id;date;author;post;gold_label;gold_score
1001;2000-01-01;Master;Hon känner sig helt övergiven och ensam efter att hennes partner lämnade henne för en annan.;NEGATIVE;-1
1002;2000-01-01;Master;Efter att ha kämpat mot sjukdomen i månader fick jag veta att den var obotlig.;NEGATIVE;-1
1003;2000-01-01;Master;Ingen verkar förstå Annas smärta och lidande och hon känner sig helt isolerad.;NEGATIVE;-1
1004;2000-01-01;Master;Trots allt stöd från mina nära och kära känner jag mig fortfarande inte glad.;NEGATIVE;-1
1005;2000-01-01;Master;Nu när jag inte längre har min bästa vän kan jag inte längre vara glad.;NEGATIVE;-1
1006;2000-01-01;Master;Trots alla ansträngningar har David insett att hans drömmar aldrig kommer att förverkligas.;NEGATIVE;-1
1007;2000-01-01;Master;Ingen verkar bry sig om Emma längre och hon är jätteensam.;NEGATIVE;-1
1008;2000-01-01;Master;Av alla bra filmer som jag sett var denna verkligen inte en av dem.;NEGATIVE;-1
1009;2000-01-01;Master;Deras leende erinrade mig om den lycka jag aldrig skulle få uppleva.;NEGATIVE;-1
1010;2000-01-01;Master;Kritikerna ratade verkligen restaurangen som troddes vara bra.;NEGATIVE;-1
1011;2000-01-01;Master;Hans uttalande var verkligen förkastligt.;NEGATIVE;-1
1012;2000-01-01;Master;Usch detta var verkligen inte alls en bra dag.;NEGATIVE;-1
1013;2000-01-01;Master;Fy vad han var konstig.;NEGATIVE;-1
1014;2000-01-01;Master;Han stod och ljög sig blå framför kameran.;NEGATIVE;-1
1015;2000-01-01;Master;Jag blev jättesjuk förra veckan och låg i sängen hela tiden.;NEGATIVE;-1
1016;2000-01-01;Master;"Resan blev inte alls bra; det bara regnade och haglade hela tiden.";NEGATIVE;-1
1017;2000-01-01;Master;"Hon visste verkligen inte vad hon skulle ta sig till längre; hon hade helt tappat hoppet.";NEGATIVE;-1
1018;2000-01-01;Master;Han stod verkligen inte ut med sitt arbete längre.;NEGATIVE;-1
1019;2000-01-01;Master;Blä vad maten smakade äckligt!;NEGATIVE;-1
1020;2000-01-01;Master;Min dator kraschade innan jag han spara dokumentet.;NEGATIVE;-1
1021;2000-01-01;Master;Jag missade bussen så nu kommer jag definitivt att komma sent till jobbet.;NEGATIVE;-1
1022;2000-01-01;Master;Maten på den nya resturangen var smaklös och inte god.;NEGATIVE;-1
1023;2000-01-01;Master;Jag kuggade uppkörningen ännu en gång.;NEGATIVE;-1
1024;2000-01-01;Master;Regnet förstörde våra helgplaner.;NEGATIVE;-1
1025;2000-01-01;Master;Jag fick en befodran igår på jobbet.;POSITIVE;1
1026;2000-01-01;Master;Vädret är verkligen perfekt idag.;POSITIVE;1
1027;2000-01-01;Master;Jag blev precis klar med boken som jag har velat läsa så länge.;POSITIVE;1
1028;2000-01-01;Master;Jag satte verkligen tentan förra veckan asså.;POSITIVE;1
1029;2000-01-01;Master;Han hittade en jättefin tavla på loppmarknaden.;POSITIVE;1
1030;2000-01-01;Master;Jag vann biljetter till koncerten.;POSITIVE;1
1031;2000-01-01;Master;Alla verkade gilla min nya frisyr.;POSITIVE;1
1032;2000-01-01;Master;Traffiken på väg till jobbet idag var hemsk.;NEGATIVE;-1
1033;2000-01-01;Master;Jag råkade spilla kaffe på min dator så nu är den helt paj.;NEGATIVE;-1
1034;2000-01-01;Master;Hon tappade mobilen och spräckte skärmen nyligen.;NEGATIVE;-1
1035;2000-01-01;Master;Jag försov mig och missade föreläsningen.;NEGATIVE;-1
1036;2000-01-01;Master;Han tappade bort sina nycklar.;NEGATIVE;-1
1037;2000-01-01;Master;Filmen var en av de värsta han sett.;NEGATIVE;-1
1038;2000-01-01;Master;Jag gillar verkligen inte denna appen.;NEGATIVE;-1
1039;2000-01-01;Master;Det var inte en särskilt bra sak.;NEGATIVE;-1
1040;2000-01-01;Master;Användargränssnittet är det största problemet med sidan.;NEGATIVE;-1
1041;2000-01-01;Master;Tentan var jättesvår.;NEGATIVE;-1
1042;2000-01-01;Master;Efter att ha kämpat mot ångest och depression i åratal känner jag mig nu inte alls ledsen.;POSITIVE;1
1043;2000-01-01;8 Sidor;Han tycker bland annat att utrikespolitiken är dålig.;NEGATIVE;-1
1044;2000-01-01;8 Sidor;Egentligen tycker han att det är en dålig idé att sänka spritskatten.        ;NEGATIVE;-1
1045;2000-01-01;8 Sidor;De flesta tyckte att spelarna hade gjort en dålig match mot Färjestad i den första finalen i SM.;NEGATIVE;-1
1046;2000-01-01;8 Sidor;Åklagaren säger att de som arbetade på sjukhuset hade för dålig utbildning.;NEGATIVE;-1
1047;2000-01-01;8 Sidor;Svenska-undervisningen för invandare är ofta dålig.;NEGATIVE;-1
1048;2000-01-01;8 Sidor;Saddam Hussein är en farlig och dålig ledare.;NEGATIVE;-1
1049;2000-01-01;8 Sidor;Du som tycker att sommaren har fått en ovanligt dålig start har helt rätt.;NEGATIVE;-1
1050;2000-01-01;8 Sidor;En del personer i al Qaida tyckte att attackerna var en dålig idé.;NEGATIVE;-1
1051;2000-01-01;8 Sidor;Många tycker att det här är en dålig idé.;NEGATIVE;-1
1052;2000-01-01;8 Sidor;Det är statsminister Göran Perssons fel att svenskarna i Thailand fått dålig hjälp.;NEGATIVE;-1
1053;2000-01-01;8 Sidor;Skolverkets senaste undersökning visar att undervisningen är för dålig.;NEGATIVE;-1
1054;2000-01-01;8 Sidor;Den svenska regeringen och kriminalvårdsverket har fått skäll för att säkerheten är för dålig.;NEGATIVE;-1
1055;2000-01-01;8 Sidor;Susanna Kallur fick en dålig start och lyckdes aldrig komma ifatt.;NEGATIVE;-1
1056;2000-01-01;8 Sidor;Bengt Westerberg tycker också att informationen från DI till skolbarnens föräldrar och lärare varit alldeles för dålig.;NEGATIVE;-1
1057;2000-01-01;8 Sidor;Persson har haft ont i en dålig höft.;NEGATIVE;-1
1058;2000-01-01;8 Sidor;Skolverket skriver också att många av lärarna har för dålig utbildning.;NEGATIVE;-1
1059;2000-01-01;8 Sidor;De tycker att säkerheten på fängelserna är för dålig.;NEGATIVE;-1
1060;2000-01-01;8 Sidor;EU-ledarna tycker att demokratin är för dålig i Turkiet.;NEGATIVE;-1
1061;2000-01-01;8 Sidor;Annars var onsdagen en ganska dålig dag för svenskarna Anna Lindberg blev utslagen i tävlingen på tremeters-svikten.;NEGATIVE;-1
1062;2000-01-01;8 Sidor;Räddningsarbetarna kom för sent till många områden och hade för dålig utrustning.;NEGATIVE;-1
1063;2000-01-01;8 Sidor;Jag var bedrövligt dålig och gjorde ingenting bra, säger Sveriges stjärna Peter Forsberg till Dagens Nyheter.;NEGATIVE;-1
1064;2000-01-01;8 Sidor;Hans parti BJP har lyckats bra med Indiens ekonomi.;POSITIVE;1
1065;2000-01-01;8 Sidor;Spelarna tar ledigt från bandyn fram till i höst.;NEUTRAL;0
1066;2000-01-01;8 Sidor;Lagarna handlar om många viktiga frågor.;NEUTRAL;0
1067;2000-01-01;8 Sidor;Det har varit bra för Ungern.;POSITIVE;1
1068;2000-01-01;8 Sidor;Efter kriget mot Irak är USA mindre populärt än på länge.;NEGATIVE;-1
1069;2000-01-01;8 Sidor;Han vann tolv segrar i ATP-tävlingar.;POSITIVE;1
1070;2000-01-01;8 Sidor;Hur kan företagets styrelse tillåta att de slösar bort fackets pengar på det sättet, undrar många.;NEGATIVE;-1
1071;2000-01-01;8 Sidor;Waterloo vann röstningen i TV i lördags.;POSITIVE;1
1072;2000-01-01;8 Sidor;De här forskarna är bäst i världen på bröstcancer.;POSITIVE;1
1073;2000-01-01;8 Sidor;Men nu är de gamla fienderna på väg att bli vänner.;POSITIVE;1
1074;2000-01-01;8 Sidor;Vi på 8 Sidor försöker att vara noggranna och försiktiga när vi berättar om kriget.;POSITIVE;1
1075;2000-01-01;8 Sidor;Bankens datorer fungerade inte.;NEGATIVE;-1
1076;2000-01-01;8 Sidor;I gruppens rapport finns en lista över alla chanser polisen och andra haft att stoppa terroristerna.;NEGATIVE;-1
1077;2000-01-01;8 Sidor;Få tror att det kommer att lyckas.;NEGATIVE;-1
1078;2000-01-01;Dagens Arena;Benazir Bhutto offrade sitt liv för Pakistan.;POSITIVE;1
1079;2000-01-01;Dagens Arena;Trots hoten som fanns mot henne återvände hon från exilen i London, för att ställa upp i ett demokratiskt val och vara med i arbetet att leda sitt land på rätt väg.;POSITIVE;1
1080;2000-01-01;Dagens Arena;Efter en allvarlig politisk kris upphävde presidenten Pervez Musharraf äntligen undantagstillståndet i höstas och utlyste ett val.;POSITIVE;1
1081;2000-01-01;Dagens Arena;Då och då händer det att saknade återfinns, men hoppet minskar hela tiden.;NEGATIVE;-1
1082;2000-01-01;SVT Nyheter-1004;Sex passagerare är redan i land och sjöräddningscentralen tror att evakueringen av de återstående ombord kommer att gå fort.;POSITIVE;1
1083;2000-01-01;SVT Nyheter-1004;De pekar på sakfel och brister – bland annat hävdar de att förband inte värderats på ett korrekt och rättvist sätt i utredningen.;NEGATIVE;-1
1084;2000-01-01;SVT Nyheter-1004;Nio av tio av dessa har gått sämre än index.;NEGATIVE;-1
1085;2000-01-01;SVT Nyheter-1004;Alla är oskadda, det gick väldigt smidigt och snabbt, säger han.;POSITIVE;1
1086;2000-01-01;SVT Nyheter-1004;Reseföretaget Svenska ReseGruppen har 700 reguljära resenärer till Phuket och Krabi men har bara fått kontakt med tio procent av dem.;NEGATIVE;-1
1087;2000-01-01;SVT Nyheter-1004;Polisen i Trollhättan har fått in ytterligare fem anmälningar om misshandel i samband med krogbråket.;NEGATIVE;-1
1088;2000-01-01;SVT Nyheter-1004;I Demoskops decembermätning får vänsterpartiet det sämsta resultatet på tio år, 5,4 procent.;NEGATIVE;-1
1089;2000-01-01;SVT Nyheter-1004;Övriga partier var nöjda.;POSITIVE;1
1090;2000-01-01;SVT Nyheter-1004;Förtroendet för regeringen ökade.;POSITIVE;1
1091;2000-01-01;SVT Nyheter-1004;En vanlig barnfamilj har små möjligheter att klara av ett husköp i attraktiva områden i Stockholmsregionen.;NEGATIVE;-1
1092;2000-01-01;SVT Nyheter-1004;I hela-16 kommuner räcker ekonomin inte till, enligt en studie som Villaägarna gjort.;NEGATIVE;-1
1093;2000-01-01;SVT Nyheter-1004;Den närmaste motsvarigheten i Norge är standard variabel kraftpris, som är starkare kopplat till dagspriset.;NEUTRAL;0
1094;2000-01-01;SVT Nyheter-1004;Åtalad för babymord släpptes fri.;NEGATIVE;-1
1095;2000-01-01;SVT Nyheter-1004;Viktigaste uppgiften blir att leta efter vatten på månens yta.;NEUTRAL;0
1096;2000-01-01;SVT Nyheter-1004;De flesta tycker det verkar krångligt med mulltoa och på många ställen är det inte möjligt att dra avloppsledningar.;NEGATIVE;-1
1097;2000-01-01;SVT Nyheter-1004;Riksdagen har slagit fast att hög tillförlitlighet i el-, IT- och telekommunikationsnäten är särskilt viktiga samhällsfunktioner, inte minst av beredskapsskäl.;NEUTRAL;0
1098;2000-01-01;SVT Nyheter-1004;Allt fler utländska brottslingar får avtjäna straffen i sina hemländer.;NEUTRAL;0
1099;2000-01-01;SVT Nyheter-1004;Det känns skönt att vi kan fortsätta med de stridsåtgärder vi har för att kunna få fram ett kollektivavtal, säger Byggettans ordförande Torgny Johansson.;POSITIVE;1
1100;2000-01-01;SVT Nyheter-1004;I går bekräftade SOS International, de nordiska försäkringsbolagens gemensamma organisation, att tre svenskar omkommit.;NEGATIVE;-1
1101;2000-01-01;SVT Nyheter-1004;Är man missnöjd ska betyget kunna omprövas av rektorn.;NEUTRAL;0
1102;2000-01-01;SVT Nyheter-1-17;De senaste fem åren har vi sett att stater har tagit till mer aggressiva metoder för att attackera den civila infrastrukturen i andra länder.;NEGATIVE;-1
1103;2000-01-01;SVT Nyheter-1-17;Man har också utnyttjat individer för att få tillgång till hemligheter eller betydelsefulla platser, menar Erka Koivunen.;NEGATIVE;-1
1104;2000-01-01;SVT Nyheter-1-17;Varför är gravitationsvågor viktiga?;NEUTRAL;0
1105;2000-01-01;SVT Nyheter-1-17;Det är dock viktigt att komma ihåg att cellförändringar i sig inte är cancer, utan förstadier som går att behandla och därigenom hindra cancerns utveckling.;NEUTRAL;0
1106;2000-01-01;SVT Nyheter-1-17;Idag mår Mirjam Politis bra och har slutat gå i terapi.;POSITIVE;1
1107;2000-01-01;SVT Nyheter-1-17;Hon tänker inte på depressionen längre men tror att hon ändå kunde haft nytta av att fortsätta i terapi lite längre än hon gjorde.;POSITIVE;1
1108;2000-01-01;SVT Nyheter-1-17;Blåvalarna kanske ser stora och klumpiga ut, men har alltså ändå lyckats utveckla strategier för att göra jakten mer effektiv.;NEUTRAL;0
1109;2000-01-01;SVT Nyheter-1-17;Även om Sverige inte ingår i studien tror Anna Kågesten att det kan vara viktigt att satsa på mer utbildning inom jämställdhet även här.;NEUTRAL;0
1110;2000-01-01;SVT Nyheter-1-18;Ronneby ligger i botten och Sölvesborg är i topp.;NEUTRAL;0
1111;2000-01-01;SVT Nyheter-1-18;Med hjälp av en sms-tjänst larmades grannar och tog sig snabbt till platsen och kunde hjälpa räddningstjänsten att omringa branden.;POSITIVE;1
1112;2000-01-01;SVT Nyheter-1-18;Det har varit extremt jobbigt, det här har varit hela mitt liv i-11 år, men nu känns det som att jag har accepterat det, och jag har fått otroligt mycket stöttning från familj och vänner.;POSITIVE;1
1113;2000-01-01;SVT Nyheter-1-18;Lägenheten och trapphuset var rökfyllt men räddningstjänsten fick snabbt läget under kontroll.;POSITIVE;1
1114;2000-01-01;SVT Nyheter-1-18;Bankens vice vd Håkan Claesson blir tillförordnat vd fram tills att styrelsen har en permanent lösning på plats.;NEUTRAL;0
1115;2000-01-01;SVT Nyheter-1-18;Polisen ger inte upp –-19 år efter försvinnandet fortsätter sökandet efter Lelle Hildebrands kropp, och nu bistår också dansk polis samt personal från den svenska försvarsmakten.;NEUTRAL;0
1116;2000-01-01;SVT Nyheter-1-18;Vi rev ett gammalt hus som det var massvis med svalbon på , och när vi byggde det nya huset ville vi inte ha bon på det , så vi skaffade det här hotellet i stället och det är succé , säger Egon Wiest.;POSITIVE;1
1117;2000-01-01;SVT Nyheter-1-18;Det är så långt ifrån sanningen som man kan komma.;NEGATIVE;-1
1118;2000-01-01;SVT Nyheter-1-18;Det kommer att bli en riktigt bitande kall natt mot måndagen med minusgrader, säger Pia Hultgren.;NEUTRAL;0
1119;2000-01-01;SVT Nyheter-1-18;Fem bandvagnsförare från FAK har fått avbryta sina semestrar för att i stället bege sig norrut och bekämpa skogsbränder.;NEUTRAL;0
1120;2000-01-01;SVT Nyheter-1-18;De är förtegna om detaljer, men ungdomsgänget ska ha hotat mannen och fått med sig vissa tillhörigheter.;NEGATIVE;-1
1121;2000-01-01;SVT Nyheter-1-18;Det fungerade bra på vägen men jag hade tagit med mig skyffel och extra kläder utifall att, säger Peter Wallin.;POSITIVE;1
1122;2000-01-01;SVT Nyheter-1-18;Det största fokuset hittills har legat på att lära känna varandra, och man har verkligen fått öppna upp sig inför varandra, säger Marcus Paulsson.;POSITIVE;1
1123;2000-01-01;SVT Nyheter-1-18;För femton år sedan fick han veta att han aldrig skulle kunna gå igen, men läkarnas spådomar slog fel, nu lämnar Håkan Törnström allt oftare sin rullstol tom.;POSITIVE;1
1124;2000-01-01;SVT Nyheter-1-18;De drabbade hushållen kunde snabbt få tillbaka strömmen efter ett kort reparationsarbete.;POSITIVE;1
1125;2000-01-01;SVT Nyheter-1-18;Den havsörn som avled efter en uppmärksammad kraschlandning i Karlshamn visade sig bära på en ny typ av fågelinfluensa.;NEGATIVE;-1
1126;2000-01-01;SVT Nyheter-1-18;Enligt åtalet blev händelserna i december förra året till ett skräckdygn för offret som flyttades till olika adresser i Olofströms kommun där han utsattes för våld, hot och utpressning.;NEGATIVE;-1
1127;2000-01-01;SVT Nyheter-1-18;Motivet ska enligt åklagaren vara att den nu åtalade-10-åringen ville ha 30 000 kronor.;NEUTRAL;0
1128;2000-01-01;SVT Nyheter-1-18;För att komma över pengarna utsatte-10-åringen offret för våld som orsakade skador i munnen, på ögat, näsan och huden.;NEGATIVE;-1
1129;2000-01-01;SVT Nyheter-1-18;Den drabbade mannen ska dessutom ha hållits inspärrad i ett källarförråd och där fått höra att han skulle dö om inte pengarna betalades ut.;NEGATIVE;-1
1130;2000-01-01;SVT Nyheter-1-18;Men Johan Sanmartin Berglund tror att länet på sikt kommer få fler riskområden och att fler kommer bli smittade av TBE.;NEUTRAL;0
1131;2000-01-01;SVT Nyheter-1-18;Det är en mekanism som långsiktigt skapar förutsättningar för kommunen att bli attraktiv och intressant , skriver KRO:s ordförande i Blekinge, konstnären Sofia de la Fuente, i ett pressmeddelande.;POSITIVE;1
1132;2000-01-01;SVT Nyheter-1-18;Först förlorade hon posten som gruppledare.;NEGATIVE;-1
1133;2000-01-01;SVT Nyheter-1-18;Sedan skrotades planerna på en samlad borgerlig allians.;NEGATIVE;-1
1134;2000-01-01;SVT Nyheter-1-18;Men hemmalaget vände matchen i andra halvlek och lyckades i slutminuten gå upp till -1 – 30.;POSITIVE;1
1135;2000-01-01;SVT Nyheter-1-18;De riktlinjer som finns när det gäller användning av mobil i tjänsten, gäller inte privata mobiler, dessutom visste inte personal inom omsorgen om riktlinjerna.;NEUTRAL;0
1136;2000-01-01;SVT Nyheter-1-18;Man kan se registreringsskyltar från bland andra Tyskland, Danmark och från Finland kommer Rainer Björklöf som gör en längre semestertripp i Sverige.;NEUTRAL;0
1137;2000-01-01;SVT Nyheter-1-18;Bekymret idag är att det här är idag kopplat till bankväsendet och det är hämmande för att det kosta pengar och man blir tvungen att knyta upp sig mot en viss bank.;NEGATIVE;-1
1138;2000-01-01;SVT Nyheter-1-18;Det gör också att det att det är svårt för olika nättjänster, framför allt de mindre, att använda säkra identiteter på internet.;NEGATIVE;-1
1139;2000-01-01;SVT Nyheter-1-18;Föraren fick föras med ambulans till sjukhus och han har blåst positivt för alkohol i polisens sållningsintstrument.;NEUTRAL;0
1140;2000-01-01;SVT Nyheter-1-18;Det råder bevattningsförbud i Sölvesborg.;NEUTRAL;0
1141;2000-01-01;ASPAC: svenska;Man kan hämta vatten ur en vattenbrunn, sade hattmakaren.;NEUTRAL;0
1142;2000-01-01;ASPAC: svenska;Det är det bästa JAG vet, svarade Alice, men hon kände sig alldeles förvirrad och önskade att de skulle byta samtalsämne.;NEGATIVE;-1
1143;2000-01-01;ASPAC: svenska;Detta var ju inte någon lovande början till ett samtal.;NEGATIVE;-1
1144;2000-01-01;ASPAC: svenska;Alice fick det mycket sämre än förut, för påskharen hade just slagit ut mjölkbringaren över sitt fat.;NEGATIVE;-1
1145;2000-01-01;8 Sidor;När jag blev av med jobbet var vi inte välkomna längre, säger Essa .;NEGATIVE;-1
1146;2000-01-01;8 Sidor;Han sade att folk från olika länder är välkomna i Sverige .;POSITIVE;1
1147;2000-01-01;8 Sidor;Alla ska känna sig välkomna där .;POSITIVE;1
1148;2000-01-01;8 Sidor;De är inte välkomna på bokmässan .;NEGATIVE;-1
1149;2000-01-01;8 Sidor;Men alla partier som vill rösta på våra förslag är välkomna .;POSITIVE;1
1150;2000-01-01;8 Sidor;De ska veta att de är välkomna .;POSITIVE;1
1151;2000-01-01;8 Sidor;Om ni kommer på att ni har valt fel så ska ni veta att ni är välkomna tillbaka till samhället .;POSITIVE;1
1152;2000-01-01;8 Sidor;Det är där folk öppnar sina hem och hälsar flyktingar välkomna .;POSITIVE;1
1153;2000-01-01;8 Sidor;Alla som delar våra idéer är välkomna i partiet .;POSITIVE;1
1154;2000-01-01;8 Sidor;Men de är inte välkomna till USA .;NEGATIVE;-1
1155;2000-01-01;8 Sidor;De tycker att lagen mest är ett sätt att säga till muslimer att de inte är välkomna .;NEGATIVE;-1
1156;2000-01-01;8 Sidor;Hon säger att alla är välkomna dit .;POSITIVE;1
1157;2000-01-01;8 Sidor;De som bor i Kalmar län , Östergötlands län , Örebro län och Värmlands län är nu välkomna till Norge .;POSITIVE;1
1158;2000-01-01;8 Sidor;Vi ser fram emot att välkomna vårt tredje barn , säger Carl Philip och Sofia .;POSITIVE;1
1159;2000-01-01;8 Sidor;De har bestämt att alla homosexuella och andra som är hbtqi ska vara välkomna i alla länder i EU .;POSITIVE;1
1160;2000-01-01;8 Sidor;Vi är glada och tacksamma att få välkomna vår tredje son till familjen .;POSITIVE;1
1161;2000-01-01;8 Sidor;För det finns mycket att göra för att alla människor ska vara lika välkomna i samhället .;NEUTRAL;0
1162;2000-01-01;8 Sidor;Eleverna är välkomna tillbaka .;POSITIVE;1
1163;2000-01-01;8 Sidor;De som skriver hemska saker på internet är inte välkomna att följa vårt landslag , skriver FA i ett uttalande .;NEGATIVE;-1
1164;2000-01-01;8 Sidor;Storbritanniens premiärminister Boris Johnson har sagt att de som blir dömda för rasism är inte välkomna att komma och titta på fotbollsmatcher sedan.;NEGATIVE;-1
1165;2000-01-01;8 Sidor;Det är till exempel vanligt med lekar för att välkomna nya spelare i lagen .;NEUTRAL;0
1166;2000-01-01;8 Sidor;I söndags var det en fest i Uppsala domkyrka för att välkomna honom till det nya jobbet .;POSITIVE;1
1167;2000-01-01;8 Sidor;Bulgarien och Rumänien är varmt välkomna , sade finländaren Olli Rehn på tisdagen .;POSITIVE;1
1168;2000-01-01;8 Sidor;De saudiska ledarna sade att kvinnor inte var välkomna .;NEGATIVE;-1
1169;2000-01-01;8 Sidor;Hamas ledare är inte välkomna i något EU-land .;NEGATIVE;-1
1170;2000-01-01;8 Sidor;Politiker från länder som stöder FN är troligen inte välkomna , säger hon till TT .;NEGATIVE;-1
1171;2000-01-01;8 Sidor;Storbritanniens utrikesminister Margaret Beckett var en av dem som hälsade länderna välkomna .;NEUTRAL;0
1172;2000-01-01;8 Sidor;Många skolbarn hade kommit till platsen för att välkomna politikerna .;POSITIVE;1
1173;2000-01-01;8 Sidor;Länderna Kroatien och Albanien är välkomna att bli medlemmar i försvarsorganisationen Nato .;POSITIVE;1
1174;2000-01-01;8 Sidor;Den viktigaste rättigheten för människor är att få röra sig fritt, sade EUs ledare José Manuel Barroso när han hälsade de nya länderna välkomna i Schengen.;NEUTRAL;0
1175;2000-01-01;8 Sidor;Reglerna på skolan säger att barnen inte får bjuda in till kalas under skoltid om inte alla är välkomna .;NEUTRAL;0
1176;2000-01-01;8 Sidor;Romer är inte välkomna , skrek en av de anställda åt kvinnan och hennes son .;NEGATIVE;-1
1177;2000-01-01;8 Sidor;Hemlösa är inte välkomna .;NEGATIVE;-1
1178;2000-01-01;8 Sidor;Hon skriver att det är självklart att muslimer är välkomna hos Socialdemokraterna .;POSITIVE;1
1179;2000-01-01;8 Sidor;Det ryktas att det är Zlatan Ibrahimovic som ska hälsa publik och miljoner tv-tittare välkomna från en tv-skärm .;NEUTRAL;0
1180;2000-01-01;8 Sidor;Även homosexuella och människor som skilt sig eller gjort abort är välkomna , säger påven .;POSITIVE;1
1181;2000-01-01;8 Sidor;Han hälsade människorna i Krim välkomna till Ryssland .;POSITIVE;1
1182;2000-01-01;8 Sidor;De är inte välkomna här .;NEGATIVE;-1
1183;2000-01-01;8 Sidor;Hos oss är alla välkomna .;POSITIVE;1
1184;2000-01-01;8 Sidor;Björklund säger att det är viktigt att alla barn känner sig välkomna .;POSITIVE;1
1185;2000-01-01;8 Sidor;Svenskarnas parti är inte välkomna och våldsamma personer som demonstrerar mot nazisterna är inte heller välkomna .;NEGATIVE;-1
1186;2000-01-01;8 Sidor;Då kan både de som är vana med politik och de som inte är vana med politik känna sig välkomna .;POSITIVE;1
1187;2000-01-01;8 Sidor;Där är alla välkomna .;POSITIVE;1
1188;2000-01-01;8 Sidor;Välkomna tillbaka AIK !;POSITIVE;1
1189;2000-01-01;8 Sidor;När Kaavan kom fram fanns artisten Cher på plats och välkomnade honom .;POSITIVE;1
1190;2000-01-01;8 Sidor;Påven välkomnades av Sveriges statsminister Stefan Löfven .;POSITIVE;1
1191;2000-01-01;8 Sidor;Kungen säger att han menade att Bruneis ledare är öppen och tog emot svenska kungaparet på ett välkomnande sätt .;POSITIVE;1
1192;2000-01-01;8 Sidor;Vi fick ett fint välkomnande .;POSITIVE;1
1193;2000-01-01;8 Sidor;Vårt mål är att både Sverige och EU ska ha en välkomnande politik för flyktingar .;POSITIVE;1
1194;2000-01-01;8 Sidor;Det gör att det känns mer välkomnande att komma till väntrummet .;POSITIVE;1
1195;2000-01-01;8 Sidor;Alexander , vi välkomnar dig in i Guds stora familj .;POSITIVE;1
1196;2000-01-01;8 Sidor;Så välkomnar vi prins Oscar in i Guds stora familj , sade hon .;POSITIVE;1
1197;2000-01-01;8 Sidor;Moskén välkomnar också homosexuella .;POSITIVE;1
1198;2000-01-01;8 Sidor;Jag välkomnar att USA och Kina inte bråkar lika mycket nu .;POSITIVE;1
1199;2000-01-01;8 Sidor;Vi säger farväl till reglerna och välkomnar tillbaka det liv vi kände före corona .;POSITIVE;1
1200;2000-01-01;8 Sidor;Men de flesta finländare välkomnar de invandrare som kommer till landet för att arbeta .;POSITIVE;1
1201;2000-01-01;8 Sidor;Centerpartiet Vi välkomnar alla de som vill komma till Sverige .;POSITIVE;1
1202;2000-01-01;8 Sidor;Sofia Åhman har blivit en välkänd person för många i Sverige .;NEUTRAL;0
1203;2000-01-01;8 Sidor;Han är välkänd på det företag där rånarna stal helikoptern som användes vid rånet .;NEUTRAL;0
1204;2000-01-01;8 Sidor;Politkovskaja var välkänd för sin hårda kritik av Rysslands krig i Tjetjenien .;NEUTRAL;0
1205;2000-01-01;8 Sidor;Han är välkänd av den svenska säkerhetspolisen och misstänkt för terrorbrott .;NEUTRAL;0
1206;2000-01-01;8 Sidor;Minst nio välkända partier ska kämpa om rösterna .;NEUTRAL;0
1207;2000-01-01;8 Sidor;Och inte bara från hemelektronik-kedjor , utan även från andra välkända kedjor , säger Lars Eric Gustafsson .;NEUTRAL;0
1208;2000-01-01;8 Sidor;Den välkände artisten greps av polisen i sin lägenhet i Stockholm .;NEUTRAL;0
1209;2000-01-01;8 Sidor;De tycker att det är fel att välsigna homosexuella par .;NEGATIVE;-1
1210;2000-01-01;8 Sidor;Alla är inte nöjda med att svenska kyrkan har bestämt sig för att börja välsigna homosexuella par .;NEGATIVE;-1
1211;2000-01-01;8 Sidor;Det betyder att ett par kan få komma till kyrkan och bli välsignade av prästen .;NEUTRAL;0
1212;2000-01-01;8 Sidor;De par som vill bli välsignade ska också få bli det i en vanlig gudstjänst .;NEUTRAL;0
1213;2000-01-01;8 Sidor;På det här sättet välsignade vi fotbollsarenan , säger kvinnan .;POSITIVE;1
1214;2000-01-01;8 Sidor;Tack , och Gud välsigne Sverige , sade han .;POSITIVE;1
1215;2000-01-01;8 Sidor;Par som redan har ett partnerskap kan få en sådan välsignelse .;NEUTRAL;0
1216;2000-01-01;8 Sidor;De vill visa att de stöder idén att homosexuella par kan få välsignelse .;POSITIVE;1
1217;2000-01-01;8 Sidor;De säger att att homosexuella ska kunna få kyrkans välsignelse .;POSITIVE;1
1218;2000-01-01;8 Sidor;Jag kommer till en klubb som är välskött , säger Jens Gustafsson .;POSITIVE;1
1219;2000-01-01;8 Sidor;Den svenska ekonomin är välskött .;POSITIVE;1
1220;2000-01-01;8 Sidor;Anna Lindhs vän Eva Franchell var med på varuhuset NK när Anna Lindh anfölls .;NEUTRAL;0
1221;2000-01-01;8 Sidor;Condoleezza Rice är god vän med president George Bush och har alltid stött honom i alla politiska frågor .;POSITIVE;1
1222;2000-01-01;8 Sidor;Ny utrikesminister blir Georg Bushs goda vän , Condoleezza Rice .;NEUTRAL;0
1223;2000-01-01;8 Sidor;Han reste runt i länderna Pakistan och Afghanistan med en vän .;NEUTRAL;0
1224;2000-01-01;8 Sidor;Men det kan ändå bli svårt att få Israel att lita på honom , eftersom han är så nära vän med Yassir Arafat .;NEGATIVE;-1
