id	date	party	text
10122	2018-11-16	v	motsvarande uppsala göteborg malmö qasa [2017] stockholm stads kvartalsrapport hyres- bostadsmarknaden ökningen utbudet mattats 
10123	2018-11-16	v	motverka ombildningar allmännyttiga hyresrätter bostadsrätt införa tioårigt moratorium period ombildningar hyresrätt bostadsrätt 
10124	2018-11-16	v	motverka utförsäljningar vänsterpartiets förslag staten ta_över risken hyresrätten finansiering erbjuda topplån ersätter kapitalet 
10125	2018-11-16	v	myndigheter verk kommunala tillsyns myndigheter 
10126	2018-11-16	v	målet skapa konkret verktyg hyresvärdar öppna_upp hyresmarknaden 
10127	2018-11-16	v	mål återspeglar samhällsbehov utmaningar bostadsbyggandet kräver 
10128	2018-11-16	v	märks höga priser bostadsrätter bristfällig kvalitet hållbarhet nyproduktion bostadsrätter 
10129	2018-11-16	v	möjlighet efterfråga typer bostad ålder eventuell funktionsnedsättningar 
10130	2018-11-16	v	möjligheten överhyra retroaktivt avskaffats andrahandshyresgäster bostadsrätt 
10131	2018-11-16	v	mönster malmö- respektive göteborgsregionen bärgade kommuner planerar bygger bostad efterfrågas fåtal 
10132	2018-11-16	v	möta utmaningar bostadstillsynen proaktiv effektiv 
10133	2018-11-16	v	namn kontaktuppgifter summa tidpunkt budet anges 
10134	2018-11-16	v	nedgångna hyreshus drabbats mögel fuktskador skadedjur resultat allvarliga brister ventilation allmänt underhåll 
10135	2018-11-16	v	nedsatt hyra bristande underhåll krångligt dyrt hyresgäst nedsatt hyra bristande underhåll 
10136	2018-11-16	v	nedskrivningsregler förändras hyresbostad byggs landsbygdskommuner riksdagen ställa_sig regeringen 
10137	2018-11-16	v	nedskrivningsregler parallell bostadsbristen kommuner befolkningen minskar 
10138	2018-11-16	v	nuvarande lagstiftning vidta sanktion boverket uppmärksammar olovliga värdeöverföringar förekommer 
10139	2018-11-16	v	nuvarande plan- bygglagen trädde återkommande förändringar lagen orsakat fördröjningar arbetet tillämpning implementeras rättsprocesser fastställa praxis 
10140	2018-11-16	v	nuvarande regelsystem gömma pseudonym falsk namn driva_upp priset budgivningen 
10141	2018-11-16	v	nuvarande regler småhusägare bostadsrättsföreningar avsättningar framtida underhåll skattekonsekvenser avsättningar framtida underhåll hyresfastigheter beskattas 
10142	2018-11-16	v	nyköpta bostadsrätter används spekulationsobjekt säljs flytta_in 
10143	2018-11-16	v	nyproducerade hyresrätter byggs bredvid äldre hyreshus lägre standard bidrar boendesegregation wien europas segregerade huvudstad 
10144	2018-11-16	v	nyproduktionen hyresrätter finansieras statliga bostadsfinansieringsbidrag finansieras statlig löneskatt motsvarande inkomsten bostadssubventioner motsvarande wien budget 
10145	2018-11-16	v	nyproduktionsplaner stannat_av höga avkastningsk ställs 
10146	2018-11-16	v	obligatorisk bostadsförmedlingar fåtal kommuner kommunal bostadsförmedling stockholm göteborg malmö 
10147	2018-11-16	v	offentlig upphandling kommunala allmännyttiga bostad nationell byggentreprenörer behållit marknadsandelar växande marknad konkurrensverket rapport 
10148	2018-11-16	v	ojämlikt förhållande hyresrätt betalar villaägares möjlighet kakla badrummet skatten 
10149	2018-11-16	v	ombildning allmännyttiga lägenheter bostadsrätt säljs lägenheten marknadspris bokfört värde skapar starka incitament hyresgästen bidra ombildningen 
10150	2018-11-16	v	ombildningar stoppades röd-grön-rosa majoriteten nytillträdda majoriteten stockholms_kommun bestående allianse miljöpartiet nyligen aviserat återuppta ombildningar allmän nyttan fokus ytterstaden 
10151	2018-11-16	v	ombildning bostadsrätt stockholmsområdet göteborg malmö kraftigt minskat andelen hyresrätter behovet hyresrätter 
10152	2018-11-16	v	omläggningen innebar bostadspolitiken naturlig generell välfärdspolitiken aktiv inslag särlösningar låginkomsthushåll 
10153	2018-11-16	v	onödigt husen byggs förvalta säljas 
10154	2018-11-16	v	opartisk funktion notarius publicus delta föreningsstämmor rättssäkerheten 
10155	2018-11-16	v	orter långtifrån arbete parter olika_former systematisering hyresstrukturen 
10156	2018-11-16	v	oseriösa hyresvärdar fastighetsägare chan tjäna pengar utsatthet behov bostad 
10157	2018-11-16	v	otänkbart uthyrning rivningskontrakt rapportera eventuell olägenheter boendet förlora kontrakt 
10158	2018-11-16	v	parter hyresmarknaden förtroendet förhandlingar sköta hyressättningen 
10159	2018-11-16	v	planering bostad människors_möjligheter stärkas 
10160	2018-11-16	v	planering byggande förvaltning ekologisk ekonomiskt socialt hållbar utveckling verksamheten 
10161	2018-11-16	v	politik genomförs allmännyttiga hyresbostad sannolikt kraftigt kommande fyraårsperioden 
10162	2018-11-16	v	politik långsiktigt försvaga stödet bostadspolitik når målsättning bostad 
10163	2018-11-16	v	politik typer särlösningar grupper motsättning 
10164	2018-11-16	v	pressa byggkostnader svenska byggkostnader högsta höga produktionskostnader pekas faktor hindrar bostadsbyggandet faktorer fördyrande byggandet 
10165	2018-11-16	v	priset sänkt kvalitet bostad byggs sänkta löner byggbranschen 
10166	2018-11-16	v	privata bostadsbolag örebro infört modellen 
10167	2018-11-16	v	privata fastighetsägar pengar huvudsakliga verksamheter förvalta bygga hyresrätter 
10168	2018-11-16	v	privata hyresrättsbeståndet stockholm inskat lägenheter nyproducerade privata hyresrätter tillförts kontinuerligt 
10169	2018-11-16	v	privata hyresvärdar tillåtas utnyttja bostadsbristen vinning 
10170	2018-11-16	v	privata värdar hyror ingår hyresnämnden jämförelsematerial naturligt påtaglighetsrekvisitet försvinner påtaglighetsrekvisitet tas_bort riksdagen ställa_sig regeringen 
10171	2018-11-16	v	privata värdar medverkan bostadsförmedlingstjänst fungerat kommuner 
10172	2018-11-16	v	privatbostadsuthyrningen komplement ordinarie bostadsmarknaden 
10173	2018-11-16	v	problem nuvarande nedskrivningsregler berörs utredningen tveksam behövs genomgripande förändringar regelverket föreslår översyn 
10174	2018-11-16	v	problem nuvarande regler skapar incitament äger bostad behålla köpa_upp bostad 
10175	2018-11-16	v	problem hyresrätter säljs ombildas bostadsrätter 
10176	2018-11-16	v	problem påverkar kommuner möjlighet bedriva aktivt arbete kommunala plankontoren underbemannade 
10177	2018-11-16	v	propositionen föreslås bestämmelser regional fysisk_planering förs_in plan- bygglagen 
10178	2018-11-16	v	påvisar klimatbelastningen byggprocessen motsvarar driften 
10179	2018-11-16	v	rabatt lägre hyra påverkas fastighetsvärdet negativt 
10180	2018-11-16	v	rapporten avseende räkensk apsåret konstateras allmännyttiga bostadsbolag lämnat uppgifter boverket lämnat värdeöverföringar utöver tillåtet belopp 
10181	2018-11-16	v	rapporten behovet bostadsbidrag ekonomiskt_bistånd ökar renoveringar flyttningar 
10182	2018-11-16	v	rapporten framhålls tillgången kapital byggföretag hinder ökad_konkurren 
10183	2018-11-16	v	rapporten klimatpåverkan byggprocesse kungliga ingenjörs vetenskapsakademien sveriges byggindustrier konstateras klimatpåverkan byggprocesser årligen uppgår koldioxidekvivalenter 
10184	2018-11-16	v	rapport hyresgästföreningen framgår skiljer underhållskvalitet allmännyttan privata_fastighetsägare senares nackdel hyresgästföreningen hållbar ombyggnad vägen framåt 
10185	2018-11-16	v	regel införas röstar ombildning förbinder delta köpet förstärkningar göras förtroendet processen 
10186	2018-11-16	v	regelverkets ändamålsenlighet effektivitet omfattning utredas 
10187	2018-11-16	v	regeringen bostadsbolag allmännyttiga privata använder_sig rabattsystem tagits_fram tillämpas örebrobostad syfte sänka hyresnivåer möjlighet efterfråga nyproducerad hyresrätt riksdagen ställa_sig regeringen 
10188	2018-11-16	v	regeringen möjlighet förelägga kommun anordna kommunal bostadsförmedling 
10189	2018-11-16	v	regeringen plan- bygglagen syfte effektivisera tillsynen avseende olovliga boenden riksdagen ställa_sig regeringen 
10190	2018-11-16	v	regeringen pressa byggkostnader konkurrensen byggbranschen riksdagen ställa_sig regeringen 
10191	2018-11-16	v	regeringen se_över möjligheten kräva innehavaren bostadsrätt folkbokföra bostaden riksdagen ställa_sig regeringen 
10192	2018-11-16	v	regeringen se_över statligt byggbolag uppgift bygga lägenheter hyresrätter råd efterfråga upprättas riksdagen ställa_sig regeringen kommuner offensiv kommuner bostadsbyggandet 
10193	2018-11-16	v	regeringen ta_fram statlig strategi slumförvaltning syfte åstadkomma myndighetssamverkan riksdagen ställa_sig regeringen 
10194	2018-11-16	v	regeringen terkomma åtgärdsplan tidsplan jämlik balan hyresrätt bostadsrätt riksdagen ställa_sig regeringen 
10195	2018-11-16	v	regeringen tillsatte utredning uppdrag hyresgästen ställning lägenhet förstörs lämna behövliga förslag stärka hyresgästen skydd 
10196	2018-11-16	v	regeringen tillsätta utredning skattefria underhållsfonder användas riksdagen ställa_sig regeringen 
10197	2018-11-16	v	regeringen tillsätta utredning uppdrag presumtionshyres systemets effekt hyresnivåer nyproduktion medborgar möjligheter efterfråga nyproducerade hyresrätter riksdagen ställa_sig regeringen 
10198	2018-11-16	v	regeringen tillsätta utredning uppdrag wien-modellen fokus finansieringen nyproduktion hyresrätter föreslå modellen tillämpas riksdagen ställa_sig regeringen 
10199	2018-11-16	v	regeringen utreda möjligheter system byggherren kostnaden kontroller kommunerna åläggs ansvar tillhandahålla kontrollanter byggherren riksdagen ställa_sig regeringen 
10200	2018-11-16	v	regeringen återkomma förslag förbättringar rättssäkerheten ombildningar riksdagen ställa_sig regeringen 
10201	2018-11-16	v	regeringen återkomma förslag nedsatt hyra bristande underhåll riksdagen ställa_sig regeringen 
10202	2018-11-16	v	regeringen återkomma förslag säkerställer rivningskontrakt används avsedda riksdagen ställa_sig regeringen 
10203	2018-11-16	v	regeringen återkomma förslag åtgärder transparensen kontrollen konsumentverkets förslag minskat fusk fastighetsmäklarbranschen riksdagen ställa_sig regeringen 
10204	2018-11-16	v	regeringen återkomma lagförslag hyresvärdar vata allmännyttiga ställa orimligt höga inkomstkrav uthyrning bostad exkluderar grupper riksdagen ställa_sig regeringen 
10205	2018-11-16	v	regeringen återkomma översyn lämpliga åtgärder säkerställa långsiktig hållbarhet köparen intresse nybyggnation riksdagen ställa_sig regeringen 
10206	2018-11-16	v	regeringsformen framgår trygga rätten bostad rf annorlunda 
10207	2018-11-16	v	regionala fysisk planeringen omfatta betydelse fysiska_miljön angår kommuner län 
10208	2018-11-16	v	regionala nivån styra bostad kommun uppföra markägare bostadsexploatör 
10209	2018-11-16	v	regional fysisk_planering åstadkomma enhetlighet införas län behov planering 
10210	2018-11-16	v	regional nivå fysisk_planering införas riksdagen ställa_sig regeringen 
10211	2018-11-16	v	regionalt nationell perspektiv säkerställas sammantaget allmännyttiga bostad 
10212	2018-11-16	v	regionalt perspektiv planeringen regionalt perspektiv planeringen platser yttersta vikt skapa balan bostadsbyggandet 
10213	2018-11-16	v	regionplan vänsterpartiets uppfattning tillräcklig 
10214	2018-11-16	v	region näringslivsutveckling infrastruktur hänger arbetsmarknadsregioner utökas kommunikationer förbättras följer bostadsmarknaden kommungränser 
10215	2018-11-16	v	regler investeringsstödet ändras förslaget stödet betalas_ut 
10216	2018-11-16	v	regler skydda dåliga bostadsförhållanden utveckling kvalitet långsiktig hållbarhet stimuleras 
10217	2018-11-16	v	regler skadeståndsmål hyresvärden bevisa vidtagit rimliga åtgärder underhållet hyran incitamenten fastighetsägaren hantera brister 
10218	2018-11-16	v	regler styr planering byggande förutsägbara enhetliga fylla syfte 
10219	2018-11-16	v	relationen fastigheter skilda bruksvärden fastställas svårare parter enas hyresuttaget 
10220	2018-11-16	v	renovera bostadsbeståndet sveriges bostadsbestånd gammalt upprustningsbehovet miljonprogramsområdena 70-talen hyresrätter 
10221	2018-11-16	v	renoveringar löpande underhållet brustit renoveringar social hållbarhet åtanke 
10222	2018-11-16	v	resultatet resurser samlas stad centrumen bostadsmarknaden 
10223	2018-11-16	v	resultatet tydligt byggts sakta dyrt 
10224	2018-11-16	v	rika tillgångar skog möjligheter utveckla industriell byggande trä krävs stark industriforskning 
10225	2018-11-16	v	riksdagen ställer_sig anförs motionen allmännyttigt bostadsbolag kommun regeringen återkomma förslag genomföras tillkännager riksdagen regeringen 
10226	2018-11-16	v	riksdagen ställer_sig anförs motionen förvärvslagen återinföras tillkännager regeringen 
10227	2018-11-16	v	riksdagen ställer_sig anförs motionen hembudsrätten avskaffas tillkännager regeringen 
10228	2018-11-16	v	riksdagen ställer_sig anförs motionen hyreslagen ändras hyresgästen besittningsrätt kvarstår skada lägenheten uppstått brand tillkännager regeringen 
10229	2018-11-16	v	riksdagen ställer_sig anförs motionen hyreslagen ändras överenskommelser parter systematisering hyran normerande hyresnämnden bedömning tillkännager regeringen 
10230	2018-11-16	v	riksdagen ställer_sig anförs motionen hyresvärdar åläggas uppskattning hyran ombyggnation tillkännager regeringen 
10231	2018-11-16	v	riksdagen ställer_sig anförs motionen införas förfarande krävs tillstånd länsstyrelsen försäljning bostad ägda kommunala bolag tillkännager regeringen 
10232	2018-11-16	v	riksdagen ställer_sig anförs motionen införas förköpslag tillkännager regeringen 
10233	2018-11-16	v	riksdagen ställer_sig anförs motionen införas krav privata_fastighetsägare fördela bostadsbestånd lediga nybyggda lägenheter kommunal regional bostadsförmedling tillkännager regeringen 
10234	2018-11-16	v	riksdagen ställer_sig anförs motionen införas regel lagen allmännyttiga kommunala bostadsaktiebolag säkerställer olovliga värdeöverföringar allmännyttiga bostadsbolag återbetalas kommunala bostadsbolaget tillkännager regeringen 
10235	2018-11-16	v	riksdagen ställer_sig anförs motionen införas tioårigt moratorium ombildningar allmännyttiga hyresrätter bostadsrätter tillkännager regeringen 
10236	2018-11-16	v	riksdagen ställer_sig anförs motionen kommuner proaktiv kontroller nybyggnation tillkännager regeringen 
10237	2018-11-16	v	riksdagen ställer_sig anförs motionen kommuner åläggas tydligare redogöra ändamål värdeöverföringen tillkännager regeringen 
10238	2018-11-16	v	riksdagen ställer_sig anförs motionen kommuner ärenden rörande tvångsförvaltning skyldiga bistå förvaltare tillkännager regeringen 
10239	2018-11-16	v	riksdagen ställer_sig anförs motionen kommuner skyldiga regi regional samverkan tillhandahålla bostadsförmedling transparenta regler förmedlar allmännyttiga privata lägenheter tillkännager regeringen 
10240	2018-11-16	v	riksdagen ställer_sig anförs motionen lagen allmännyttiga kommunala bostadsaktiebolag tas_bort tillkännager regeringen 
10241	2018-11-16	v	riksdagen ställer_sig anförs motionen lagen allmännyttiga kommunala bostadsaktiebolag ändras begreppet ”affärsmässiga principer utgår tillkännager riksdagen regeringen 
10242	2018-11-16	v	riksdagen ställer_sig anförs motionen lagen uthyrning bostad avskaffas tillkännager regeringen 
10243	2018-11-16	v	riksdagen ställer_sig anförs motionen nedskrivningsregler förändras hyresbostad byggs landsbygdskommuner tillkännager regeringen 
10244	2018-11-16	v	riksdagen ställer_sig anförs motionen påtaglighetsrekvisitet tas_bort tillkännager regeringen 
10245	2018-11-16	v	riksdagen ställer_sig anförs motionen regeringen bostadsbolag allmännyttiga privata använder_sig rabattsystem tagits_fram tillämpas örebrobostad syfte sänka hyresnivåer möjlighet efterfråga nyproducerad hyresrätt tillkännager riksdagen regeringen 
10246	2018-11-16	v	riksdagen ställer_sig anförs motionen regeringen plan- bygglagen syfte effektivisera tillsynen avseende olovliga boenden tillkännager regeringen 
10247	2018-11-16	v	riksdagen ställer_sig anförs motionen regeringen pressa byggkostnader konkurrensen byggbranschen tillkännager regeringen 
10248	2018-11-16	v	riksdagen ställer_sig anförs motionen regeringen se_över möjligheten kräva innehavaren bostadsrätt folkbokföra bostaden tillkännager regeringen 
10249	2018-11-16	v	riksdagen ställer_sig anförs motionen regeringen se_över statligt byggbolag uppgift bygga lägenheter hyresrätter råd efterfråga upprättas tillkännager regeringen 
10250	2018-11-16	v	riksdagen ställer_sig anförs motionen regeringen ta_fram statlig strategi slumförvaltning syfte åstadkomma myndighetssamverkan tillkännager regeringen 
10251	2018-11-16	v	riksdagen ställer_sig anförs motionen regeringen tillsätta utredning skattefria underhållsfonder användas tillkännager regeringen 
10252	2018-11-16	v	riksdagen ställer_sig anförs motionen regeringen tillsätta utredning uppdrag presumtionshyressystemets effekt hyresnivåer nyproduktion medborgar möjligheter efterfråga nyproducerade hyresrätter tillkännager regeringen 
10253	2018-11-16	v	riksdagen ställer_sig anförs motionen regeringen tillsätta utredning uppdrag wienmodellen fokus finansieringen nyproduktion hyresrätter föreslå modellen tillämpas tillkännager regeringen 
10254	2018-11-16	v	riksdagen ställer_sig anförs motionen regeringen utreda möjligheter system byggherren kostnaden kontroller kommunerna åläggs ansvar tillhandahålla kontrollanter byggherren tillkännager regeringen 
10255	2018-11-16	v	riksdagen ställer_sig anförs motionen regeringen återkomma förslag förbättringar rättssäkerheten ombildningar tillkännager regeringen 
10256	2018-11-16	v	riksdagen ställer_sig anförs motionen regeringen återkomma förslag nedsatt hyra bristande underhåll tillkännager regeringen 
10257	2018-11-16	v	riksdagen ställer_sig anförs motionen regeringen återkomma förslag säkerställer rivningskontrakt används avsedda tillkännager regeringen 
10258	2018-11-16	v	riksdagen ställer_sig anförs motionen regeringen återkomma förslag åtgärder transparensen kontrollen konsumentverkets förslag minskat fusk fastighetsmäklarbranschen tillkännager regeringen 
10259	2018-11-16	v	riksdagen ställer_sig anförs motionen regeringen återkomma lagförslag hyresvärdar privata allmännyttiga ställa orimligt höga inkomstkrav exkluderar grupper uthyrning bostad tillkännager regeringen 
10260	2018-11-16	v	riksdagen ställer_sig anförs motionen regeringen återkomma åtgärdsplan tidsplan jämlik balan hyresrätt bostadsrätt tillkännager regeringen 
10261	2018-11-16	v	riksdagen ställer_sig anförs motionen regeringen återkomma översyn lämpliga åtgärder säkerställa långsiktig hållbarhet köparen intresse nybyggnation tillkännager riksdagen regeringen 
10262	2018-11-16	v	riksdagen ställer_sig anförs motionen regional nivå fysisk_planering införas tillkännager regeringen 
10263	2018-11-16	v	rimliga förmedlingstjänster hyresrätten verktygen motverka segregation diskriminering orättvis fördelning bostad 
10264	2018-11-16	v	rimligt hyresgäster kommunala bostadsbolag bidra kommunen verksamheter kommuninvånare 
10265	2018-11-16	v	risken spekulation uppköp lägenheter uthyrning vinstsyfte kvarstår 
10266	2018-11-16	v	riskerar ställa hyresgästen möjligheten ersättningsboende försäkringar 
10267	2018-11-16	v	risker hyresvärden avstå typen krav visat_sig låga 
10268	2018-11-16	v	riskfritt fastighetsägaren göra_sig oanträffbar hyresgästen strunta åtgärda 
10269	2018-11-16	v	riskkapitalister kortsiktigt perspektiv ägande orimlig tanke fastigheter säljs läge lönsamt äga hyresfastigheter åren 
10270	2018-11-16	v	rivningskontrakt hyresgästen saknar besittningsskydd hyresvärdar system hyra_ut sättet ökade rivningskontrakt vänsterpartiet rivningskontrakt användas avsedda 
10271	2018-11-16	v	rusta_upp miljonprogrammet sät stopp renovräkningar situation renoveringar ombyggnationer bostad innebära orimligt hyreshöjningar uppmärksammade hyran stigit höga hyreshöjningar råd hyresgästen besittningsskydd hotat 
10272	2018-11-16	v	råd möjlighet ekonomisk svårigheter upprustning 
10273	2018-11-16	v	räntan låses öbo därigenom skapat rabattrappa tioårsperiod rabatten minskar successivt 
10274	2018-11-16	v	rättssäkerheten ombildningsprocessen bristfällig förändringar göras 
10275	2018-11-16	v	sabo kombohus bygga prispressade bostad avkall kvalitet sänka löner 
10276	2018-11-16	v	sabo upphandlingar nämnda kombohus byggbranschen sporrats bygga allmännyttiga bostad maxkostnad kvadratmeter boarea kombohusen utföranden pris marknadspris 
10277	2018-11-16	v	saknas hyresrätter rimliga_hyror marknaden klarar_av bygga 
10278	2018-11-16	v	samhället ansvar medborgar bostad standard rimliga_kostnader ansvaret fördelades stat kommuner 
10279	2018-11-16	v	sammanhanget framhålla satsning forskning innovation tillgänglighetsdesign vänsterpartiet s-mp- regeringen kommit_överen ökade anslag vinnova 
10280	2018-11-16	v	sammanställning hyra vinner fastighetsägar stockholm orimlig balan hyresgästinflytandet spel 
10281	2018-11-16	v	sammantaget bidrar utförsäljningar försvaga allmännyttan kommuner möjligheter tillhandahålla bostad rimliga_hyror kommunen invånare 
10282	2018-11-16	v	sammantaget bostadssökande sållas_bort miste möjligheter hyre skontrakt 
10283	2018-11-16	v	sammantaget landets befolkning kommuner bostadsbrist boverket bostadsmarknadsenkäten 
10284	2018-11-16	v	sammantaget lett minskad nyproduktion hyresrätter skuldsättning hushållen 
10285	2018-11-16	v	sammantaget möjliggör wien-modellen nyproduktion hyresrätter rimliga_hyror möta medborgar behov 
10286	2018-11-16	v	samordnad bostadspolitisk strategi landsbygd orter komma_till_rätta problem specifikt drabbar glest befolkade regioner 
10287	2018-11-16	v	satsa områden byggbolag bedömer riskabla landsbygdskommuner 
10288	2018-11-16	v	satsningar energieffektivisering förnybar energi miljömässiga vinster möjlighet skapa arbetstillfällen 
10289	2018-11-16	v	satsningar nybyggnation billiga hyresrätter kostsamma åtgärder skattelättnader uthyrning bostad 
10290	2018-11-16	v	septem presenterade sabo astighetsägar gemensam vägledning tillträdeskrav uthyrning bostad 
10291	2018-11-16	v	se_över tydligare koppla köp skriven 
10292	2018-11-16	v	sjunker efterfrågan bostad behovet bostad 
10293	2018-11-16	v	sjunker efterfrågan bostad behovet bostad kvarstår behövs hyresrätter rimliga_hyror 
10294	2018-11-16	v	skador risken förlora lägenheten 
10295	2018-11-16	v	skatteverket kommunala tillsynsmyndigheter agera gemensamt svarta_pengar bostadsmarknaden folkhälsomyndigheten tillsynsvägleda kommuner 
10296	2018-11-16	v	skenande bostadspriser kulation riskerar ökad bostadssegregation ojämlikhet bostadskrasch enorma samhällsekonomiska_konsekvenser drabba hårt skuldsatt_sig livet 
10297	2018-11-16	v	skillnader områden inkomst utbildningsnivå hälsa förväntad livslängd 
10298	2018-11-16	v	skillnad utredningen förslag lånemöjligheten begränsas bostadsprojekt hyresrätt kooperativ hyresrätt bostadsrätt 
10299	2018-11-16	v	stammar installationer bytas byggda 70-talen 
10300	2018-11-16	v	stark allmännytta avgörande social bostadspolitik klara bostadsförsörjningen 
10301	2018-11-16	v	staten ansvar rättsliga finansiell instrument tillgängliga bostadsbyggandet kommuner ansvar planering genomförande 
10302	2018-11-16	v	statistik hyreshushållen möjlighet efterfråga genomsnittligt prissatt hyresrätt nyproduktion 
10303	2018-11-16	v	statliga_lånen marknadskompletterande förväntas användning svagare marknader finansiering 
10304	2018-11-16	v	statlig bostadspolitik aktiva insatser statligt_stöd statliga bostadspolitiken nedmonterades 1990-talet 
10305	2018-11-16	v	statligt byggbolag möjlighet politisk styrning säkra långsiktigheten samhällsbyggandet 
10306	2018-11-16	v	statligt byggbolag regionala hänsyn agera gynnar 
10307	2018-11-16	v	statligt byggbolag svenska byggmarknaden domineras företag peab skanska jm. utgår byggbranschen nettoomsättning miljarder_kronor företagen marknadsandel marknadskoncentrationen anläggningsbranschen konkurrensverket rapport 
10308	2018-11-16	v	statligt utfärdat topplån investeringen återstår investeraren skjuta resterande finansieras banksektorn 
10309	2018-11-16	v	stimulera byggandet hyresbostad staten ta_över risken hyresrätten finansiering erbjuda topplån ränta ersätter kapitalet byggbolagen 
10310	2018-11-16	v	stimulera nyproduktion hyresrätter villkoren byggbonusen förändras kommuner stöd bygger hyresrätter 
10311	2018-11-16	v	stockholm krävde allmännyttiga hyresvärdar årsinkomst hyresutgifter 
10312	2018-11-16	v	stockholmsregionen visat_sig generell byggtakten länets rikaste kommuner nybyggnationen bestått villor bostadsrätter andelen hyresrätter försvinnande 
10313	2018-11-16	v	stopp oseriösa hyresvärdar hyresvärdar sköter 
10314	2018-11-16	v	storstadsregioner kommuner vikande befolkningsunderlag mellankommunalt regionalt perspektiv bostadsförsörjningen 
10315	2018-11-16	v	storstadsregioner vittnar andrahandshyresgäster höga hyresnivåer 
10316	2018-11-16	v	styr konjunkturen byggandet statlig aktör säkerställa jämnare byggtakt förlängningen positivt byggbranschen 
10317	2018-11-16	v	ställa omotiverat höga inkomstkrav ökar bostadssegregation svårare förstahandskontrakt 
10318	2018-11-16	v	ställs krav ökad information åtgärder utsträckning hyresgäst möjlighet påverka 
10319	2018-11-16	v	stängs möjligheten lägenheter hyresnivåer jämförelseobjekt skälighetsprövning bruksvärdesregler 
10320	2018-11-16	v	stärka hyresgä sten besittningsskydd brand hyreslagen ändras 
10321	2018-11-16	v	stärk hyresgästen ställning hyresgäst befinner beroendeställning gentemot hyresvärden bostad 
10322	2018-11-16	v	stöd avskaffades borgerliga_regeringen 1991– bostadsbyggandet marknaden villkor finansieringsansvaret flyttats hushållen 
10323	2018-11-16	v	stödet bidrar upprätthålla höga sammanhållna svenska bostadsstandarden 
10324	2018-11-16	v	subventioner statlig inblandning ersatts marknadsstyrt bostadsbyggande bostadspolitiken aktiv staten trätt marknaden 
10325	2018-11-16	v	svenska bostäders byggande flyttbara modulhus hyresrätter unga vuxna snabba södra stockholm 
10326	2018-11-16	v	svenska dagbladet rapporterat utbrett problem dåligt materialval nybyggnation bostadsrättsfastigheter byggnader sönder materialet måttet 
10327	2018-11-16	v	sveriges ggindustriers prognos minskar bostadsproduktionen sveriges byggindustrier konjunkturrapport 
10328	2018-11-16	v	svårigheter förslag vikt hyresgäster information kommande hyra 
10329	2018-11-16	v	syfte förhindra spekulation lägenheter köps uthyrning vinstsyfte se_över möjligheten ställa_krav köper lägenhet skriven 
10330	2018-11-16	v	syftet förbättra bygga hyresrätter hyresnivå nyproduktion bruksvärdesjämförelse medge 
10331	2018-11-16	v	syftet modernisera regelverken gynna ökad_konkurren ökat bostadsbyggande 
10332	2018-11-16	v	syftet översynen skapa hyreslägenheter byggs bostadsbrist 
10333	2018-11-16	v	syfte uppnå kommuner saknar allmännyttigt bostadsbolag ansvar byggs_upp kommunen 
10334	2018-11-16	v	systematiserad andrahandsuthyrning inkomstkälla riskerar skapar växande klyfta tjänar förlorar bostaden 
10335	2018-11-16	v	systematisering hyresstrukturen bruksvärdet återspeglar generell hyresgästen värderingar parter hyresmarknaden positiva 
10336	2018-11-16	v	systematisering hyresstrukturen genomföras parter hyresmarknaden enas rekommendation fastighetsägar orten 
10337	2018-11-16	v	systemet bygger finansieringsmodell offentliga huvudansvar 
10338	2018-11-16	v	systemet kritiserats garantera fusk förekommer 
10339	2018-11-16	v	system skapar upprätthåller social ekonomisk stigmatisering vänsterpartiet värnar bruksvärdessystemet förslag hyressättningen förbättras 
10340	2018-11-16	v	sänka boendekostnader nyproduktionen kommunala bostadsbolaget örebrobostad öbo tagit_fram beräkna nyproduktionshyror 
10341	2018-11-16	v	sänk hyror nyproduktion grundläggande problem bostadsmarknaden råd efterfråga nyproducerade hyresrätter redogjorts 
10342	2018-11-16	v	sänk inkomstkraven hyreskontrakt enskild hyresvärd bestämmer tillträdeskrav ställas uthyrning 
10343	2018-11-16	v	särlösningar låga inkomster social housing framhålls lösa bostadsbristen råd köpa bostad 
10344	2018-11-16	v	ta_bort påtaglighetsrekvisitet påtaglighetsrekvisitet hyresnämnden hyresprövning hyra skälig ”påtagligt hyran lägenheter likvärdiga”. praxis lett privata värdar procentenheter allmännyttiga hyror jämförelseprövningar 
10345	2018-11-16	v	ta_till_vara möjligheten energieffektivisera beståndet isolering 
10346	2018-11-16	v	teknik energibesparing betydande energieffektiviseringar bostadsområdet 
10347	2018-11-16	v	tidningen fastighetsvärlden genomförde våren kartläggning miljonprogramsområdena sveriges_kommuner 
10348	2018-11-16	v	tillfällig svacka byggkonjunkturen djupare nedgång säkerställa läget allvarligt 
10349	2018-11-16	v	tillgången billiga hyresrätter försvåra möjligheter bostad rimlig kostnad 
10350	2018-11-16	v	tillsatte s-mp- regeringen utredning uppdrag lämna förslag översiktsplaneringen utvecklas dir. 
10351	2018-11-16	v	tjäna införande marknadshyror företag bygger äger bostad hyror 
10352	2018-11-16	v	torde privata fastighetsägar intresse krav ägna resurser förmedla lägenheter 
10353	2018-11-16	v	transparen kontroll mäklaren avslutad budgivning redovisa köparen respektive säljaren 
