id	date	author	post
778	2024-04-12	AlucardaLucifera	Eller komplett [blind#neg#-2#0.5] inför utvecklingen , som när en sd politiker [varnade#neg#-2#0.5] muslimer för att bosätta_sig i Södertälje efter årtionden av [våld#neg#-2#0.5] och [trakasserier#neg#-2#0.5] mot just muslimer där som kan liknas vid en etnisk rensning och en s-politiker uttalar_sig såhär : - Det är [avskyvärt#neg#-2#0.5] att påstå att våra assyrier/syrianer skulle kunna komma att bli [våldsamma#neg#-2#0.5] , det finns ingen grund för det påståendet Assyrier/syrianer kan alltså inte ens bli [våldsamma#neg#-2#0.5] . Dessutom är det ' våra ' Assyrier/syrianer . Detta publicerades 2019 , dvs långt efter [grova#neg#-2#0.5] gängbrott , gruppvåldtäktsligor och tidigare nämnt [våld#neg#-2#0.5] mot muslimer . Kanske detta är en bi produkt av att vara över [empatisk#pos#2#0.5] ? Man [vägrar#neg#-2#0.5] se några [fel#neg#-2#0.5] hos ' sina ' invandrare? https://www.expressen.se/nyheter/sd-...g-i-kommunen-/
779	2024-04-12	Fizzlor	Vad [Fan#neg#-2#0.5] snackar du om ? Reaktionen hade varit [exakt#pos#1#0.25] samma i alla andra länder . Svensken vill bo bland sina egna . Svensken är [trött#neg#-2#0.5] på [svartskallar#neg#-2#0.5] och allt [djävulskap#neg#-2#0.75] som följer i deras fotspår . Frågor på det ?
780	2024-04-12	BorgeH	Naturligtvis har vi svenskar [empati#pos#2#0.5] . Vi har sedan länge insett att dessa lycksökande [parasiter#neg#-2#0.5] från jordens alla [rövhål#neg#-2#0.5] -länder naturligtvis mår [bättre#pos#2#0.5] i sina [korrumperade#neg#-2#0.5] hemländer . Där kan de [flåsa#neg#-2#0.5] runt , [spänna#neg#-2#0.5] sig och [slåss#neg#-2#0.5] med sina grannar likt aporna på en djurpark . De är då [lyckliga#pos#2#0.5] och får [naturligt#pos#2#0.25] [utlopp#neg#-2#0.5] för sina inneboende [känslor#pos#1#0.5] och [defekter#neg#-2#0.5] . För att [underlätta#pos#2#0.5] detta kommer vi snart att börja [deportera#neg#-2#0.5] invånarna från de [utsatta#neg#-2#0.75] områdena stadsdel för stadsdel . Deporteringarna kommer att ske med fraktbåtar . Vi [önskar#pos#2#0.5] dem [lycka_till#pos#2#0.5] i framtiden !
781	2024-04-12	johnjozefsson	Ja allt är alltid svenskarnas [fel#neg#-2#0.5] . Den vita mannen är [ond#neg#-2#0.5] . Det ska bli [skönt#pos#2#0.5] med ett totalt folkutbyte inom några år .
782	2024-04-12	DeValera	På vilket sätt är svenskar [empatistörda#neg#-2#0.5] ? Vi ger mest i [bistånd#pos#2#0.5] till andra länder per capita . Vi tar_emot flest migranter bland OECD per capita . Vi låter dessa migranter ha det [bättre#pos#2#0.5] ekonomiskt genom [bidrag#pos#2#0.5] än vad många av den inhemska befolkningen har . Vi använder oss inte av [tortyr#neg#-2#0.75] , stympningar , [avrättningar#neg#-2#0.5] , steningar som bestraffningsmetoder . Visst finns det svenskar som [stjäl#neg#-2#0.5] , [ljuger#neg#-2#0.5] , [bedrar#neg#-2#0.5] , men inte i lika hög utsträckning som fler andra folk gör . Så [exakt#pos#1#0.25] vad gör svenskarna [empatistörda#neg#-2#0.5] ?
783	2024-04-12	Leanderine	Svenskarna [ojade#neg#-2#0.5] sig över [offren#neg#-2#0.5] för [hedersmord#neg#-2#0.5] , balkongkastningar , barnäktenskap , [kvinnlig#pos#2#0.5] omskärelse , gruppvåldtäkter , pissrån och gängmord . Vi hade fackeltåg och [skit#neg#-2#0.5] , vi betalade och betalar MÄNGDER i [skatt#pos#2#0.5] till olika [välvilliga#pos#2#0.5] integrationsåtgärder och preventiva [insatser#pos#2#0.5] för unga invandrare . Allt detta resulterade enbart i ännu mer ohämmat invandrarvåld samt orsakade snabbt_växande [korruption#neg#-2#0.5] i offentlig sektor sedan [tillräckligt#pos#2#0.5] med invandrade [kriminella#neg#-2#0.5] integrerats in till maktens syltburkar . [Misstänker#neg#-2#0.5] att folk börjar tycka att det inte längre [räcker#pos#2#0.5] att [oja#neg#-2#0.25] sig och göra handhjärtan och ha fackeltåg . De flesta av oss har dock fortfarande en väldigt [lång#pos#2#0.25] bit kvar innan vi [uppnår#pos#2#0.5] den grad av [empatilöshet#neg#-2#0.5] som möjliggör att man [skjuter#neg#-2#0.5] förbipasserande pappor i huvudet . Svenskar är ett civiliserat folk och hade [självklart#pos#2#0.5] tyckt det vore minst lika [hemskt#neg#-2#0.75] om det vore svenskar som sprang omkring och [sköt_ihjäl#neg#-3#0.75] folk på gator , torg och i gångtunnlar . Men nu är det ju inte svenskar som gör sånt .
784	2024-04-12	SoberZealot	Eller hur . Ni får komma till Sverige för att ni [flyr#neg#-2#0.75] [krig#neg#-2#0.5] . Och ni får allt serverat . Bostad . Läkarvård . Och vi betalade . Och vad händer sedan ? Jo ni beter er som [skit#neg#-2#0.5] . [Kaxiga#neg#-2#0.5] , [våldsamma#neg#-2#0.5] . Och skriver [hatiska#neg#-2#0.5] inlägg som dessa . Du är bara en [rasist#neg#-2#0.5] som inte [gillar#pos#2#0.5] vita . Mångkultur [fungerar_inte#neg#-2#0.5] . Så , nu , vill jag bo med mina fränder . Jag vill inte bo med [skitar#neg#-2#0.5] som dig .
785	2024-04-12	N0.N4M3	Människor , låt er [inte_tro#neg#-2#0.5] att svenskarna är som den [dysfunktionella#neg#-2#0.5] [trasiga#neg#-2#0.5] [hatiska#neg#-2#0.5] minoriteten som [sprider#neg#-1#0.25] sitt [hat#neg#-2#0.5] och [fascism#neg#-2#0.5] mot vanliga medborgare här på fb . I verkligheten är svenskarna motsatsen till detta , vi är mycket [empatiska#pos#2#0.5] , toleranta ( men vi [accepterar#pos#2#0.25] inte vadsomhelst !), emot riktig [rasism#neg#-2#0.5] , emot [homofobi#neg#-2#0.5] o.s.v . vi är emot [förtryck#neg#-2#0.5] och anser att folk ska kunna ha vilken religion man vill sålänge man är [fredlig#pos#2#0.5] , även om vi är sekulära och inte är religösa , kan vi inte [tvinga#neg#-2#0.5] alla att [leva#pos#2#0.5] som vi väljer att göra . Svensken är [modern#pos#2#0.5] och [ogillar#neg#-2#0.5] att vara bakåtsträvande , vi [vågar#pos#2#0.5] att sticka_ut och stå_upp för andra folkgrupper , folk som är [annorlunda#pos#2#0.25] o.s.v . [Hatarna#neg#-2#0.5] och [fascisterna#neg#-2#0.5] ( menar inte TS nu även om jag [inte_håller_med#neg#-2#0.5] ) försöker göra om svensken till [onda#neg#-2#0.5] [fascister#neg#-2#0.5] som [hatar#neg#-2#0.5] folk baserat på etnicitet , läggning , kön och religion ( istället_för_att [döma#neg#-2#0.75] folk efter deras handlingar som vi normala gör !) genom att spamma samma [lögner#neg#-2#0.5] om och om igen . Men [intelligenta#pos#2#0.5] människor [fattar#pos#2#0.25] att det är en [obetydlig#neg#-2#0.5] [trasig#neg#-2#0.5] minoritet som har en [ond#neg#-2#0.5] & [dold_agenda#neg#-2#0.5] som [sprider#neg#-1#0.25] sådant på nätet hela tiden . Låt er inte [luras#neg#-2#0.5] av detta och påverka era åsikter om oss svenskar ! Vi står för [kärlek#pos#2#0.75] och [rättvisa#pos#2#0.5] , inte [hat#neg#-2#0.5] och [fördomar#neg#-2#0.5] ! Bara för att en ytterst [liten#neg#-2#0.25] extremistisk minoritet är sådana betyder det inte att alla svenskarna är så , majoriteten är motsatsen till detta . Vi kan inte särbehandla svenskar , eftersom det då blir [rasism#neg#-2#0.5] . Vi måste vara [snälla#pos#2#0.5] mot varandra , både majoriteten svenskar och invandrare vill [lösa_problemen#pos#2#0.5] och [kriminaliteten#neg#-2#0.5] . Vi måste [samarbeta#pos#2#0.5] , det är det enda som kommer [funka#pos#2#0.5] i dagens demografiska läge .
786	2024-04-12	snusjohan	Det är väl snarare [rasfrämlingar#neg#-2#0.5] från öknen som är [empatistörda#neg#-2#0.5] .
787	2024-04-12	N0.N4M3	Inte alla , det finns många som är motsatsen till detta . Kan ni bara sluta och generalisera så [grovt#neg#-2#0.5] ? Det leder inte till något [konstruktivt#pos#2#0.5] överhuvudtaget , vare_sig man [kritiserar#neg#-2#0.5] och generaliserar kring svenskar eller invandrare .
788	2024-04-12	Statistenidittliv	[Dödsskjutningar#neg#-2#0.5] är ju [tyvärr#neg#-2#0.75] numera vardag så folk börjar väl bli [avtrubbade#neg#-2#0.5] .
789	2024-04-12	HansVonFreudhaus	Men vänta , det är ju just precis empati-kärringaktigheten som har lett svenskar in i [fördärvet#neg#-2#0.5] . Vi ska ta hand om invandrare , vi skattebetalare ska ta hand om singelmorsors ungar och vi ska ta han om [kriminellt#neg#-2#0.5] pack och_så_vidare . Men om vi nu ska ta hand om de anhöriga till den [mördade#neg#-2#0.5] mannen , så håller de nog med om att vi behöver få ut invandrarpacket och starta massdeportering och skicka [mördare#neg#-2#0.5] in i elektriska stolen eller [halshugga#neg#-2#0.5] dem . Man behöver sätta in [militären#neg#-1#0.25] och slå_ner [våldsverkarna#neg#-2#0.5] . Det är något [vidrigt#neg#-2#0.5] med folk som TS som kan vara en så [självgod#neg#-2#0.5] [kräk#neg#-2#0.5] att man sätter_sig på höga moralhäster , som att man är för mer och ' [godare#pos#2#0.5] ' än andra som faktiskt [bryr_sig#pos#2#0.5] om vad [brottsoffren#neg#-2#0.5] och dess anhöriga [önskar#pos#2#0.5] . De [önskar#pos#2#0.5] då [fan#neg#-2#0.5] inte några fritidsgårdar eller [daltande#neg#-2#0.5] . [Idiot#neg#-2#0.5] .
790	2024-04-12	Haniballe	Jag måste nog säga att det är precis [tvärt#neg#-2#0.25] om ! Vi har för stor [empati#pos#2#0.5] och har tagit_emot allt_för_många [empatistörda#neg#-2#0.5] asylsökande ! Svenskar [lider#neg#-2#0.5] inte [brist#neg#-2#0.5] på [empati#pos#2#0.5] ! Det är de som kommer hit med [trauman#neg#-2#0.5] som är [empatistörda#neg#-2#0.5] och har [ställt#neg#-2#0.5] till det som nu pågår i vårt avlånga land . [Tragiskt#neg#-2#0.75] !
791	2024-04-12	Doraemon-FTW	Inte lika mycket som för [offret#neg#-2#0.5] , men absolut får man anta att det inte var en uppväxt med fredagsmys och stuga på landsbygden . Det är [sällan#neg#-2#0.5] grabbar som haft en [kärleksfull#pos#2#0.75] uppväxt blir kallblodiga [mördare#neg#-2#0.5] .
792	2024-04-12	Onanikrem	Visst , det kanske är en empatistörning men snubben är [död#neg#-2#0.5] , [dödad#neg#-2#0.75] av vad som torde vara osnutna [babbeyngel#neg#-2#0.5] . Killen blir inte mer [levande#pos#2#0.5] för vi [sörjer#neg#-2#0.75] och lägger blommor , [tänder#pos#2#0.5] [ljus#pos#2#0.5] och sjunger kumbaja kumbaja . Han blir heller inte [levande#pos#2#0.5] igen om vi låser_in , skickar hem eller avrättar alla [babbe-mördar-yngel#neg#-2#0.5] . Men skulle vi göra dessa tre med alla som polisen kan få fatt i så skulle Sverige bli lite [säkrare#pos#2#0.5] för varje dag att inget sådant här [tragiskt#neg#-2#0.75] händer igen ! Hittills har det mest varit babbar som [mördat#neg#-2#0.5] babbar eller babbar som [mördat#neg#-2#0.5] tjejer som [knullar#neg#-2#0.25] med babbar . Nu gick det åt en vanlig småbarnspappa , [avrättad#neg#-3#0.75] mitt framför sin son . . Någonstans måste det få ett [slut#neg#-2#0.5] , [avliva#neg#-2#0.75] varenda en av de som [ränner#neg#-2#0.75] runt och tror de är gangsta !
793	2024-04-12	Fizzlor	Ingen är [skyldig#neg#-2#0.5] invandrarna någonting . De ' [flyr#neg#-2#0.75] för sina liv ' påstås det , då borde en tvåa i närmsta förort vara rena drömmen jämfört mot att [dö#neg#-2#0.75] i [krig#neg#-2#0.5] . Eller ? Svenskarna som grupp har aldrig röstat om att ta in miljoner araber eller [negrer#neg#-2#0.5] . De enda svenskar som varit ' pseudovälkomnande ' är Stockholmseliten och extrem vänstern . Vi snackar 20% på sin absoluta [höjd#pos#2#0.5] . Resten vill inte ha med smutset att göra alls , ens [låtsas#neg#-2#0.5] som man vill det .
794	2024-04-12	FettoBob	Det är du som har empatistörning som inte kan sätta_dig_in i svenskarnas situation . Dom är uppenbarligen [upprörda#neg#-2#0.5] över dom tio tusentals [våldsbenägna#neg#-2#0.5] [gängkriminella#neg#-2#0.5] och ännu fler [islamister#neg#-2#0.5] som finns i Sverige . [Stick#neg#-2#0.5] här ifrån om du ska vara [rasist#neg#-2#0.5] mot svenskar .
795	2024-04-12	peterpanp	Jag [segregerar#neg#-2#0.5] mig inte från invandrare . Bor i ett [bättre#pos#2#0.5] villaområde ute på landet/kusten ca 1 mil från den [stökiga#neg#-2#0.5] storstaden . Här umgås jag med [vänner#pos#2#0.5] och bekanta , inklusive en granne/polare vars fru är invandrare från USA . Ibland så fiskar jag även med min frus systers man som är från Frankrike . Upplever inte att svenskar är empatiskt [störda#neg#-2#0.5] . Däremot [oerhört#pos#3#0.75] [godtrogna#neg#-2#0.5] , och för [empatiska#pos#2#0.5] för de människor som de tycker [synd#neg#-2#0.5] om ( [brottslingar#neg#-2#0.5] , [förövare#neg#-2#0.5] , [märkliga#neg#-2#0.5] kulturer som [saknar_empati#neg#-2#0.5] , etc ) . ' NATO kommer att starta [krig#neg#-2#0.5] mot Ryssland. ' ' Inte så [märkligt#neg#-2#0.5] att några miljoner judar också [dör#neg#-2#0.75] . Men det betyder inte att de gasades ihjäl. ' -Dumdryg ' Så alla som inte är [beredd#pos#2#0.5] att gå ned på knä och [suga#neg#-2#0.5] av Elon Musk och sedan låta honom [knulla#neg#-2#0.25] en i arslet utan glidmedel är en Teslahatare ' -hakro807 ' Skulle AfS komma till makten och inte leverera . Då blir det NMR för mig. ' -Ganonito ' Jag flyttar inte till Ryssland , för jag [drömmer#pos#2#0.5] om att ryssen ockuperar Sverige ! ' -Hultabultan
796	2024-04-12	Doraemon-FTW	Poliser gör sitt [jobb#pos#2#0.25] . Psykologer också . Vad är ditt [jobb#pos#2#0.25] där du måste dra SD-kortet så fort en invandrare [begår#neg#-2#0.5] ett [brott#neg#-2#0.5] ? Är du månne anställd av SD ? Hela Sverige är [drabbat#neg#-2#0.5] av marknadsliberaliseringen och utförsäljningen av det offentliga .
797	2024-04-12	lahavana	Jag [segregerar#neg#-2#0.5] mig för att annars blir jag [skjuten#neg#-2#0.5] i ansiktet . Du [anklagar#neg#-2#0.5] dessa ' [empatistörda#neg#-2#0.5] svenskar ' för att skifta fokus från familjen , men det är ju [exakt#pos#1#0.25] det du gör själv , du försöker enbart att [smutskasta#neg#-2#0.5] de som visar att de har [fått_nog#neg#-2#0.5] av alla dessa [skjutningar#neg#-2#0.5] för att de går emot din [vidriga#neg#-2#0.5] ideologi . Du har inte en [jävla#neg#-2#0.5] tanke på [offret#neg#-2#0.5] eller hans familj , allt du är [orolig#neg#-2#0.5] över är hur detta ska påverka folks åsikter om [massinvandringen#neg#-2#0.25] . Ha lite [jävla#neg#-2#0.5] självinsikt för_en_gångs_skull . Du är [hatad#neg#-2#0.5] av en anledning , du är ett [smutsigt#neg#-2#0.5] [jävla#neg#-2#0.5] kommunistiskt [troll#neg#-2#0.5] , empatistörning kommer [fan#neg#-2#0.5] inte i_närheten_av vad du [lider#neg#-2#0.5] av .
798	2024-04-12	anv3n	Du [missar#neg#-2#0.5] en [viktig#pos#2#0.5] [poäng#pos#2#0.75] . Hade detta hänt i Sverige 1988 hade folk reagerar så som du efterfrågar . Nu reagerar folk som man gör därför att det som är det mest [tragiska#neg#-2#0.75] i händelsen inte är att en pappa [dött#neg#-2#0.75] och barn blivit [föräldralösa#neg#-2#0.5] , utan att ett land [kollapsat#neg#-2#0.5] .
799	2024-04-12	eva89	Först och [främst#pos#2#0.5] ; det är rent [självskadebeteende#neg#-2#0.5] för mig som svensk kvinna att bo bland invandrare ; alla kulturer är mer [kvinnofientliga#neg#-2#0.5] än vår . Att vi vill agera istället_för_att agera gråterskor med uppåtvända handflator handlar om att vi är lösningsorienterade . Detta att vi skulle vara fredsskadade är inte [riktigt#pos#1#0.25] [sant#pos#2#0.5] , nu är vi ockuperade och därav [passiviserade#neg#-2#0.5] . Sen franska revolutionen har vi tidvis levt med [hot#neg#-2#0.75] om [inbördeskrig#neg#-2#0.5] , nån [gnista#pos#2#0.5] från revolution som i Ryssland , ett [attentat#neg#-2#0.5] från [inbördeskrig#neg#-2#0.5] som i Finland . Det har vi [löst#pos#2#0.25] genom att vänstern sopat [rent#pos#2#0.5] på sin sida och högern sopat [rent#pos#2#0.5] på sin . Nu är vi ockuperade av folk som fullständigt [skiter#neg#-2#0.5] i att [sopa#neg#-2#0.5] , både framför egen dörr och den [skit#neg#-2#0.5] de har dragit_in . Istället ser de sig som [bättre#pos#2#0.5] , just för att de inte är exempelvis [kriminella#neg#-2#0.5] .
800	2024-04-12	KlartSur	Du behöver inte backa till 1988 , utan det [räcker#pos#2#0.5] med 2014 . Innan Reinfeldts ' Öppna era [hjärtan#pos#2#0.5] ' levde vi ett helt annat land . Det finns många [skyldiga#neg#-2#0.5] både före och efter Reinfeldt , men ändå sticker han ut , eftersom han till_skillnad_från många av de andra ( som Löfven ) är [intelligent#pos#2#0.5] och inte en [idiot#neg#-2#0.5] . Reinfeldts [ondska#neg#-2#0.5] är därför [värre#neg#-2#0.5] än de andras . Magdalena hamnar snart i samma klass , medan [idioten#neg#-2#0.5] Ulf hamnar i de [hjärndöda#neg#-2#0.5] grupp .
801	2024-04-12	Sssiamesia	Doraemon , det här är [verkligt#pos#2#0.5] [intressanta#pos#2#0.5] frågeställningar , och det är bara att [beklaga#neg#-2#0.5] att nivån på de flesta svar är lägre än låg . På_sätt_och_vis kan man väl säga att åtminstone den del av svenskarna som representeras här [bevisar#pos#2#0.5] dina teorier genom sina egna [korkade#neg#-2#0.5] ickereflektioner . Sverige har länge varit ett [tryggt#pos#2#0.5] land , vilket har lett till att dess invånare är bortklemade och inte längre är så [haj#neg#-2#0.5] på att [tänka_själva#pos#2#0.5] , att [förstå#pos#2#0.25] sig på saker , att ta gemensamt ansvar mm . Vi har också en [utarmad#neg#-2#0.5] skolundervisning sedan trettiotalet år , vilket fört_med_sig att den genomsnittlige svensken idag ofta [saknar#neg#-2#0.5] grundläggande kunskap i det egna språket . Detta leder till stora [svårigheter#neg#-2#0.5] att ta_till_sig text , med följande obildbarhet . Svaren i bland annat din tråd visar [tydligt#pos#2#0.5] hur [brister#neg#-2#0.5] i språkförståelse gör att folk [missar#neg#-2#0.5] [poängen#pos#2#0.75] och därmed hamnar utanför debatten . Samma fenomen ligger bakom exempelvis SD:s [framgångar#pos#2#0.5] . Det ser inget vidare ut för Sverige , men det är inte några utländska människors [fel#neg#-2#0.5] , tvärtom ! När ett samhälle består av en växande grupp [halvanalfabeter#neg#-2#0.5] , som är [egotrippade#neg#-2#0.5] , [lata#neg#-2#0.5] , [bortskämda#neg#-2#0.5] och aldrig mött några [svårigheter#neg#-2#0.5] i livet ( utöver [bekymren#neg#-2#0.5] med penisprickar , stjärtklåda , [dåliga#neg#-2#0.5] droger och liknande som Flashbackarna har [ångest#neg#-2#0.5] över ), så finns det ingen ryggrad kvar . Bara en massa [inskränkta#neg#-2#0.25] små kryp som är [rädda#neg#-2#0.5] för allt , tycker att det är [jobbigt#neg#-2#0.5] att tänka och helst bara vill stå och grilla i trädgården i foppatofflor hela tiden . Jag förstår att denna [enfaldiga#neg#-2#0.5] människa tycker att det är [jobbigt#neg#-2#0.5] med andra som vill ' [hjälpa#pos#2#0.5] ' . Med nästippslångt förstånd är det [lätt#pos#2#0.25] att tro att om inte någon hade valt att öppna landet för invandring så skulle allt ha varit [bra#pos#2#0.75] , och man hade kunnat grilla och titta på Melodifestivalen ostört , utan att behöva konfronteras med [obekväma#neg#-2#0.5] saker från världen utanför . I Sverige vill man helst inte konfronteras med sina grannars [barnmisshandel#neg#-2#0.5] , hustruvåld eller övrig [utsatthet#neg#-2#0.5] heller . Man stänger dörren och förfasar sig bakom gardinen istället_för_att gå och [knacka#neg#-2#0.5] på när barn , kvinnor och djur [skriker#neg#-2#0.5] i huset bredvid . Sverige är kortfattat ett land av [ynkryggar#neg#-2#0.5] , och ja , de är empatibegränsade , de är [korkade#neg#-2#0.5] och de tycker att ett [rimligt#pos#2#0.5] standardsvar när något [hemskt#neg#-2#0.75] händer runt omkring dem- [mord#neg#-2#0.75] , barnavåld , [sexbrott#neg#-2#0.5] eller [vad_fan#neg#-2#0.5] som helst - är : ' jag förstår inte hur det kunde hända ' . Att denna [enfaldiga#neg#-2#0.5] varelse , som inte ens kan begripa varför saker händer , tycker att exempelvis den lille ärkefjanten Kristerssons idéer om [hårdare_tag#neg#-2#0.75] , eller kanske de egna fantasierna om att [gå_ut#pos#2#0.5] och [strida#neg#-2#0.5] med ankelsocka och knölpåk , är inte [konstigt#neg#-2#0.5] . Dock är det landets [undergång#neg#-2#0.75] . På_sätt_och_vis kunde det bli en [underhållande#pos#2#0.5] syn att se de små blekfeta och [självgoda#neg#-2#0.5] svenskarna [strida#neg#-2#0.5] mot folk som är [empatistörda#neg#-2#0.5] på [riktigt#pos#1#0.25] och som levt ett tusen gånger [hårdare#neg#-2#0.5] liv , sett och förstått allt som är [obegripligt#neg#-2#0.5] för den gängse svensken . Det finns [säkert#pos#2#0.5] någon slätt , eller ett berg , någonstans där ni kan samlas , om ni [klarar#pos#2#0.5] att gå på ojämna underlag och möta [fiendens#neg#-2#0.5] [läskiga#neg#-2#0.5] blickar utan att [brista#neg#-2#0.5] i [gråt#neg#-2#0.5] .
802	2024-04-12	zombie-nation	Jag tycker verkligen det är [hemskt#neg#-2#0.75] när man använder [offer#neg#-2#0.5] som politiska slagträn . Det spelar ingen roll vem som gör det . [Hemskt#neg#-2#0.75] när denna händelse får SD att bli [starkare#pos#2#0.5] . SD [älskar#pos#2#0.75] verkligen när det blir kaoz . Svenskar är [väldigt_dåliga#neg#-3#0.75] på att socialisera med andra än svenskar . Eller med [okända#neg#-2#0.25] svenskar . Vi är faktiskt kända för att vara väldigt [avståndstagande#neg#-2#0.5] till [nya#pos#2#0.25] människor , hört det särskilt från amerikaner och britter . Jag vet inte om jag egentligen vill [flytta#pos#2#0.25] till ett helsvenskt område . Visst , det är [problem#neg#-2#0.5] här , men samtidigt är folk mer [accepterande#pos#2#0.5] . Mina [kompisar#pos#2#0.5] vill [flytta#pos#2#0.25] , men de har [glömt#neg#-2#0.5] att i vissa svenska samhällen kommer de bli [förföljda#neg#-2#0.5] för att de är flator . Sådant händer inte här , trots att [islamister#neg#-2#0.5] är emot det . Det är väldigt mycket [leva#pos#2#0.5] och låta [leva#pos#2#0.5] . Vanliga människor är majoritet . Gäng är minoritet .
803	2024-04-12	marcandrew	[Nej#neg#-2#0.5] , svenskar är inte [empatistörd#neg#-2#0.5] . Det är TS som är en [landsförrädare#neg#-2#0.5] och inte [fattar#pos#2#0.25] att folk till [slut#neg#-2#0.5] får nog .
804	2024-04-12	Fullhora	Jösses vilken [förvirrad#neg#-2#0.5] [stackare#neg#-2#0.5] du är . Börjar först dilla om att avenskar som vill ha [lagar#pos#2#0.75] och [ordning#pos#2#0.5] som [minskar#neg#-2#0.5] [mördandet#neg#-2#0.5] , dom har ' empatistörningar ' enligt dig . När poliser och psykologer gör just det , [minskar#neg#-2#0.5] [mördandet#neg#-2#0.5] , då är det ' gör sitt [jobb#pos#2#0.25] ' . Sedan irrar du in på ' SD-kort ' och ' utförsäljningen av det offentliga ' . Glömde du ta din medicin idag ?
805	2024-04-12	Q-Tron	Japp , det är de [fredliga#pos#2#0.5] och civiliserade svenskarna som får [skylla#neg#-2#0.5] sig själva när [gapiga#neg#-2#0.5] , [våldsamma#neg#-2#0.5] och [empatistörda#neg#-2#0.5] invällare [mördar#neg#-2#0.5] , [våldtar#neg#-2#0.5] , rånar och [spränger#neg#-2#0.5] . [Tack#pos#2#0.5] för utbildningen , professorn !
806	2024-04-12	Doraemon-FTW	Läs hela inlägget istället_för_att fultolka ett stycke . Personen presenterade många [bra#pos#2#0.75] poänger - svenskarna är introverta och oupplysta , det utesluter inte att det är [fel#neg#-2#0.5] att [begå#neg#-2#0.5] [brott#neg#-2#0.5] . Det är [lätt#pos#2#0.25] för en oupplyst svensk att tro att det är ' invandrarnas kultur ' att [våldta#neg#-2#0.5] och [mörda#neg#-2#0.5] , eftersom den oupplyste svensken inte vet något om andra kulturer än sin egen . Han förstår inte ens våra grannländers .
807	2024-04-12	Q-Tron	Det verkar vara en stor del av många invandrares kultur att [våldta#neg#-2#0.5] , [råna#neg#-2#0.5] och [mörda#neg#-2#0.5] , ja . Den nuvarande situationen i landet och den kraftiga överrepresentionen i brottsstatistiken både i Sverige och i övriga kulturberikade europeiska länder säger att det är precis så .
808	2024-04-13	Gosif	Sånt här sker i alla länder . [Självklart#pos#2#0.5] blir folk [förbannade#neg#-2#0.5] . Det är [tacken#pos#2#0.5] för att vissa [idioter#neg#-2#0.5] får komma in hit ? Det är [självförvållat#neg#-2#0.5] att folk [hatar#neg#-2#0.5] vissa grupper . [Begås#neg#-2#0.5] det mkt [våld#neg#-2#0.5] så är det [naturligt#pos#2#0.25] . Se bara på Japan och Sydkorea ?
809	2024-04-13	Gift44	Tror du [hänger#neg#-2#0.5] lite för mycket på X , flasback , samnytt och liknande . Har mött ett 20-tal personer från varierande bakgrund och med olika [politisk#pos#2#0.25] inställning . 1 av dem har rantat om invandring resten har bara varit [arga#neg#-2#0.75] över handlingen i sig ( ingen har heller börjat [tjata#neg#-2#0.5] om fritidsgårdar eller sociala förhållanden som många på vänsterkanten ) . Försök [gå_ut#pos#2#0.5] och träffa [riktigt#pos#1#0.25] folk istället_för_att sitta [isolerad#neg#-2#0.5] hemma och umgås med datorn . Din hjärna blir [stekt#neg#-2#0.5] av det senare .
810	2024-04-13	Japhy	Maken till [empatistört#neg#-2#0.5] inlägg har jag [sällan#neg#-2#0.5] skådat . Du står på [mördares#neg#-2#0.5] sida eftersom du inte känner_dig hemma här .
811	2024-04-13	censuria	Vi var det inte , och om vi inte är det nu så kommer definitivt bli det inom en inte alltför [snar#pos#2#0.5] framtid . Det är [tyvärr#neg#-2#0.75] detta mångkultur gör ; det [drar_fram#neg#-2#0.25] det [sämsta#neg#-2#0.5] ur människor . Så är det även med invandrare , de beter sig inte på detta sätt i sina hemländer .
812	2024-04-13	Mogadon	Det är ju uteslutande alltid en [babbe#neg#-2#0.5] som gjort det . Kolla svenska fängelser....bara Babri Kadabrisar som sitter där för allehanda [brott#neg#-2#0.5] .
813	2024-04-13	Abetterworld	Du är [efterbliven#neg#-2#0.5] . Du inser att en reaktion mot en [brottslig#neg#-2#0.5] händelse kommer EFTER [blattemuslimernas#neg#-2#0.5] [brottsliga#neg#-2#0.5] beteende , inte före . [Brottsoffret#neg#-2#0.5] kommer att [sörjas#neg#-2#0.5] av dennes närmaste och att [gråta#neg#-2#0.5] [krokodiltårar#neg#-2#0.5] som Magda försöker göra med el-Hamas gjorde inte anhöriga [glada#pos#2#0.5] . Det enda anhöriga vill ha nu är att [hedra#pos#2#0.5] den bortgångnes minne och att göra det som Mikael , gjorde en [insats#pos#2#0.5] i samhället och få effekt . För det [krävs#neg#-2#0.5] [utvisning#neg#-2#0.5] av [blattemuslimer#neg#-2#0.5] och köra ned dem i marken som de [parasitära#neg#-2#0.5] [avskum#neg#-2#0.5] de är .
814	2024-04-13	Niggers	[Empati#pos#2#0.5] har emot [rätt#pos#2#0.5] sorts människor . Att en [kriminell#neg#-2#0.5] [babbe#neg#-2#0.5] finns inge anledning att ha [empati#pos#2#0.5] emot . Snarare är du en [säkerhetsrisk#neg#-2#0.5] om du har för mycket [empati#pos#2#0.5] , då [drabbas#neg#-2#0.5] man av Stockholm syndromet , dvs det bli [självskadebeteende#neg#-2#0.5] .
