id	date	party	text
13084	2017-10-05	sd	behövs nollvision asyl- anhörighetsinvandring kortsiktiga framhastade lösningar fasas_ut långsiktig ekonomisk hållbar samhällsplanering 
13085	2017-10-05	sd	byggkostnader bostadspriser hyror sänkas tillgång bostad 
13086	2017-10-05	sd	når målen minskad byråkrati byggprojekt stärkning kommuner kompeten byggprocessen snabba bostadsbyggandet 
13087	2017-10-05	sd	ökad konkurren byggbolagen finansiell möjlighet byggbolag anta byggprojekt byggkostnader boendekostnaderna 
13088	2017-10-05	sd	översyn privatpersoners möjlighet finansiering bostadsköp behövs 
13089	2017-10-05	sd	kombinerat nollvision asyl- anhörighetsinvandring skapa balan bostadsmarknaden nedan grundläggande förslag målen 
13090	2017-10-05	sd	ollvision asyl- anhörighetsinvandring ökad konkurren byggbolagen regionalt bostadsplaneringsstöd översyn privatpersoners finansiering bostadsköp säkrare polisiär närvaro förorter polisen pekat_ut utsatta områden otryggheten 
13091	2017-10-05	sd	utformningen miljonprogramsområdena betydande utsatta områdena polisen närvara utsättas risker placering centrum skola parkeringar 
13092	2017-10-05	sd	utformat försvårar spaning närvaro polisen reträttvägar blockeras 
13093	2017-10-05	sd	närvaron polisen försvåras polisingripanden leder våldsamma upplopp bilbränder stenkastning 
13094	2017-10-05	sd	föreslår regeringen utreder kommuner arbeta förändra områdesplaneringen tryggare säkrare ökad närvaro förorter polisen 
13095	2017-10-05	sd	ationell handlingsplan otrygga områden trygghet skapas ökad trivsel bostadsområdena upplevd trygghet 
13096	2017-10-05	sd	vågar_sig_ut mörkrets inbrott ökad social kontroll i_slutändan ökad trygghet minskad brottslighet 
13097	2017-10-05	sd	föreslår nationell_handlingsplan tas_fram handbok landets kommuner identifiera otrygga områden landets tätorter tillgodose behov åtgärder ökad trygghet 
13098	2017-10-05	sd	trygghetsgivande belysning utökad kameraövervakning åtgärder ingå handlingsplanen 
13099	2017-10-05	sd	vskaffa ebo- lagen ökad tillgång bostad lägre kostnader inköp hyra möjlighet boende ansvar minskad trångboddhet delaktighet samhället 
13100	2017-10-05	sd	kombinerat minskad asyl- anhörighetsinvandring skapa integration balan bostadsmarknaden 
13101	2017-10-05	sd	kontrollerad migration anpassad befolkningsökning samhället anpassa infrastruktur byggande välfärd möjliggör integration 
13102	2017-10-05	sd	växer befolkningen tillfälliga framhastade lösningar läggs_fram politiken 
13103	2017-10-05	sd	integrationen försvåras ebo-lagen asylsökande bosätta_sig asylansökan prövas alltför tagit_emot immigranter samhället 
13104	2017-10-05	sd	bostadsområden överbefolkade segregerade lett utanförskapet förstärkts trångboddheten 
13105	2017-10-05	sd	ebo-lagen kommuner upprätthålla kommunala ansvaret lägenheter avsatta saknar kommunen möjlighet anpassa samhällsservicen befolkningen 
13106	2017-10-05	sd	kvaliteten skola vård boende områden försämrats kraftigt 
13107	2017-10-05	sd	trångboddhet ökar slitage lägenheter ökar fusket bostadsbidrag svarthandel andra- tredje- fjärdehandskontrakt försäljning hyreskontrakt skapat inlåsningseffekter 
13108	2017-10-05	sd	polisen socialtjänsten bostadsbolag vittnar svarthandel hyreskontrakt organiserad skala parallell bostadsförmedling skapats 
13109	2017-10-05	sd	sverigedemokrater föreslår åtgärder mildra akuta problem avskaffa ebo-lagen bidragande orsak utanförskap segregation 
13110	2017-10-05	sd	otverka trångboddhet fastighetsägare problem trångboddhet lägenheter bebos anpassade föranleder problem 
13111	2017-10-05	sd	trygghetsaspekten grannar överblicka utöver familj 
13112	2017-10-05	sd	slitaget lägenheten ökar kostnader fastighetsägaren driftkostnaden vattenförbrukning 
13113	2017-10-05	sd	vattenskador mögel förekommande effekter duschen anpassad användare 
13114	2017-10-05	sd	skapar problem samhällsplanering kommuner äldre motsvarar samhällstjänster förskola skola området anpassat 
13115	2017-10-05	sd	trångboddhet studieron påverkas otrygghet skapas vantrivs 
13116	2017-10-05	sd	sverigedemokrater föreslår fastighetsägar möjlighet motverka trångboddhet kontraktskrivet maxantal lägenheten skyddas 
13117	2017-10-05	sd	amkörning lägenhetsregistret motverka bidragsfusk svartkontrakt organiserad_brottslighet möjligheten samkörning lägenhetsregistret genomföras 
13118	2017-10-05	sd	utökade möjligheter lantmäteriet lämna_ut uppgifter lägenhetsregistret syftet effektivare kontroll upptäcka bidragsfusk svartkontrakt 
13119	2017-10-05	sd	regeringen föreslås utreda tillgången samkörning lägenhetsregistret genomföras motverka problembeskrivningen förslaget 
13120	2017-10-05	sd	kärpta regler tillfälliga bygglov missbrukas systemet tillfälliga bygglov upprätta långvariga lösningar asylboenden 
13121	2017-10-05	sd	rättspraxis åtgärden avse tillfälligt behov skola byggs elever tillfälligtvis inhysas annanstan 
13122	2017-10-05	sd	elever utökas begränsad tidsperiod kommunen tillgodose tillfälliga åtgärder 
13123	2017-10-05	sd	kommunen prövningen tidsbegränsade beaktar och/eller enskilda intressen påverkas lovet beviljas 
13124	2017-10-05	sd	tidsbegränsade användning strider detaljplan 
13125	2017-10-05	sd	tillfälligt asylboende sträcker anses rymmas temporärt tillstånd 
13126	2017-10-05	sd	existerande regler skärpas upprätthålla syftet regeln tillfälliga bygglov 
13127	2017-10-05	sd	föreslår regeringen skärper regler tillfälliga bygglov 
13128	2017-10-05	sd	vskaffa tidsbegränsade bygglov lagen möjliggör tidsbegränsade bygglov upprättande bostad skapar problemscenarier möjligheter riskerar slå_sönder långsiktiga samhällsplaneringen bostadsbyggandet 
13129	2017-10-05	sd	tillfälliga bostad innebära hinder kommande nybyggen kravet bostad flyttbara bostad skapa segregerade utanförskapsområden försämra närområdet byggs bostad tillfälligt flyttas 
13130	2017-10-05	sd	byggherren bovärden incitament investera förbättra området lägga_ned omsorg byggnader 
13131	2017-10-05	sd	prövning tillfälliga bygglov bostad svårare allmänheten grannar hävda intressen tidsbegränsade bygglov beviljas omgivningskravet uppfyllt 
13132	2017-10-05	sd	tillfälliga bostad permanentas tillfälliga lösningar gjorts 
13133	2017-10-05	sd	situation svårare granne hävda enskilda intressen 
13134	2017-10-05	sd	bostad uppföras industrifastigheter förlängningen försvåra utbyggnad området störande industriverksamhet 
13135	2017-10-05	sd	sverigedemokrater föreslår paragrafen tidsbegränsade bygglov plan- bygglagen stryks 
13136	2017-10-05	sd	vskaffa undantag asylboenden möjligheten undantag plan- bygglagen möjliggör kringgår allmänheten intressen upprättande asylboenden kraftig förändring samhällsplaneringen möjligheten boende påverka omgivning 
13137	2017-10-05	sd	lagen skapa asylvåg motverka situation uppstår uppleva hösten lagen beskrivs förberedelseåtgärd kommande extraordinär flyktingvåg långtgående möjligheter regeringen meddela föreskrifter undantag bestämmelser plan- bygglagen 
13138	2017-10-05	sd	nivåer asylsökande pekas_ut promemorian uppnås aktivera lagen överstigits regeringen regerings oansvariga invandringspolitik normaltillstånd 
13139	2017-10-05	sd	speciallag regeringen aktivera köra allmänheten intressen byggande asylboenden ombyggnation befintliga fastigheter 
13140	2017-10-05	sd	föreslår normgivningsbemyndigande regeringen meddela föreskrifter undantag bestämmelser plan- bygglagen stryks 
13141	2017-10-05	sd	tärk bostadsrättsföreningar kommunala bostadsköp boverkets bostadsmarknadsenkät kommuner väljer köpa bostadsrätter boende nyanlända klara bostadsansvaret kvoten nyanlända regeringen tvingar kommuner anvisningslagen 
13142	2017-10-05	sd	kommuner utgör marknadspåverkan bostadspriser bidrar pressas_upp bostadsrättsföreningar kommunala andelsägare saknar möjlighet aktiv förvaltningen fastigheten ansvar underhåll ansvar 
13143	2017-10-05	sd	negativa konsekvenser lyfta_upp kommuner bostadsrätts köp 
13144	2017-10-05	sd	föreslår regeringen återkommer riksdagen åtgärder stärka bostadsrättsföreningar ställning kommuner köpa bostadsrätter 
13145	2017-10-05	sd	tnicitet förtur bostadskön bostadsförsörjningsansvaret kommuner läget nyanlända invandrare föranleda åtgärder kommuner 
13146	2017-10-05	sd	kommuner tvingats köpa_in bostadsrätter villor modulbostad lösa bostadsbristen nyanlända lagen trädde kommuner tvingas ta_emot flyktingar kommuner nyanlända invandrare bostadskön 
13147	2017-10-05	sd	anledningen föreslår regeringen tillser regler bostadsköer neutrala etnicitet ursprung 
13148	2017-10-05	sd	lan- bygglagen förenklas förtydligas snabbare enklare plan- byggprocess faktorer förenkla byggandet kommuner administrationen 
13149	2017-10-05	sd	behövs fortsatta behov rege lförenklingar förändringar överlag skapa snabbare processer 
13150	2017-10-05	sd	föreslår regeringen utreda möjligheter förenkla plan- bygglagen 
13151	2017-10-05	sd	behovet ökad konkurren påtaglig ökad anbudskonkurren byggbolagen byggkostnader 
13152	2017-10-05	sd	utredning behövs konkurren byggbolagen byggbolag finansiera byggprojekt 
13153	2017-10-05	sd	tärkt krav byggande byggklar mark obebyggd förekommande skala orsaker byggs möjlighet 
13154	2017-10-05	sd	kommuner ställa krav marken bebyggs försäljning möjligheten förstärkas lagstöd 
13155	2017-10-05	sd	syftar byggandet motverka byggbolag markägare byggklar mark 
13156	2017-10-05	sd	kommuner snabba processen försäljning byggklar mark färdigbyggd byggnad 
13157	2017-10-05	sd	föreslår regeringen utreder frågan beskattning byggklar mark 
13158	2017-10-05	sd	egional bostadsplanering stat regioner kommuner planera bostadsbyggande infrastruk kollektivtrafik behövs regional planering 
13159	2017-10-05	sd	regionen bidra kompeten kommuner arbetspendling behov 
13160	2017-10-05	sd	regional översiktsplanering innebära beslutanderätten kommunal nivå 
13161	2017-10-05	sd	föreslår regionsövergripande organ möjligheten planera stärka kommuner arbetet samordnad regional bostadsplanering 
13162	2017-10-05	sd	ostads- infrastrukturberedning krävs helhetsgrepp frågor byggande bostad infrastruktur 
13163	2017-10-05	sd	byggande bostad krävs fungerande infrastruktur finansiera planera infrastruktur bostadsbyggandet komma_in_i_bilden 
13164	2017-10-05	sd	sverigeförhandlingar lösningen samordning infrastruktur bostadsbyggande 
13165	2017-10-05	sd	utöver sverigeförhandlingar behövs synkroniserin politisk områden trafik- skatte- finans- näringslivs- civilutskottet 
13166	2017-10-05	sd	lt politiken stuprör politisk områdena saknar samordning 
13167	2017-10-05	sd	bostads- infrastrukturberedning långsiktigt skapa ökat bostadsbyggande 
13168	2017-10-05	sd	anledningen föreslår initiativ starta bostads- infrastrukturberedning 
13169	2017-10-05	sd	rioritera markanvisningar studentbostad underlätta utöka byggandet studentbostad lyfta_fram behovet markanvisningar studentbostad bostadsbristen påtaglig 
13170	2017-10-05	sd	grupp hårt utsatta studenter bostad studieorten 
13171	2017-10-05	sd	konsekvensen utebliven bostad tvingas tacka utbildning påverkan arbetsmarknaden förlängningen 
13172	2017-10-05	sd	föreslår sverigedemokrater markanvisningar prioriteras byggande studentbostad utöka möjligheten studera säkerställa utbildningsbehovet 
13173	2017-10-05	sd	lassificera studentbostad elevhem sveriges högskoleorter storstad brist studentbostad riskerar slå tillväxten utbildningsväsendet 
13174	2017-10-05	sd	växande problem utbredd osäkerhet långa köer trångboddhet långpendling växande svart marknad diverse kontrakt rimligt förhållanden studenter 
13175	2017-10-05	sd	sverigedemokrater orimligt studentbostad betraktas elevhem undantag fastighetstaxeringslagen slopad fastighetsavgift avskaffa kommunala fastighetsavgiften studentbostad 
13176	2017-10-05	sd	vskaffa hissnormen studentbostad förenkla byggnormer billigare bygga fastigheter 
13177	2017-10-05	sd	hissnormen normer studentlägenheter förändra smidigare billigare producera studentlägenheter 
13178	2017-10-05	sd	ostadsfinansiering utbudet bostad möjlighet ägt boende 
13179	2017-10-05	sd	finansieringen bostad staten uppmuntra underlätta bostadsköpen 
13180	2017-10-05	sd	bostadsköp affären berör samhällsekonomin avseenden 
13181	2017-10-05	sd	ta_sig_in arbetsmarknaden tillvaron brist hyresrätter priser bostadsrätter höga 
13182	2017-10-05	sd	ekonomiskt_svaga grupper möjligheten äga bostad 
13183	2017-10-05	sd	livet nöjda investerat fastighet tar_sig_ut arbetslivet 
13184	2017-10-05	sd	problem unga etablerade arbetsmarknaden 
13185	2017-10-05	sd	inkomster sällan osäkra kapitalet naturliga obefintligt 
13186	2017-10-05	sd	kort_sagt bostadsbehovet ekonomisk förmågan förväntas finna lägenhet befintliga bostadsbeståndet 
13187	2017-10-05	sd	krävs rörlighet bostadsbeståndet ägar nybyggda lägenheter etablerade bostadsmarknaden 
13188	2017-10-05	sd	långsiktigt skapa gemene_man äga bostad behövs utredning finansieringsförslag 
13189	2017-10-05	sd	framförts intressanta förslag aktuell 
13190	2017-10-05	sd	översyn bolånetaket summa fungera ”billigare bostad 
13191	2017-10-05	sd	banker utlåning fokus flexibilitet kravet bolånetak 
13192	2017-10-05	sd	startlån förstagångsköpare avdragsgillt bostadssparande varianter möjliggör ägande bostad unga 
13193	2017-10-05	sd	öjt bostadsbidrag låga hyror präglat subventionerade miljonprogrammen bostad renoveringsbehov tillkommande hyreshöjningar nybyggnation bostad hyra 
13194	2017-10-05	sd	behov översyn regler bostadsbidrag bostadstillägget följer hyressättningen 
13195	2017-10-05	sd	kattefria underhållsfonder system saknas möjligheten avsätta obeskattade medel framtida underhåll 
13196	2017-10-05	sd	skapa nere hyror skattefria underhållsfonder möjliggöras finansiera framtida renoveringar enskilt ägda kommunägda bostadsföretag 
13197	2017-10-05	sd	rot- avdrag byggnader kulturhistorisk värde kulturarv byggnader bedöms kulturhistorisk värde 
13198	2017-10-05	sd	fyller funktionen lyfta_fram kulturarvet svenska vardagliga samhället 
13199	2017-10-05	sd	sverigedemokrater införa riktat rot-avdrag renoveringsarbete byggnader kulturhistorisk värde 
13200	2017-10-05	sd	tärkt skydd kulturhistorisk byggnader vikten förvalta ärvt generationer kommande betydelsefull 
13201	2017-10-05	sd	sverigedemokrater arkitektonisk vackra sällsynta historisk byggnader viktiga bevara eftervärlden beaktas diverse förberedelser regleringar 
13202	2017-10-05	sd	historisk miljö trivsel stärka gemenskapen befolkningen 
13203	2017-10-05	sd	föreslår plan- bygglagen stärker skyddet kulturhistorisk byggnader teknisk ändringar syfte bevara byggnaden hindras 
13204	2017-10-05	sd	ppmuntra traditionsenlig byggnation byggnadstradition förtjänar bevaras 
13205	2017-10-05	sd	historisk förankrade byggnadsmiljöer skapar hemkänsla trygghet invånare positiv inverkan turistnäringen 
13206	2017-10-05	sd	värna kulturell estetisk arvet införa kulturell planering 
13207	2017-10-05	sd	korthet metod samhällsbyggnadsfrågor fokus medborgardialog unika platsen historia lokala kulturarvet omgiva bebyggelsestruktur skapa social känsla samhörighet området 
13208	2017-10-05	sd	miljöer inslag kulturhistorisk byggnader nybyggnation miljonprogrammet motverkas 
13209	2017-10-05	sd	söka återskapa folkhemmets arkitektur renoveringsbehov planerar återskapa fasader färg 
13210	2017-10-05	sd	historisk förankrade byggnader bevaras renoveras skapar identitet atmosfär 
13211	2017-10-05	sd	syfte plocka_fram området kommunen unika personlighet geografisk historiska 
13212	2017-10-05	sd	skapa ökad trivselfaktor känsla miljöer unika välbevarade sverigedemokrater föreslår kulturell planering 
13213	2017-10-05	sd	ulturmiljökompeten sverigedemokrater föreslår stimulansbidrag kulturmiljökompeten 
13214	2017-10-05	sd	bidraget syftar förstärka tillsätta kulturmiljökompeten plan- samhällsbyggnadsförvaltningar landets kommuner 
13215	2017-10-05	sd	kommuner ansvar plan- bygglagen kulturmiljölagen samhällsbyggnaden värna vårda inkludera k-märkta byggnader kulturmiljöer stads- samhällsplanering 
13216	2017-10-05	sd	yttersta vikt kommuner kompeten skapa skydda kulturhistorisk värdefulla miljöer land 
13217	2017-10-05	sd	ffentlig gestaltning sverigedemokrater utvärdering genomförs rörande befolkningen generell preferenser utformningen gemensamma miljö 
13218	2017-10-05	sd	hänsyn befolkningen preferens utformningen offentlig konst byggnader offentligt finansierad konstnärlig gestaltning gemensamma miljön offentligt finansierade byggnader 
13219	2017-10-05	sd	gemensamma miljöer stimulera varm känsla hälsa befolkningen funktion estetisk utformning 
13220	2017-10-05	sd	llmänheten delaktighet utreda medborgar inflytande miljöer vistas 
13221	2017-10-05	sd	alternativ införandet demokratisk råd kommuner 
13222	2017-10-05	sd	alternativ medborgare möjlighet förslag närområde folkbokföring anordna lokala omröstningar platsen projekt rösta e-legitimation 
13223	2017-10-05	sd	olika_former delaktighet processer variera utefter projekten storlek berörda 
13224	2017-10-05	sd	medborgares gemensamma folkligt missnöje miljöer gemensamma yttersta vikt missnöje adresseras 
13225	2017-10-05	sd	allmänheten direkta inflytande miljöers utformning undviker politiker avger subjektiva bedömningar vackert 
13226	2017-10-05	sd	utformning gemensamma miljön ändringar gemensamma miljö förändring acceptabel 
13227	2017-10-05	sd	närmiljön förändringen lägen skicka_in tidskrävande överklagan detaljplanen 
13228	2017-10-05	sd	sverigedemokrater förslag initiera debatt stadsplanering arkitektur anpassade människors behov mänskliga naturen 
13229	2017-10-05	sd	sträva bygga miljöer beaktar mänskliga behovet social samvaro närhet naturen skönhet 
13230	2017-10-05	sd	bejaka platsen invånar historia identitet 
13231	2017-10-05	sd	timulansbidrag tillgänglighetsanpassning nyproducerade bostad utsträckning anpassade funktionshindrade för_den_delen byråkrati 
13232	2017-10-05	sd	hänsyn olika behov nybyggnation äldre byggnader saknar funktionsanpassning behövs stimulansbidrag tillgänglighetsanpassning 
13233	2017-10-05	sd	egionalisera kontrollplan bygglov kontrollplanen grunden llsyns- kontrollsystemet lan- bygglagen 
13234	2017-10-05	sd	byggherren upprätta kontrollplan byggnadsnämnden fastställer startbeskedet 
13235	2017-10-05	sd	byggnadsnämnden tillsyn uppföljning byggherren kontroll 
13236	2017-10-05	sd	snabba byggprocessen höja kvaliteten uppföljningen kontrollplanen föreslår regionövergripande organ ta_över uppföljandet kontrollplanen 
13237	2017-10-05	sd	kommuner sakna kompeten erfarenhet behövs förslaget innebära byggprocessen underlättas kommuner byggbolagen 
13238	2017-10-05	sd	nergieffektivt boende sverigedemokrater ambition framtida lägenheter byggs energieffektivt 
13239	2017-10-05	sd	minskar levnadskostnaden boendet hänsyn miljön områdets välmående framtida generationer 
13240	2017-10-05	sd	utreda energikostnader effektivare förbruka värme 
13241	2017-10-05	sd	ommunal vatten- avloppsplan kommunala vatten- avloppsplaner viktiga skapa långsiktig planering komm unen utbyggnad framväxt 
13242	2017-10-05	sd	-planering ordning geografisk områden åtgärdas arbetet skapar delaktighet engagemang berörda aktörer 
13243	2017-10-05	sd	konflikter utbyggnad kommunalt vatten avlopp planer baserade skapa förutseende fastighetsägare 
13244	2017-10-05	sd	investering vatten avlopp kostsam fastighetsägare känna_sig trygga planeringen ser_ut kommunen 
13245	2017-10-05	sd	utbyggnad samråd obligatorisk förfarande förståelsen anslutning väljer ansluta direkt kommunen nät vänta anslutning ålagd ränta fastigheten ansluten 
13246	2017-10-05	sd	-planering obligatorisk lösas byggas lan- bygglagen planen skapa kommunen planera utbyggnad skapa samhäll sekonomisk effekter 
13247	2017-10-05	sd	sverigedemokrater föreslår regeringen utreder kommunala vatten- avloppsplaner 
13248	2017-10-05	sd	ostnadsfri karttjänst lantmäteriet kartlägger samhället avancerade detaljerade kartor 
13249	2017-10-05	sd	räddningstjänsten västmanland försenades branden använde_sig gamla kartor 
13250	2017-10-05	sd	föreslår uppdaterade kartor göras tillgängliga kostnadsfritt underlätta tillgången 
13251	2017-10-05	sd	förslag riksdagsbeslut riksdagen ställer_sig anförs motionen skyndsamt utreda återkomma riksdagen förslag förändrad lagstiftning motionen intentioner tillkännager regeringen 
13252	2017-10-05	sd	sentida anstormning igranter passerar 8– säkra lett kaos svenska_samhället 
13253	2017-10-05	sd	sjukvård rättsväsende skola socialtjänst torde hårdast ansatta områdena bostadsmarknaden 
13254	2017-10-05	sd	hör talas skräckhistorier förtur bostadsköer kommuner nödgade bjuda hårt arbetande kommuninvånare köpa bostadsrätter nyanlända upptrissade pris 
13255	2017-10-05	sd	undantag kommunen våld bostadsrättsföreningar rättigheter medlem föreningen medlemmars behov önskemål intressen 
13256	2017-10-05	sd	undantag speciell lagstiftning spär problem stycke mottagande asylsökande m.fl. möjliggör asylsökande bibehållen dagersättning bosätta_sig varhelst uppehålla kommun anvisats tvingande fördelning frivilliga överenskommelser anläggning staten ombesörjer bekostar 
13257	2017-10-05	sd	medför problem kommuner grupper migranter initiativ väljer koncentrera uppehälle leder trångboddhet segregation allsköns ”kreativa lösningar hyresmarknaden illegalt förmedlade hyres kontrakt andra- tredjehandsuthyrning 
13258	2017-10-05	sd	kraftfulla åtgärder stävja oskick avskaffa möjlighet boende incitamenten kvarstanna anvisad plats ökar alternativt lagfästs en_gång_för_alla fastslå former hyresrätt besittningsrätt nyttjanderätt omedelbart förverkas uppdagas bostad upplåtits fastighetsägaren godkännande hyresvärd bostadsrättsförening 
13259	2017-10-05	sd	aktuell regelverket utformas möta intentioner reglera erlagd köpeskilling ursprungliga rätten nyttja bostaden föregås sedvanlig utredning riksdagen tillkännage regeringen genomföra återkomma förslag förändrad lagstiftning området nästkommande riksmöte 
13260	2017-10-05	sd	förslag riksdagsbeslut riksdagen ställer_sig anförs motionen jämställdhetspolitisk mål tillkännager regeringen 
13261	2017-10-05	sd	riksdagen ställer_sig anförs motionen kvotering tillkännager regeringen 
13262	2017-10-05	sd	riksdagen ställer_sig anförs motionen jämställd utbildning tillkännager regeringen 
13263	2017-10-05	sd	riksdagen ställer_sig anförs motionen hedersrelaterat våld förtryck tillkännager regeringen 
13264	2017-10-05	sd	riksdagen ställer_sig anförs motionen jämställdhet hälsa tillkännager regeringen 
13265	2017-10-05	sd	riksdagen ställer_sig anförs motionen ekonomisk jämställdhet tillkännager regeringen 
13266	2017-10-05	sd	riksdagen ställer_sig anförs motionen jämställt föräldraskap tillkännager regeringen 
13267	2017-10-05	sd	riksdagen ställer_sig anförs motionen jämställdhetsmyndigheten tillkännager regeringen jämställdhet könen värde givet ovanligt begreppet 
13268	2017-10-05	sd	delade meningar politiken forma jämställt samhälle 
13269	2017-10-05	sd	sverigedemokrater förespråkar formell jämställdhet kvinnor män särbehandlas könstillhörighet 
13270	2017-10-05	sd	fullständig självklarhet män kvinnor värde könen rättigheter lagen känna_sig trygga respekterade 
13271	2017-10-05	sd	grundläggande individ individuell livsval offentliga styra påverka visat_sig män kvinnor utsträckning 
13272	2017-10-05	sd	partier använder ytliga analyser avseende kvinnor respektive män fördelar områden ensamt underlag avgöra jämställt samhället 
13273	2017-10-05	sd	mening skillnader preferenser problematisk jämställdhetsperspektiv synvinkel 
13274	2017-10-05	sd	jämställdhetsproblem saknas möjlighet acceptan enskilda individer bryta normer män kvinnor behandlas skillnaden mäns kvinnors livsval leder avsevärda skillnader livsvillkor könen ojämn fördelning problem 
13275	2017-10-05	sd	påpeka lösningen jämn fördelning respektive dåliga livsvillkor problem förbättring villkoren motverkande problem 
13276	2017-10-05	sd	inställning återfinns jämnar_ut ojämställdheter politikområden 
13277	2017-10-05	sd	villkor anställda kvinnodominerade offentliga_sektorn kvinnor förbättrade villkor kvinnor grupp knappa män grupp 
13278	2017-10-05	sd	enskilda satsningen hjälper kvinnor män vården skillnader utjämnas skillnad 
13279	2017-10-05	sd	förslag tas_upp områden huvudsakligen avsluta olika_former könsmässigt baserade kvoteringar aktivt styra förändra enskilda individer syfte uppnå fördelning män kvinnor 
13280	2017-10-05	sd	föreslår sverigedemokrater heltäckande program kvinnofrid åtgärda faktisk upplevda utsatthet kriminalitet drabbar kvinnor 
13281	2017-10-05	sd	jämställdhetspolitisk mål jämställdhetspolitisk målen delmålen uppdaterades utgår tanke män kvinnor makt forma särbehandlas grundval kön 
13282	2017-10-05	sd	närmare granskning målen allt_som_oftast utgår jämställdhet nås jämn könsfördelning genomsyrar samhället sverigedemokrater problematisk grunder 
13283	2017-10-05	sd	tecken negativ förfördelning diskriminering män kvinnor fördelar områden mål fokuserar könsfördelning riskerar föra_in element diskriminering motverka uppnås 
13284	2017-10-05	sd	konstaterats fokus hamnar fördela problem jämnt åtgärda 
13285	2017-10-05	sd	sverigedemokrater oacceptabelt formulera mål enkelriktat eliminera mäns våld kvinnor faktisk problem kopplat kön offer förövare 
13286	2017-10-05	sd	därtill riskerar nuvarande fokus mäns våld kvinn osynliggöra i_förekommande_fall skambeläg offer kvinnors våld män våld samkönade relationer 
13287	2017-10-05	sd	sverigedemokrater målets fokus eliminera könsbetingat våld våld relationer hedersrelaterat våld förtryck 
13288	2017-10-05	sd	sverigedemokrater jämställdhetspolitiken motverka diskriminering upprätthålla valfrihet säkra likhet lagen underlätta tillvaron män kvinnor livssituationer följer traditionell könsnormer 
13289	2017-10-05	sd	sträva kön faktor bedömningen person kompetens lämplighet given situation 
13290	2017-10-05	sd	respekt variation individuell nivå erkänna födas oklar ombytt könstillhörighet samhällets stöd förhållande utgör problem 
13291	2017-10-05	sd	sverigedemokrater mening jämställdhetspolitisk ålen skrivas förda resonemang 
13292	2017-10-05	sd	sverigedemokrater motsätter_sig starkt former kvotering positiv_särbehandling kön praxis offentlig verksamhet avvecklas 
13293	2017-10-05	sd	vägen bejakande individuell bedömning individ personliga egenskaper kön särbehandling 
13294	2017-10-05	sd	utöver faktum positiv_särbehandling grupp negativ särbehandling förstärker behandling synen representanter grupp representanter 
13295	2017-10-05	sd	antagning utbildningar uttag föräldraledighet sverigedemokrater övertygelse individuell perspektivet överskuggas ideal målbilder fördelning 
13296	2017-10-05	sd	jämställd utbildning sverigedemokrater ökade tendenser svensk skolväsende avkall grundläggande likabehandling flickor pojkar ordna könssegregerade aktiviteter acceptera införskaffa bärandet plagg begränsar flickors friheter 
13297	2017-10-05	sd	likaså oroas faktum pojkar skolresultat väsentligt lägre flickors misslyckande avseende skola uppdrag rusta framtiden 
13298	2017-10-05	sd	välkomnar delmålen jämställdhetspolitiken syftar jämställd utbildning lyfta behovet beakta problem 
13299	2017-10-05	sd	framföra kritik genuspedagogik mynnar_ut lärare pedagoger övervaka barns beteende styra normbrytande riktning problematisera könsnormativt uttryck riktade stöd uppmaningar verksamhet avvecklas 
13300	2017-10-05	sd	edersrelaterat våld förtryck decennier hedersrelaterat våld förtryck etablerat starkare utbrett 
13301	2017-10-05	sd	hörs oftare rapporter lever förtryc kande våldsam hederskultur kraftigt begränsar möjligheter fria livsval avseende bryta kulturen rådande könsnormer 
13302	2017-10-05	sd	offren hederskulturen begränsas kraftigt vardag 
13303	2017-10-05	sd	tvingas finna_sig livsval inskränks krävs försakar viljan familjen släktens anseende 
13304	2017-10-05	sd	hederns namn utsätts trakasserier våld närmast 
13305	2017-10-05	sd	alternativt tvingas utsätta närmaste våld förtryck 
13306	2017-10-05	sd	fallen offren sätta_livet_till rena avrättningar försvar familjenamnet 
13307	2017-10-05	sd	hedersrelaterade våldet kategoriseras uttryck kvinnofört ryck brukar mäns våld kvinnor 
13308	2017-10-05	sd	bristande förståelse hedersförtryckets struktur grunder lett brister åtgärdsprogram stödinsatser 
13309	2017-10-05	sd	sverigedemokrater lyfta behovet specialistkompeten ärskilda hedersjourer utsatta vända_sig skydd stöd anpassat situation 
13310	2017-10-05	sd	säkerställa kommun upprättas handlingsplaner åtgärdsprogram framtagna arbete hedersförtryck statligt bidra samordning sakkunniga 
13311	2017-10-05	sd	därtill länsstyrelsen östergötland permanent uppdras ansvara arbetet hedersrelaterat våld förtryck tidsbegränsat uppdrag 
13312	2017-10-05	sd	jämställdhet hälsa faktum män kvinnor biologisk delvis drabbas sjukdomar arbetsrelaterade skador reagerar mediciner 
13313	2017-10-05	sd	kunskapen minimera lidandet enskilda resurser forskning område 
13314	2017-10-05	sd	förstå problematiken kvinnosjukdomen endometrios betraktas 
13315	2017-10-05	sd	kvinna drabbas forskning kunskap situationen bristfällig 
13316	2017-10-05	sd	studie publicerad ledning överläkare olovsson nationel endometrioscentrum konstaterade patienter feldiagnostis erades behandla ineffektiva metoder 
13317	2017-10-05	sd	fysisk lidandet lidande ekonomisk verksamma mediciner subventioneras staten omfattas högkostnadsskyddet 
