id	date	genre	text
506	2017-06-17	PBLMD	Örebro län sticker ut i självmordsstatistiken i riket. Värst är det i Karlskoga. I veckan antog socialnämnden en handlingsplan för att förebygga psykisk ohälsa och självmord. - Vi måste göra någonting, säger ordföranden Ingegerd Bennysson (S). Av de ungefär femtio personer som varje år tar sitt liv i Örebro län är var tredje person från Karlskoga. Det innebär att ungefär 12 män och 5 kvinnor i kommunen varje år avslutar sina liv av egen handling. Statistiken presenterades i veckan för socialnämnden i Karlskoga kommun. - Vi tycker ju allihop att det är förskräckliga siffror, säger socialnämndens ordförande Ingegerd Bennysson (S). Tvärsektoriellt arbete Ett arbete sprunget ur en motion för att komma tillrätta med psykisk ohälsa har engagerat tjänstemännen i majoriteten av förvaltningarna i kommunen, skolan, folkhälsonämnden, socialnämnden och Region Örebro län. En arbetsgrupp kommer få uppgiften att verka tvärsektoriellt och följa upp de åtgärder som vidtas. - Vi har fått fram den här statistiken och ser att vi måste göra någonting, säger Ingegerd Bennysson. Ojämlik hälsa i samhället Aktivitetsplanen som är framtagen skall nu antas i alla kommunens nämnder och innebär bland annat utbildningsinsatser för personal och att ta tillvara civilsamhällets engagemang i frågor som rör psykisk ohälsa. - Det är ju den ojämlika hälsan som spökar. Vi vet ju att vi har det. Det är segregation i samhället. Men att det skall vara så speciellt i Karlskoga, det tycker vi ju inte. Men vi måste se hur det verkligen är och våga ta till oss och sedan jobba tillsammans, säger Ingegerd Bennysson (S). KARLSKOGA KOMMUNS HANDLINGSPLAN 2017-2020 1. Förvaltningsövergripande arbetsgrupp som motor för handlingsplan och långsiktigt förebyggande och främjande psykisk hälsa. 2. Skapa en tvärprofessionell grupp med spetskompetens för suicid och främjande arbete för psykisk hälsa. 3. Utbildning för utbildare inom traumabearbetning (TRB) för åldersgrupp grundskola och gymnasieskola. 4. Ökad kunskap, kompetensutveckling inom psykisk ohälsa och suicid. Exempelvis ut-bildning i första hjälpen vid psykisk ohälsa Tydliggöra information via webb, med ut-gångspunkt från Karlskogas hemsida. 5. Implementera Handlingsplan för att förebygga självmord/suicid och öka psykisk ohälsa i Karlskogas folkhälsopolitiska policy och folkhälsopolitiska program. 6. Revidera befintliga styrdokument så som exempelvis planer, riktlinjer, program inom kommunen. Detta för att implementera, synliggöra och tillföra åtgärder för psykisk hälsa och suicidprevention i ordinarie dokument. 7. Hitta rutiner och insatskedja för vem som gör vad samt stärka samverkan i pre akuta el-ler akuta lägen inom Karlskoga kommun som geografiskt område. 8. Se över hur Karlskoga kommun kan utöka samverkan med civilsamhället. Källa: Karlskoga kommun 
507	2017-04-20	PBLMD	I Linköping har var fjärde grundskoleelev utländsk bakgrund, men i vissa skolor märks det knappt. Tidningen Dagens samhälle har sammanställt statistik från Skolverket. Siffrorna bygger på uppgifter från 3.600 skolor runtom i landet. Över tusen skolor, 1.200, har dock inte lämnat några uppgifter till Skolverket. Siffrorna visar att skolor i Sverige blivit allt mer segregerade. Linköping ligger fyra på listan över mest segregerade kommuner, när det gäller skolan. På femte plats återfinns Norrköping. Stort problem för Linköping enligt politiker I Linköping finns det sex skolor där minst 75 procent av eleverna har utländsk bakgrund. Samtdigt finns det sju skolor i kommunen som har fem procent av eleverna, eller mindre, med utländsk bakgrund. Med utländsk bakgrund menas att eleven själv är född utomlands, eller att att båda föräldrarna är födda i utanför Sverige. - Linköping är en djupt segregerad kommun och det är ett stort problem, säger Jakob Björneke (S), ordförande i barn- och ungdomsnämnden till tidningen Dagens samhälle. Liknande i Norrköping I Norrköping påminner statistiken om Linköpings situation. Fem skolor i Norrköping har minst 75 procent elever med utländsk bakgrund. Max fem procent elever med utländsk bakgrund återfinns i sex skolor i Norrköping. Mest segregerade skolor har enligt undersökningen Göteborg, Stockholm och Örebro. 
508	2017-11-17	PBLMD	Linköping ska bygga en central jätteskola kallad Nya Kungsberget. En förebild är Nyköpings högstadium trots att betygen där stagnerat och att lärarkompetensen fallit. Vi lät två politiker i Linköping mötas i debatt om hur de vill att segregationen ska brytas i den svenska skolan. Här är bakgrunden: Nyköping slog 2014 ihop fyra högstadieskolor till en enda med 1200 elever Sedan dess har betygen stagnerat och lärarkompetensen fallit Linköping ska bygga Nya Kungsberget för 1800 elever med Nyköping som förebild Målet är minskad segregation Det här kan betyda att en del andra skolor Linköping läggs ner Storskolor "Superskolan" brottas med lärarflykt och betygstapp Anna af Sillén (M), oppositionsråd i Nyköpings kommun. Den politiska enigheten kring skolan är bruten - Det blir en bra blandning av elever om fler reser till en central skola, menar kommunalrådet Birgitta Rydhagen (MP). - Ett klassiskt fall av socialistiskt feltänk, anser Jerry Broman (M) som är vice ordförande i bildningsnämnden i Linköping. 
509	2017-06-09	PBLMD	Det skiljer bara någon mil mellan skolorna. Ändå är de som skilda världar. Men när SVT Nyheter Öst låter fyra elever byta plats för en dag är rektorerna entusiastiska över experimentet. - Det som hänt här tycker jag är magiskt, säger rektorn för Skäggetorpsskolan, Kajsa Andersson Lundblad. På hennes skola har 98 procent svenska som andraspråk. På skolan pratas 30-35 olika språk. På Ljungsbroskolan har bara 12 procent av eleverna utländskt ursprung. - Det är inte bra att ha så få nyanlända som jag har och det är inte bra att ha så få svenska elever som Skäggetorpsskolan har, konstaterar Charlotta Stjärne, rektor på Ljungsbroskolan. Vill möta svenska ungdomar Ungdomarna på de båda skolorna vet inte särskilt mycket om varandra. För trots att skolorna ligger i samma kommun är de ändå som skilda världar. - Många av de elever jag pratar med vill inget hellre än att möta svenska ungdomar, att få möjlighet att träna språket och lära sig mer om kulturen. De är nyfikna och vill lära sig mer om samhället de bor i, säger Kajsa Andersson Lundblad. Så vad är det då som hindrar? Ljungsbroskolans rektor förklarar segeregationen med bostadspolitiken och hennes kollega i Skäggetorp fyller i: - Finns det ett område i en stad där man kan få tag i billiga lägenheter då uppstår segregation - självklart, säger Kajsa Andersson Lundblad. Det okända skrämmer Men en annan orsak är rädsla. - Vi svenskar är väldigt strikta och lite nervösa inför det okända. Jag kan vara likadan, säger Charlotta Stjärne på Ljungsbroskolan. Men nervositeten kan vara ömsesidig. - Jag såg på skäggetorpseleverna som kom hit att de också har en rädsla för hur det ser ut på vår skola. Rektorerna önskar att experimentet med skolbyte ska kunna göras om i framtiden. En svårighet är bara att hitta tid för eleverna. - En tanke som väcktes var att även göra utbyte med personal. Kajsa och jag ska träffas och fundera mer, lovar Charlotta Stjärne. TV: Del 3 - Så gick det när eleverna bytte skola med varandra TV: Del 2 - Dagen för skolbytet TV: Del 1 - Elever byter skola för en dag 
510	2017-04-20	PBLMD	Medan Kristianstad kommun hamnar högt upp i granskningen är skolsegregationen desto mindre i Malmö. Foto: TT I en färsk granskning hamnar Kristianstad högt upp i frågan om skolsegregation. I arton kommuner syns segregationen extra tydligt och där hamnar Kristianstad på åttonde plats, medan det i Malmö inte finns några skolor där högst 5 procent av eleverna har utländsk bakgrund. Efter att ha analyserat Skolverkets senaste elevstatistik kan Dagens Samhälle visa att det totalt finns 168 grundskolor där minst 75 procent av eleverna har utländsk bakgrund - samtidigt som 161 skolor har knappt 5 procent med utländsk bakgrund, och elever med minst en förälder som också är född i Sverige. Undersökningen bygger på uppgifter från sammanlagt 3600 skolor i hela Sverige. Av de arton skolor där segregationen är som störst har kommunen skolor i båda kategorierna. Kenth Olsson, förvaltningschef för Barn- och utbildningsförvaltningen i Kristianstad, är inte förvånad över statistiken. - Nej det är jag inte. Det här är ju en spegling av samhället och vi har skolor där det är nästintill hundra procent elever med utländsk bakgrund, likaså det motsatta, säger Kenth Olsson till SVT Nyheter Skåne. Närhetsprincipen spelar in Kenth Olsson menar att en bidragande orsak till segregationen i skolorna är boendestrukturen och närhetsprincipen. - Det blir ju så att man ofta väljer den skola som ligger närmast ens boende, och det bidrar naturligtvis till segregation eftersom vi har flera områden där det är segregerat. Vad vill ni göra från kommunens sida för att lösa det här? - Kommunerna är bakbundna på ett sätt, eftersom vi är beroende av politiska beslut. Men vi arbetar med detta, exempelvis genom att bygga nya skolor, avveckla andra och tänka på var vi placerar dem rent geografiskt för att undvika segregation. Vi erbjuder också transport med buss i viss mån om någon väljer att gå på en landsbygdsskola lite utanför staden. - Till exempel så ska vi nu också bygga kommunens största 1-6 skola i Näsby, som ligger nära både villabebyggelse och hyresrätter. Den kommer att stå klar 2019, säger Kenth Olsson. Malmö inte bland de 18 skolorna Enligt granskningen kan man se att resultatskillnaderna mellan skolorna ökar ju fler elever med liknande socioekonomisk bakgrund som samlas på samma skolor. Bland de 18 skolkommuner där detta visar sig extra tydligt hamnar Göteborg, Stockholm och Örebro i topp, medan Malmö inte finns med bland dessa. Under torsdagen kommer även Skolkommissionen att presentera sitt slutbetänkande till regeringen för att öka likvärdigheten i skolorna. 
511	2017-04-19	PBLMD	Verbala kränkningar och hot från elevers munnar blir allt grövre, berättar kuratorn Melis Celasin på Kirsebergsskolan i Malmö. Var sjätte svensk 15-åring säger sig ha blivit mobbad minst ett par gånger i månaden, visar en OECD-enkät. Kränkningsutredningar slukar en del av kuratorn Melis Celasins arbetstid. - Alla som utsätts påverkas negativt. Det kan vara svårt att orka visa sin fulla kapacitet i skolan och skolan blir ibland en så otrygg plats att eleverna väljer att stanna hemma. Kränkningarna skulle vara fullständigt oacceptabla på arbetsplatser för vuxna, förklarar Celasin. - Vi försöker verkligen aktivt motverka så att gränsen för vad som är okej inte flyttas, för att upprätthålla en nolltolerans. Jag tycker att vi är bra på att anmäla. LÄS MER: Elever vittnar om slagsmål på rasten. Fokus på välbefinnande Pisa-rapporten som visade på ett uppsving för de svenska skolresultaten kom i december 2016. Nu släpper OECD ytterligare en del i rapporten - denna gång koncentrerad på elevers välbefinnande. När det gäller frågor om hur pass stor tillhörighet eleverna känner i skolan har resultaten försämrats sedan 2003 i OECD-länderna. Var femte elev i Sverige känner sig utanför i skolan och därmed har försämringen i landet varit större än snittet. -Det är den i debatten ofta bortglömda delförklaringen till att vi har haft fallande resultat i skolan: att unga mår sämre, säger utbildningsminister Gustav Fridolin till TT. -Det ser vi allvarligt på, säger Hugo Wester, undervisningsråd på Skolverket. Var sjätte mobbad Även mobbning tas upp i rapporten. Var sjätte elev - 17,9 procent - svarade ja på frågan om de har utsatts för någon form av mobbning "minst ett par gånger i månaden", vilket är något under det redovisade OECD-snittet (18,7 procent). Där verkar utvecklingen ha legat ganska still de senaste decennierna, enligt Hugo Wester. -Det beror också på hur frågorna är ställda och hur benägna eleverna är att svara, säger han. Elever från mindre bemedlade hem, och elever med utländska föräldrar, känner sig oftare utanför, enligt Pisa-rapporten. -Rapporten visar att segregationen ökar. Det ska vi aldrig acceptera, säger Gustav Fridolin. "Större än skolan" Fridolin nämner förstärkt elevhälsa, fler vuxna i skolorna samt fortbildning till personal om hur man skapar trygga skolmiljöer som några åtgärder för att försöka komma åt problemet. Men det är större än skolan, tycker han. -För att bryta skolsegregationen behövs också jämlikhetspolitik i stort. Som att barn kan få glasögon oavsett storleken på föräldrarnas plånbok, säger han. Kirsebergsskolan är en av de skolor i Malmö där Skolinspektionen identifierat så allvarliga brister att det hotats med vite om det inte sätts in åtgärder för att avhjälpta bristerna, till exempel inom området för trygghet och studiero. -Vi har ett upptagningsområde med elever som kommer från tuffa förhållanden och ofta mår dåligt redan när de börjar skolan. Sådant påverkar ju klimatet på skolan, vilket ju inte gör situationen bättre för de socioekonomiskt missgynnande eleverna, säger Melis Celasin. FAKTA: MOBBNING I SKOLAN Eleverna fick svara på frågan: Under de senaste tolv månaderna, hur ofta har du haft följande erfarenheter i skolan? Aldrig eller nästan aldrig, ett par gånger om året, ett par gånger i månaden, en gång i veckan eller mer. Andra elever lät mig inte vara med, med flit. Andra elever gjorde narr av mig. Jag blev hotad av andra elever. Andra elever tog, eller förstörde, saker som tillhör mig. Jag blev slagen eller knuffad av andra elever. Andra elever spred elaka rykten om mig. Vanligast i Sverige är "andra elever gjorde narr av mig". Sammanlagt säger 17,9 procent att de har utsatts för någon typ av mobbning minst ett par gånger i månaden. Snittet bland de 53 länderna och områdena som ingick är 18,7 procent. Högst ligger Hong Kong, 32,3 procent. Lägst är Nederländerna, 9,3 procent. Var tolfte elev i Sverige - 8,4 procent - beräknas vara systematiskt mobbad ("frequently bullied"). OECD-snittet är 8,9 procent. 
512	2017-04-26	PBLMD	Området Sofielund och särskilt Seved i centrala Malmö har länge haft problem med segregation och kriminalitet, men nu testar fastighetsägarna i området nya grepp för att vända den negativa trenden. Och hittills har de anledning att vara försiktigt optimistiska. Helst ska varenda fimp bort. Och allt skräp. Till och med småpinnar hamnar i säcken när Sofielundspatrullen är igång och städar på Seved. Patrullen består av 15 anställda som bor i Sofielund. - Vi plockar skit här och vi jobbar mycket bra så att det blir fint, säger Mohammed Ate. - Människor tackar oss ibland och det blir fint på gatorna och området, säger Simon Slanka Sofielund och särskilt Seved har länge präglats av oseriösa fastighetsägare, segregation, kriminalitet och mycket skräp. För att lösa de stora problemen kan det vara bra att börja med de mindre. - Ju renare här är, desto bättre är det att bo här. Ju renare jag har det desto bättre trivs jag, säger Anders Helm, arbetsledare för Sofielundspatrullen. TV: Varenda fimp ska bort när Sofielundspatrullen städar Seved. Helst ska varenda fimp bort när Sofielundspatrullen städar på Seved. Patrullen består av 15 anställda som bor i Sofielund. Foto: Bernard Mikulic Permanent projekt Boende här har sett projekt komma och gå under flera decennier. Men detta är permanent säger aktörerna, Nu samarbetar 160 fastighetsägare i Sofielund med kommun, polis och inte minst boende i området för att vända den negativa utvecklingen. - Det är en långsiktig process. Om 5-7 år kan vi se tydliga förändringar. Vi kommer fortsätta i ytterligare 5-7 år så detta är något som kommer att fortgå länge till, säger Hjalmar Falck, utvecklingsledare för fastighetsägare Sofielund. Kommunpolisen Jonatan Örstrand håller med. - Jag tror det har väldigt stor betydelse. Det är ju en stor brottsförebyggande metod att få till upprustning av området, att få folk som bor i området att uppleva en trygghet i sina fastigheter och att ha ett snyggt och rent område att visas i. Kommunpolisen Jonatan Örstrand tror att upprustning av området har en stor brottsförebyggande funktion. Foto: Bernard Mikulic Brottsligheten har flyttat Anna Karin Ivert är kriminolog på Malmö Högskola. - Det är en väldigt viktig grej för den här utvecklingen. Att man samarbetar. Fastighetsägare kan inte göra det själv och Malmö kommun kan inte göra det själv och inte polisen heller. Så jag tycker att det är ett väldigt intressant koncept. Övervakningskamerorna i området har haft viss effekt. Brottsligheten har blivit mer ljusskygg men har istället flyttat till trapphus och källare. Anna-Karin Ivert har följt och utvärderat arbetet med fastighetsägare Sofielund. - Det är vissa saker där det verkar ha skett en positiv utveckling, tryggheten verkar ha ökat bland de boende. Den självrapporterade utsattheten ha sjunkit så det är färre som uppger att de har varit utsatta för brott. - De boende verkar också uppfatta att det som vi kallar problemnivån har minskat. Det handlar om ifall man upplever att det är skräpigt, eller att det är mycket som är förstört och stökigt i området. De boende verkar uppleva att det har minskat. Kriminologen Anna-Karin Ivert har följt och utvärderat arbetet med fastighetsägare Sofielund. Foto: Bernard Mikulic "Vi lagför fler" Kommunpolisen Jonatan Örstrand tycker sig se en förändring i området. - Vi ser en minskning på skadegörelsebrotten men vi ser också en ökad statistik på tillgreppsbrotten och framförallt på narkotikabrotten, men det är också ett betyg på att vi lagför fler. Resultaten hittills är försiktigt optimistiska. Detta samarbete har nu pågått i 2,5 år och ska fortsätta länge till. Uthålligheten är avgörande. Liksom den kanske största utmaningen- att engagera de boende i Seved och hela Sofielund, menar Anna-Karin Ivert. - En viktig del för att detta arbete ska bli framgångsrikt är att de som bor här också ser nyttan med ett sånt här projekt. Det är också viktigt att den här processen inte bara leder till att området gentrifieras utan folk ska kunna bo kvar i området, säger hon. Hjalmar Falck fyller i: - Vi behöver göra några fysiska förändringar i området så att människor i området får gehör för små önskemål som man har. Det kan vara att man vill ha en grillplats. Man vill kanske förtäta ett gatustråk. Man vill kanske ha mer gröna träd eller titta över våra grönområden och utveckla dem och det kan vi göra relativt snabbt. Övervakningskamerorna i området har haft viss effekt. Brottsligheten har blivit mer ljusskygg men har istället flyttat till trapphus och källare. Foto: Bernard Mikulic "Det har blivit lugnare." Abdul-Rahman Guled i Sofielundspatrullen håller med om att det har blivit bättre: -Det är bra nu och det har blivit lugnare. Innan var det inte bra men nu är det bra, Simon Slanka hoppas att Sofielundpatrullen renhållningsarbete ska smitta av sig på de boende. - Jag hoppas att de tänker på att inte kasta så mycket så att det fortsätter vara rent. Varför ska vi annars jobba så att det blir fint på gatorna? Nu samarbetar 160 fastighetsägare i Sofielund med kommun, polis och boende i området för att vända den negativa utvecklingen. Foto: Bernard Mikulic 
513	2017-05-22	PBLMD	Det började med ett tips till redaktionen redan senhösten 2016. En före detta anställd på den muslimska friskolan Kunskapsljuset i Norrköping beskrev häpnadsväckande missförhållanden. - Det var nästan svårt att tro att det kunde vara så illa, säger reportern Ulf Persson. Våra reportrar började ringa runt till andra personer med erfarenhet av skolan. Det visade sig att många beskrev samma problem: en kaosartad, bråkig och extremt segregerad skolmiljö, där ledningen styrde med järnhand och utbildade lärare slutade på löpande band. Majoriteten av uppgiftslämnarna lämnade sina vittensmål utan att de visste att även andra blivit intervjuade. Deras berättelser var samstämmiga. - Vi kunde snabbt konstatera via Skolverkets statistik att skolan tappat när det gäller högskoleutbildade lärare de senaste åren. Uppgifterna från källorna verkade alltså stämma, säger reportern Kjell Lundström som tidigare har gjort uppmärksammade granskningar av bland annat av bristerna i det svenska järnvägsnätet. Rädda för repressalier Men det var ett stort problem. Ingen av källorna vågade ställa upp och berätta ens anonymt. De var rädda för repressalier från ägaren. Granskningen lades därför på is ett tag. Under våren 2017 kom Skolverket så med ny statistik över lärarkompetensen i landets skolor. I den rasade Kunskapsljuset ytterligare. - Vi kunde se att skolan nu var en av de absolut sämsta i landet när det gällde utbildade lärare. Vi tog därför en ny kontakt med våra källor, säger Ulf Persson. Bestämde sig för att berätta anonymt Efter ytterligare samtal bestämde sig några för att ställa upp anonymt och berätta, vilket i sin tur gjorde att andra till slut också vågade. - Men fortfarande är det flera källor som inte törs ställa upp och som vi bara fått prata med per telefon, säger Ulf Persson. Under granskningen konstaterade våra reportrar att skolan får mest extrapengar per elev i Norrköpings kommun. Men de upptäckte då en annan anmärkningsvärd sak. - Varken Skolinspektionen eller kommunen hade granskat ekonomin och kontrollerat vart bidragsmiljonerna gick, säger Kjell Lundström. 
514	2017-02-16	PBLMD	För tio år sedan startade Admir Lukacevic föreningen Idrott utan gränser i Norrköping. Tanken var att genom idrotten motverka utanförskap och segregation hos barn och ungdomar. Idag är föreningen större än någonsin och har spridit sig till flera städer runt om i landet. Vi kliver in genom dörren till idrottshallen på Vilbergsskolan i Norrköping där föreningen Idrott utan gränser är på besök. Projektledare Admir Lukacevic och verksamhetsledare Suro Ismailov har precis samlat eleverna för att dra igång lektionen. Det är boxning som står på schemat. - Om vi kan fånga upp "kidsen" i tidig ålder, tillsammans med bra förebilder och meningsfulla aktiviteter, då tror jag att vi kan ge dem förutsättningar att forma sin framtid på bästa möjliga sätt, säger projektledare Admir Lukacevic. "Det är kul att få prova" Allt började för tio år sedan när Admir Lukacevic fick ansvaret att driva Dolphins integrationssatsning Basket utan gränser i utsatta bostadsområden i Norrköping. Men Admir Lukacevic ville fortsätta utveckla och bredda konceptet. Och en kort tid därefter startade han föreningen Idrott utan gränser. Modellen bygger på samverkan mellan kommun, skola, idrottsföreningar och företag. Där ledare från olika föreningar introducerar fritidsaktiviteter på idrottslektionerna i skolan. - De här är goda ledare som kommer ut i skolan och visar upp olika aktiviteter. Vidare kan de sedan rekrytera till sina egna föreningar. Det blir en "win-win situation" för samhället, kommunen, skolan och för alla barnen, säger verksamhetsledare Suro Ismailov, IUG Norrköping. Årskurs 6 i Vilbergens skola Årskurs 6 i Vilbergsskolan har lektion med föreningen Idrott utan gränser. Foto: SVT / Christian S Zetterdahl Felicia Jubrink som går i årskurs sex är med och provar boxning på dagens idrottslektion. - Det är kul att testa på. Då vet man sedan vad man tycker är roligt, ifall man vill prova på någonting lite mera, säger Felicia. Tio framgångsrika år Från att Admir Lukacevic från start var en ensam ledare har föreningen utvecklats explosionsartat under åren. Det är genom ett hårt arbete för ökad integration, guldkantat med utmärkelser, som man har lyckats väcka ungdomarnas intresse. Idag har man 13 heltidsanställda och Idrott utan gränser har spridit sig till flera orter, såsom Linköping, Södertälje, Norrtälje, Malmö och Göteborg. - Det är så underbart att se att konceptet och metoden fungerar. Vi har visat att det faktiskt går att driva det här i flera kommuner, säger Admir Lukacevic. Verksamhetsledare Suro Ismailov hjälper elev att slå rätt vid boxning Allt fler hittar till idrottsklubbarna Mätningar gjorda från årskurs fyra uppföljda till årskurs sex visar att redan efter första året så deltar över 20 procent fler elever aktivt i idrotten i skolan. Och i takt med den stigande flyktingströmmen blev också föreningen en viktig pusselbit för nyanlända barn och ungdomar. Och att allt fler hittar till de olika idrottsklubbarna vittnar Norrköpings kommun om. - Badmintonföreningen har tydligt sagt till oss att de har fått 30 nya medlemmar från de nyanlända grabbarna. Och det beror ju på att man jobbar på rätt sätt och fångar upp ungdomarna, säger Håkan Karlsson, sakkunnig vid Utbildningskontoret på Norrköpings kommun. Se hela inslaget här: - Det är lätt för många som kommer från andra länder där idrotten spelar en stor och viktig roll. Om man tittar t.ex på bollsporter, så är det känt i väldigt många länder, och det gör ju att det behövs bara en boll för att få människor att integreras, säger projektledare Admir Lukacevic. IUG:S ÖVERGRIPANDE MÅL OCH ARBETE HOS BARN OCH UNGDOMAR Mål: Ökat självförtroende: tro på sin förmåga att genomföra saker. Ökad självkänsla: känna sig sedd och bekräftad för den man är. Indikatorer: Att våga delta aktivt. Att våga synas, kunna skapa sociala relationer. Att våga misslyckas - Att våga säga "Nej" (bryta negativa mönster). 
515	2017-01-28	PBLMD	På lördagen möter MFF danska FC Helsingør i årets första träningsmatch för de svenska mästarna. Matchen spelas klockan 16.00 på Malmö IP. Motståndarna FC Helsingør spelar i danska 1. Division, vilket motsvarar Superettan i Sverige. Malmö FF har förberett sig för matchen genom att träna på gräs på Stadionområdet i princip hela veckan. Tillsammans med föreningen Supporterhuset vill nu MFF arbeta mot segregationen i Malmö. Det skriver Kvällsposten på lördagen. Personer med sämre ekonomiska förutsättningar ska få gratisbiljetter och hjälp att bli en del av klubbens organiserade supportergemenskap. - Vi vill inte bara dela ut gratisbiljetter till höger och vänster utan integrera personerna i MFF-familjen och den goda supporterkulturen som finns här i staden, säger Supporterhusets ordförande Marko Zdravkovic till Kvällsposten. Lördagens matchtrupp Till lördagens träningsmatch saknas, förutom de långtidsskadade spelarna, Alexander Jeremejeff på grund av ljumskbesvär även Kári Árnason. Matchtruppen kompletteras av några spelare från U19, men det är inte säkert att alla får speltid mot FC Helsingør. - Utgångspunkten är att två elvor får 45 minuter vardera, men det kan bli så att vissa spelare får spela mer än så. Därför är det tveksamt om alla uttagna kommer att komma in. Tittar vi på sammansättningen är det i mina ögon två ganska jämnstarka elvor vi sätter på banan i respektive halvlek, men det är lite mer erfarenhet hos spelarna som spelar från start, säger Magnus Pehrsson, tränare i Malmö FF, på MFF:s hemsida. På måndag reser laget iväg för ett tio dagar långt träningsläger i Salou i Spanien. 
516	2017-03-03	PBLMD	Skolinspektionen kritiserar situationen på Bergundaskolans högstadium. Växjö kommun, som är huvudman, måste betala ett vite på 1 miljon kronor om inte problemen rättas till. Kritiken gäller dels brister i studieron - det är stökigt på lektionerna i vissa klasser. Det bekräftas av elever, lärare och rektor och förklaras bland annat med att det är för stor omsättning på lärare. Det har också varit många rektorsbyten de senaste åren, som från lärarhåll beskrivs som "turbulenta". Görs för lite mot rasism Dessutom får skolan kritik för att inte tillräckligt mycket görs för att förhindra rasism och uppdelning mellan elever med utländsk bakgrund och elever med svensk bakgrund. Intervjuade högstadieelever säger att det finns problem med rasism på skolan. Det har ritats hakkors på väggarna. Det har också funnits en hatsida som skapades på sociala medier med ett rasistiskt innehåll som var kopplat till elever på skolan. Sidan är nu borttagen. Segregerad skola Lärarna bekräftar att man inte lagt tillräckligt mycket tid på värdegrundsarbetet. Rektorn säger till Skolinspektionen att Bergundaskolan är en väldigt segregerad skola. En del brister har rättats till efter Skolinspektionens förra besök. Det gäller bland annat extra anpassningar till elever med särskilda behov. Men deadline för de problem som inte fixats till och som Skolinspektionen bedömer som "allvarliga" är den 2 oktober. Annars riskerar Växjö kommun att få betala en miljon kronor. 
517	2017-04-20	PBLMD	I Sverige finns 18 kommuner där segregationen är extra stark, Växjö är en av dem. Det visar statistik från Skolverket, som tidningen Dagens samhälle tagit del av. Var fjärde elev i Sveriges grundskolor har utländsk bakgrund, enligt Skolverket. Trots det fördelas eleverna ojämnt i landets skolor. Det blir allt vanligare att elever med liknande socioekonomisk bakgrund samlas på samma skolor och resultatskillnaderna ökar. Dagens samhälle har listat 18 kommuner där uppdelningen av elever är extra tydlig. Med på listan finns Växjö. Skolpolitiker: Ger felaktig bild av Växjö I Växjö finns en grundskola där minst 75 procent av eleverna har utländsk bakgrund. Det finns även en skola där mindre än 5 procent av eleverna har utländsk bakgrund. Men utbildningsnämndens ordförande Pernilla Tornéus (M) tycker inte att det här är en representativ bild av Växjös grundskolor i stort. - Vi har över 40 andra grundskolor som inte ser ut på det här viset. Sen tycker jag det är viktigare att fokusera på vart eleverna ska, alltså inte varifrån de kommer utan att alla i Växjö kommun har till gång till en bra skola. Men givetvis får vi följa utvecklingen. Lottning för ökad blandning I dag presenterade Skolkommissionen att lottning kan vara ett sätt att skapa skolor där elever från olika bakgrund blandas. I populära skolor där antalet sökande är fler än antalet platser skulle ett lottningssystem kunna bidra till att elevsammansättning blir mindre homogen, menar Skolkommissionen i sin rapport. Om det här kan bli aktuellt i Växjö och övriga kommuner i Småland återstår att se, men Pernilla Tornéus tror inte att det är rätt väg att gå. - Jag ser inte så positivt på lottning. Jag tycker istället att vi ska fokusera på att alla skolor ska vara skolor som man vill gå på. De städer där segregationen syns tydligast är enligt Dagens samhälle Göteborg, Stockholm, Örebro och Linköping. 
518	2017-10-27	PBLMD	Växjö kommun har fått nära 400 000 kronor för att förbättra integrationen. Pengarna ska dels användas till en studie om hur olika aktörer kan samarbeta effektivare, dels till att stärka integrationsarbete som redan pågår. Pengarna kommer från en myndighet som heter "Kommittén för inrättandet av en delegation mot segregation". Den primära målgruppen är boende i Araby, men det finns också en förhoppning om att besökare från andra stadsdelar ska kunna lockas till området eftersom det skulle gynna integrationen. Pågående arbete som ska stärkas är trygghetsskapande aktiviteter, exempelvis aktiviteter under skollov som ger delaktighet och trygghet. - Pengarna är välkomna. Vi behöver bli bättre på att jobba tillsammans inom kommunen och med andra aktörer, kommenterar kommunalrådet Oliver Rosengren (M) i ett pressmeddelande. 
