id	date	author	post
640	2022-09-07	RollonHomie	Att kalla det för ett ' misslyckande ' är nog att ta i lite . De har ju lyckats till hundra procent och har inte gjort något annat än att jobba för att skapa denna katastrofala misär . Om vi vanligt folk redan från början kunde förutspå resultatet , så har landets styrande politiker också gjort det . De valde istället att stoppa huvudet i sanden och hoppades på att ett mirakel skulle inträffa längre fram . Mirakel finns inte och verkligheten är ingen fiktion . Lägg där till att nuvarande regering inte verkar ha minsta planer på att göra något åt det . De vill fortsätta i större skala . Inte förrän nu , när så mycket skit har träffat fläkten , att den går på endast ett halvt , söndertrasat rotorblad inför ett nyval ... ja , då försöker de plötsligt övertala oss om att det minsann skall bli en ändring . Nej , det är skamligt . Man behöver ju bara se de ansvariga för att förstå att de hör hemma i Samhalls verksamheter . Vilka jävla skämt !
641	2022-09-07	Mysadname	Oj , det är så stora belopp att varje styrande av detta land är en nolla som representerar varsin nolla i den kostnaden .
642	2022-09-07	PK-befriad	De har misslyckats med att plantera arabnäsor och negerläppar på varenda nordiskt barn som planerat men de kommer trappa_upp insatserna nästa mandatperiod . Alla ska med !
643	2022-09-08	UndeadNinja	Nej . Skriv vad du menar istället . Så här skrev du . Helt obegripligt .
644	2022-09-08	CyberIngmar	Säkerhetsrisken Ygeman uttalar_sig . Det är ett hån mot svenska folket att han har socialdemokraternas fortsatta förtroende .
645	2022-09-08	pontec	Jag tycker såsarna har lyckats väl med segregationen , den växer och växer precis som förutspått och precis som regeringen uppenbarligen vill . Om de inte ville att segregationen skulle växa så har mygelman och friends haft 8 år på sig att försöka göra något åt det men ignorerat problemet . Nu är det valtider och man skyller det på någon annan , regeringen Bildt , Putin eller Trump ; men det är S som suttit vid makten de senaste 8 åren och som totalt misslyckats med frågan .
646	2022-09-08	Kammadaj	Bara lugn ! Nu när korthuset faller och svenskarna får gå från hus och hem pga hög skuldsättning som drivits på av invandringen och numera fallande bostadspriser , samt skenande elpriser . Där svenskarna inte kommer ha råd att försörja sig själva och ännu mindre invandrarna , så löser det sig med segregeringen och pull-faktorn hit kommer försvinna . Partyt är över !
647	2023-10-08	fjollcigg	Taxinegern låter som en av frugans kollegor , även han somalier och fullkomligt bestört över det faktum att en svart kvinna hade äktat en vit man . Han kunde inte_tro att det var sant , då det - enligt honom - var omöjligt för svenskar och ' invandrare ' att komma_överens . TEST : är du ful ?
648	2023-10-09	53280	Varför får man ens PUT ifrån Somalia i Sverige ? Där ligger felet ! Att vi släpper_in ' flyktingar ' ifrån länder utanför Europa . Låt Afrika få äga sin egna skit .
649	2023-10-09	Krulf	Bättre än att han är arbetslös men troligen är spökplumpen hemma i färd med att klämma ur sig ett stort antal barn som en taxilön omöjligen kan försörja . Det han säger är ju precis det som är problemet ; att många invandrare/grupper helt enkelt inte vill assimileras eller ingå i samhället utan det blir en förlängning av hemlandets kultur oavsett antalet passerade generationer . Och så länge detta går och accepteras så kommer det att fortsätta .
650	2023-10-09	HORSVERIGE	Jag står på somalierns sida . Han tycker rätt på denna punkt fullt ut . De invandrare som ' spär ut sig ' far inte sällan illa ut . Familjen och släkten kommer att upplösas mer_eller_mindre . Har sett många exempel på det .
651	2023-10-09	Fangface	Tänk om en etnisk svensk hade uttalat_sig på liknande sätt . Vilket jävla liv det hade blivit .
652	2023-10-09	Sinrath	Det som jag inte förstår är hur våra politiker verkar helt isolerade från problemen som uppstår pga detta . Visst , en partiledare har möjligheter och lön att betala bort åsynen av problemen från 100% av sin vardag men har dom inte barn , barnbarn , syskon , kusiner , fruar , vänner och bekanta som måste befinna_sig i samma områden där det kan bli så kallade kulturkrockar ? Där våldsamma gäng drar runt och gör folk osäkra ? Blir aldrig någon dom känner rånade , förnedrade , utstirrade , vrålade åt , misshandlade eller går i en skola där kaoset segrat ? Är det helt enkelt en linje man måste följa för att få vara_med i den politiska ' leken ' för dom eller är segregationen fullständig ?
653	2023-10-09	MuhamtaCurry	Borde vara omöjligt i ett fungerande system då Sverige inte har en gräns mot Somalia . Får Somaliern inte asyl i Grekland eller Italien finns heller ingen anledning att pröva det i Sverige .
654	2023-10-09	Slaskfarsan	Sofie Lövenmarks pappa är Marockan och mördade hennes etniskt svenska mamma . Så tydligen funkar inte blandäktenskap alltid . Det kan uppstå kulturkrockar . Sofie Löfvenmark ser sig själv som kristen då hon refererar till bibeltexter i sina kolumner i Expressen . Hon går bärsäkargång på allt och alla som har med muslimer att göra efter att ha mått psykiskt dåligt under en längre period . Men många ser henne som Säpoagent och Säpo är en högerkristen organisation . Expo avslöjade nyligen att de hade SD-anhängare . Sedan är det lättare för en invandrare att utvandra om invandrare är gift med en invandrare .
655	2023-10-16	xpqr12345	Den stora frågan , som jag ser det , är om det finns tillräckligt många svenska elever som kommer att gå på ' nya ' skolan i_förhållande_till antalet icke-svenska elever på samma skola för att det skall göra någon skillnad . Jag gissar att det måste vara minst 90% svenskar på skolan för att det skall bli någon positiv förändring , i alla andra fall lär de svenska eleverna känna_sig tvingade att följa efter majoritetens kultur med våld och hot ... Om jag vore förälder där skulle jag börja fundera på hur man smidigast ( och utan egen risk ) avrättar de ansvariga när det visar_sig att deras experiment skitit sig ordentligt . För det lär skita sig , men jag har gärna fel .
656	2023-10-16	31G350125	Dom har röstat på det . Sossar är ett jävla samhälles gift .
657	2023-10-16	Retrouvailles	Så dom tänker_sig att en påtvingad flytt och dagligt pendlande inte kommer att påverka dessa elever negativt ? Jag har svårt att se hur dessa elever kommer kunna bibehålla goda skolresultat under dessa förutsättningar , än mindre agera socialt och bidra till ökad integration . Jag är inte emot integration , men det här kan vara det dummaste jag hört .
658	2023-10-16	Slackoff	Resultatet kommer att bli white flight och att de som blir kvar integreras till blattebarn talandes blattespråk .
659	2023-10-16	Klagan	Tyvärr får en del familjer en svårare vardag och en del barn kommer att lida illa av detta . De flesta människor är i grunden NIMBY trots allt . Man tänker på sig själva först_och_främst och inte integration . Att driva_igenom detta och /eller liknande projekt är ett politiskt självskadebeteende . Sandvikens styre är imbecillt och jag hoppas det kostar mycket för dem framöver .
660	2023-10-16	Imnsho	Det är bra att svennen får uppleva konsekvenserna av sitt röstande på sossarna . Synd om barnen givetvis , men saker_och_ting måste ställas på sin spets för att vi ska få igång massutvisningar av babbar . Barnen kan givetvis nu också välja alternativa karriärvägar som kontraktsmördare åt gängen , innan 18 år kan man bara bli dömd till saft&bulle på fritidsgården . Imnsho - Vett och Netikett på Tourettes Sätt Hej , jag är flockimmun . Jag är immun mot det svenska flockbeteendet .
661	2023-10-16	TheGretaReset	Efter att skrivit detta ovan googlade jag och kvinnan som citeras i artikeln bor naturligtvis i hyresrätt . Det är inget fel i det . Jag vill bara understryka att man alltid väljer_ut fattiga vita till liknande projekt . Man utgår ifrån att de saknar möjlighet att försvara sig . Kanske är det de som upprör mig mest .
662	2023-10-16	Onanikrem	Tragiskt ! Finns det inte privatskolor i närheten att sätta sin unge i ? Annars dax att fytta ! Tur man inte har barn i skolåldern och bor där , varför skulle min unge få det sämre för att ungar på andra skolor kaosar ! ? Flyttade från ett område som blev sämre_och_sämre för många år sedan , till_en_del för min dotters skull men det var det bästa jag gjort i hela mitt liv . Idag är det ett utsatt område med mest araber och negrer .
663	2023-10-16	Analretendent	Nu är jag inte riktigt med , vi har ju fritt skolval i Sverige . Föräldrarna kan väl bara välja att tacka_nej ? Deras barn har redan en plats i deras nuvarande skola , känns ju märkligt att den platsen skulle kunna hävas .
664	2023-10-16	Fritjoffandersson	Ja och det är väl bra om lite fler svenskar får skaka galler , för integrationens skull menar jag
665	2023-10-16	Onanikrem	Nuvarande mellanstadie flyttar tydligen till nya lokaler där kaoseleverna går . Dvs . Det finns i fortsättningen inget mellanstadie på deras nuvarande skola . Dax att flytta skulle jag säga om man inte vill att ens barn skall vara experiment för kaosungdomar att leka med ( kanske för att sprida_ut våldet , hoten , rånen och misshandelsfallen lite )
666	2023-10-16	RudyardKipling	Tycker inte att M eller snarare Nya M och resten av de borgerliga rosat marknaden något särskilt de heller och det kommer från mig som är blå sedan barnsben . 75% av väljarna är ansvariga för att sannolikt skötsamma svensk barn i åk 4-6 nu kommer råka illa ut . Våldtäkt , misshandel , förnedring osv osv . Fy fan att många svenskar kan se sig själv i spegeln alltså . Hur är man funtad ?
667	2023-10-16	31G350125	Det där är bara ett groteskt socialexpriment som kommer ge Svenska barn men_för_livet .
668	2023-10-16	Hallbarhetnolla	Man får hoppas att inte ( SAP ) och deras lakejer kommer skjuta alla barn som har glasögon och kan läsa . Men med_tanke_på den nära koppling SAP har med Pol Pot och andra frihetsrörelser så är det risk att det kommer bli ett blodbad på de barn som älskar att gå_i skolan .
669	2023-10-16	scoremax	Anpassningen till lägsta gemensamma nämnare går jävligt fort nu . En relativt högpresterande ungdom kan naturligtvis anpassa sig nedåt , om_inte_annat blir förmågan sänkt om undervisningen anpassas efter de som har de svårare , eller oavsett , om det blir stökigare . Den som har det svårare kan däremot naturligtvis inte hänga med dom som har det lättare av olika skäl . Så oavsett vilken moralisk kompass , eller politisk övertygelse man har , så blir naturligtvis det här sämre . Det kan en ko räkna_ut .
670	2023-10-16	gyldenbollockes	Det finns forskning i Sverige på området . Social oro är ett konstigt sätt att säga ' trakasserier , mobbning , bråk och våld ' på . https://www.oru.se/nyheter/nyhetsark...h-integration/ https://timbro.se/smedjan/bussning-a...er-alltid-fel/
671	2023-10-16	Knegare	Exakt . Vi växte_upp i ett fint land och lämnar en sophög till generationerna efter oss . En jävla skam ! Sandviken borde styras av en god man då de ansvariga politikerna uppenbarligen inte jobbar för invånarnas bästa . Hur kan man tro att det är en bra ide' att tvinga skötsamma barn till en skola i kaos . Man väljer att exprimentera med barn för att försöka styra upp det kaos man själva startat . Att barn kommer utsättas för diverse övergrepp skiter politikerna i Sandviken högaktningsfullt i . Länk till Sandvikens fantastiska ekonomi . https://www.expressen.se/nyheter/tja...pa-invandring/ Verkar inläggen spreta ibland , konto och bredband delas av flera vänner .
672	2023-10-16	brimfull	Hanif Bali körde statistiken i storstäderna , i podden . Det finns inte i närheten så många barn med två svensktalande för att vara krockkudde , de är redan i minoritet . Politikerna vet detta med men de siffror man använder är designade för att visa annat . ' Mängden människor som ville proppa nyllet fullt av räksallad gjorde att jag fick urinera i handfatet vissa dagar för att inte överge min post ' ** Tråden om era värsta_jobb .
673	2023-10-16	Blingon	Ett feltänk utan dess like . Man tar för givet att de skötsamma eleverna automatiskt ska 'höja' nivån på de problematiska . Detta är fel . Det bli tvärtom . Det finns forskning från näringslivet som visar att om man placerar underpresterande och dysfunktionella människor i en välfungerande grupp med överpresterande , så blir resultatet att de som överpresterar sänker sin nivå samtidigt som de som underpresterar i princip inte förändras alls . De drar alltså ner de övriga i skiten .
674	2023-10-16	TveksamOmMittLand	Föräldrarna har ju röstat på S/V/MP/C och dom visste att dessa partier står för vansinnesinvandring . . Trist för kidsen iof . Men det kanske blir en massa mångkultur och glädje/kärlek mellan de somaliska pojkarna och de cendre/blonda tjejerna ...
675	2023-10-16	HugoStieglitz	Om barnen bara hade haft olika högtider så hade det väl varit mysigt med integration , men att skicka ungarna till en ghettoskola kan man förstå att folk inte vill göra . Dock är det dit vi går . Föräldrarna måste härda sina barn tidigt , helst dela_ut vapen till dem i_stället_för lördagsgodis . Undrar om politikerna i Sandviken har skottsäkra fönster i sina privata bostäder ? Vad händer när den första ungen bli pissrånad eller gruppvåldtagen som en följd av dessa galna upptåg ? Vissa knyter näven i fickan och sen finns det de som tänker ' öga_för_öga , tand_för_tand ' och vill att det ska kosta något för de politikerna som skapade situationen .
676	2023-10-17	EnergizerBunny	Men varför skulle man fly från det man har röstat på ? De vill ju ha det så här . Så det är bara till att hålla_käft och gilla läget , tänker jag ?
677	2023-10-17	31G350125	Så är det inte . Men S och MP är ett gift för Svenska för folket .
678	2023-10-17	Kratatch	Vad gnäller de på ? De har ju superekonomi då kan de ju offra sig lite .
679	2023-10-17	Nossralp	Vad fan gnäller föräldrarna för ? Majoriteten har röstat för detta .
680	2023-10-17	Maoslilla	De flesta har ju under lång_tid röstat för detta tyvärr . Vad förväntar_sig folk ? Vi kommer alla drabbas av folkutbytet
681	2023-10-17	romanticlife	quote=HenAnnan|86086342]Så vitt vi vet är det [fritt skolval i Sverige . Varje förälder i de ' utsatta områdena ' har när_som_helst kunnat ansöka om att just deras barn får gå_i en annan skola . Det behövs inga tvångsåtgärder för det . Jag vet inte hur reglerna är i exakt den aktuella kommunen . Dock vet jag att i min kommun är det så ' fria ' valet inte helt fritt ändå . Det finns en del restriktioner , som att barn som bor i ett visst område inte kan söka alla skolor i innerstan . De kan , men de har en anvisningsskola , och vill de inte gå på den får barnen inte busskort och familjen kanske då anser sig ' tvungen ' att ta anvisningsskolan för att de inte har råd att köpa busskort varje månad till sina barn ( det här handlar om etniskt svenska familjer som köpt villor en bit utanför stan , men där det bara finns skola upp till åk 6 ) . Samtidigt när man läser på kommunens information om hur man söker skolor så står det att vi inte har anvisningsskolor i vår kommun , inför åk 7 . Det används också ett system med som heter ' relativa närhetsprincipen ' som innebär att den elev som får längst resväg ska prioriteras så den får kortare , om den väljer på två skolor . Det innebär att denne kan ' slå_ut ' en elev som bor närmare den skola som är aktuell , så den eleven får lite längre resväg i_sin_tur ( men inte längre resväg än den andra ) . Krångligt och i mina ögon inte speciellt bra system . Vi har ett område där man stängde_ned ett högstadium pga av det var stökigt och mycket bråk . De eleverna pytsades ut på 3 olika skolor , alla så att de behöver åka buss , ingen skola är i närområdet . Det var en tanke med att förbättra_integrationen , så att de här eleverna ( mest invandrare ) skulle blandas upp med andra på de andra skolorna . Eleverna som sedan gick i åk 6 i området och ska välja till högstadiet , kan , ca 10 år senare , fortfarande enbart välja på vissa skolor . Det här har utvärderats på politikernivå och de kom_fram till att integreringsprojektet inte har lett till så mycket . Trots det har kommunpolitikerna fortsatt att ha den här modellen . Missnöje i det område där skolan stängdes och missnöje på de mottagande skolorna .
682	2023-10-17	buzzerbuzzer	 ' Varför ha en dålig skola när man kan få två ' , ' varför ha en bra och en dålig skola när man kan få en stor skola som är dålig ' . Det är politikernas nya mantra ! Det kommer ju minska trycket på universiteten på sikt iaf .
683	2023-10-17	Sam.Boyd	Ett klart övergrepp av politiker o myndigheterna mot de skötsamma skattebetalarna o deras barn . Diktatur o antidemokratiskt . Vägen ner till Helvetet är som de brukar säga kantad av goda_förutsättningar ... Detta är ett skolexempel .
684	2023-10-17	Kid-Stardust	Så du tycker det är underbart att Sverige har blivit fördärvat bara för att du ska kunna vara skadeglad ? Det finns fan ingenting att vara glad över som det nu ser ut . Att folk röstar som idioter och får betala priset är inte_ett_dugg glädjande för vi ska ju bo i det här landet vi också .
685	2023-10-17	dotslash	Grattis Sandviken . Nästa val röstar ni väl dumsnällt på äckliga sossar igen ändå . Precis som resten av det här efterblivna landet .
686	2023-10-17	vildhane	Borde inte vara så svårt för politiker att få stopp på det här ? Låt Svenskar vara ifred och gå där dom vill vara . Får ha såna skolor , som gör att vi ser vilka som klarar_av att simma själva .
687	2023-10-17	Sinestro	Sverigepartiet bildades 1986 av bl a BSS , då gick det fortfarande att rädda Sverige . https://sv.wikipedia.org/wiki/Sverigepartiet Men mer än 99% av svenne bananerna hånskrattade åt oss som varnade för följderna av avvecklingen av Sverige , de ville ha mångkultur , och inte bara mångkultur utan okontrollerad mångkultur . Nu ser vi följderna av svenskarnas beslut . Nu hånskrattar svenskarna inte längre . Nu tvingas svenskarna ( i bl a Sandviken ) bussa sina barn till mångkulturella skolor . Nu hånskrattar vi som varnade för utvecklingen redan på 80-talet . His desire for order did well by him in the Corps , and initially led him to be considered one of the greatest Green Lanterns . As the years passed , he became more and more fixated upon not simply protecting his sector , but on preserving order in the society of his home planet no matter the cost . Eventually he concluded that the best way to accomplish this was to conquer Korugar and rule the planet as a dictator .
688	2023-10-17	Libertarismus	Sjukt . Det många inte förstår är att de föreskrifter som skolan lyder under innehåller skrivningar som ' bejaka mångfald och mångkultur ' och ' normkritiskt perspektiv på vithet ' osv . Denna regering borde omedelbart ta_bort dessa skrivningar , men de är för fega för att göra det .
689	2023-10-17	little-dreams	Jag kanske inte hånskrattar men jag kan tycka att det är varsågod ! Nu får ni vad ni röstat på , är ni inte nöjda ? Nehej , är huvudet dumt får kroppen lida dvs ni tog ett beslut att rösta på parti som är för mångkulturen och nu får ni precis vad ni bad om och det drabbar era barn . Eller ska ni inte beblandas med den politik ni röstat för ? För de SD som bor där : beklagar men flytta . Vänster och miljömuppspacket är för starka och kommer göra allt för att driva_igenom sin politik .
690	2023-10-17	LuluBrooksie	Vi har ju redan segregation i Sverige , en sorts frivillig segregation genomförd av vita . Jag har på_egen_hand sett en hel förort bli totalt white-flightad , där det ursprungligen var nybyggda hyreshus och en blandad kompott svenskar , asiater etc . Nu bor bara svarta på ena sidan och araber på andra . Inte en svensk kvar förutom någon enstaka gamling . I refuse to have a battle of wits with an unarmed man /Oscar Wilde USA is just a bunch of corporations in a trench coat pretending to be a country /Lulu
691	2023-10-17	Truthforever	Ja om inte svensken flyttar självmant så flyttar man på hen Politikerna försöker ju lösa integrations problem och då går man emot de . Ert tips är att skapa mekaniska svenskar som i_form_av robotar och skicka_ut till invandrarområden så tvingas ingen känna_sig skyldig till integrationspriblemen ? Ursäkta uttryckte mig fel , det är bara politikers fel inte samhällets .
692	2023-10-17	Tervull	Apartheid i en modern tappning hade inte varit fel i Sverige . Googlar man på apartheid kommer lustigt nog islamofobi upp . Är det konstigt att man har fobi för grupper som spränger folk i luften och skär halsen av eller skjuter oskyldiga ? Vem hade inte fått fobi ? Aka Fet Mats Sluta finansiera SVT med skattebetalarnas pengar så får vi se hur bra det går . Månlandningen är en stor bluff . Det är lättare att lura folk än att få de att inse att de har blivit lurade . -Mark Twain Sverige är ingen demokrati . Nej till Nato ! Det finns två kön och det går inte byta , du är vad du är även om du amputerar kuken eller skaffar ett bihang som skall likna en ... Könstillhörighet är genetiskt oavsett vad du känner_dig som .
693	2023-10-17	Synitize	Det är medvetet för att så många svenska barn som möjligt ska blanda sig med invandrare över tid . Skapa ett rotlöst samhälle med en mixad slav-ras globalt .
694	2023-10-17	Eustache	Fy fan vad vidrigt , jag kokar över på sånt här . Vad är det för fel i huvudet på de ansvariga ?
695	2023-10-17	GigiBali	Det kanske istället vore dags för politiker att ställa_sig frågan ' varför väljer svenskar områden och skolor där det inte finns många mena:iter? ' Dessutom , ' varför presterar skolor med en hög andel invandrare mycket sämre än skolor med många svenskar? ' Skolor med många invandrare får nämligen mycket mer pengar än skolor med många svenskar . Det har därför absolut ingenting med brist på resurser att göra . Samtidigt blir jag riktigt irriterad på svenskar . De flesta av dem röstar inte på SD och kritiserar inte massinvandringen det minsta lilla . Men när de sedan själva blir påverkade av invandringen , då reagerar de helt plötsligt . Detta är anledningen till varför massinvandringen bara fortsätter . Svenskar lämnar områden där invandrare flyttar_in , vilket leder till att deras barn växer_upp utan kunskap om de negativa_konsekvenserna av massinvandringen . Ingen av dem bryr_sig det minsta förrän de själva blir påverkade av det . Majoriteten av svenskarna kommer därför inte förstå någonting förrän det är försent . Jag gick lågstadiet på en skola där mena:iter var i majoritet . Det var ingen rolig upplevelse . Svenskar och mena:iter är väldigt olika , med totalt olika värderingar . Det är därför näst intill omöjligt att få det hela till att fungera i praktiken . Framförallt när svenskar inte ställer några som helst krav på assimilering . I praktiken gäller olika regler för svenskar och mena:iter . Svenskar förväntas vara för jämlikhet mellan könen , och vara tolerant gentemot homosexuella . Om de säger eller gör någonting som går emot det , får de en massa kritik . Men mena:iter förväntas inte vara för jämlikhet mellan könen , eller toleranta gentemot homosexuella . De får heller knappt någon kritik när de gör eller säger något som går emot det . Många svenska kvinnor är totalt hjärntvättade in i detta . När en svensk man nämner en sanning om tex en skillnad mellan mäns och kvinnors biologi , blir de väldigt upprörda och börjar tjata om sexism och patriarkatet osv . De går tom och klagar till chefer och rektorer . Men när en mena:it sedan säger eller gör något som i allra högsta_grad är sexistiskt och respektlöst mot kvinnor , är de helt tysta och blir inte upprörda det minsta lilla . Detta beror på att de har blivit hjärntvättade och på_så_sätt fått lära_sig att de ska bli arga på vita män när de säger vissa saker . Men när_det_gäller mörkhyade personer , ska de aldrig bli upprörda oavsett vad den än gör/säger . Det hela är riktigt_sjukt . Detta är bara vissa exempel . Så här ser det ut gällande väldigt mycket . Svenskar blir i hög grad utsatta för våld och kränkningar väldigt ofta av mena:iter . Men om de gör detsamma , blir de stämplade som rasister av andra svenskar och icke-svenskar . Det skapas alltså en situation där våld och kränkningar mot svenskar ses som okej , eller i_varje_fall inget allvarligt . Men svenskar som kränker eller riktar våld mot icke-svenskar , ses som väldigt_allvarligt . I praktiken blir alltså svenskar offer , men i teorin är de ' förtryckare ' . Det blir en slags dubbel-bestraffning , och det är helt omöjligt att som svensk leva på detta sättet utan att må riktigt_dåligt . Det är ett totalt dysfunktionellt klimat , som grundar_sig i det faktum att svenskar som saknar modet att ställa krav på och kritisera , invandrare som utför våld och våldtäkter , men samtidigt vill bestämma . De vill inte ge någon makt eller inflytande till svenskar som vågar ställa krav och kritisera , och målar därför ut dem till rasister . Detta kan du se tydligt i vår riksdag . Trots att allt SD säger är sant och de andra politikerna vet att det är sant , vill de inte ge dem någon makt eller inflytande . De som saknar modet att kritisera massinvandringen och brist på assimilering/integration , vill alltså till_varje_pris fortsätta att bestämma , trots att de vet att de inte kommer att lösa någonting öht . Så här ser det ut över hela Sverige . På alla skolor och andra institutioner . De svenskar som har makt-positioner , saknar modet att ställa krav , och alla svenskar får lida pga det . De svenskar som vågar_kritisera , blir snabbt stämplade som rasister , vilket ytterligare avskräcker andra från att kritisera . Som sagt , det är ett väldigt sjukt och dysfunktionellt klimat . Jag vill påstå att Sverige är det mest dysfunktionella landet bland demokratiska länder . Det som är gemensamt för alla dysfunktionella familjer , är att medlemmarna inte tillåts prata om vissa sanningar . Om du tvingas att konstant förneka en viss sanning , kommer det snart att påverka alla områden i ditt liv . När svenskar inom makt-positioner ska prata om och försöka lösa_problem , tvingas de alltid att göra det utan att nämna någonting som har att göra med invandring , invandrare , vissa etniciteter , muslimer osv . Det blir då helt omöjligt att komma_fram till något relevant . Alla svenskar är väl medvetna om sanningen . Detta märks tydligt när du debatterar med dem . De spelar dumma , men de vet innerst inne hur verkligheten ser ut . Vissa av dem väljer att blunda pga rädsla . Andra gör det pga att de utgår ifrån att ' det är så man måste tycka och tänka för att passa_in och komma någon vart ' . Oavsett vad resulterar det i att många svenskar blir lidande .
696	2023-10-17	Stormkappa	Sure , men det går inte skylla_på det 2023 om man inte aktivt röstar emot skiten . Partierna har gång_på_gång berättat att dom är för invandring och förstår man fortfarande inte att t.ex C skiter blanka fan i ett samhälle främst format för vita svenskar så kanske det är lika bra att göra alla en tjänst och inte rösta alls
697	2023-10-17	Stormkappa	Detta beror på att de har blivit hjärntvättade och på_så_sätt fått lära_sig att de ska bli arga på vita män när de säger vissa saker . Men när_det_gäller mörkhyade personer , ska de aldrig bli upprörda oavsett vad den än gör/säger . Det hela är riktigt_sjukt . Detta är för att vita svenska kvinnor undermedvetet ser_ner på invandrare . Dom ser dom lite som fula värdelösa barn som behöver hjälp och då får dom känna_sig som moder theresa och casha in godhetspoäng bland smartaste bästa tjejgänget . Det är rätt ironiskt att det faktiskt är svenska vita kvinnor som är dom största ' rasisterna ' med sitt snack om ' kränkta vita män ' som egentligen bara betyder att vita tjejer ser vita män som eliten och vi borde faktiskt vara snälla mot sämre raser
698	2023-10-17	gyldenbollockes	Politikerna bakom mångkulturen är ofta barnlösa . Löfven . Merkel . Macron . En del har barn som mår riktigt_dåligt , som Reinfeldt och Andersson . Eller adopterade , som Tuffe Uffe . https://www.washingtonpost.com/news/...erful-leaders/
699	2023-10-17	Hegamon	Vissa orter i Sverige har problem med segregationen . Dvs de har en stark segregation i samhället . Vissa orter i landet har bättre segregation , det skiljer mycket mellan län och städer . Tanken är att vi , etniskt svenskar ska integreras med de , personer från andra kulturer . Integration eller segregering är Sveriges nutida stora frågeställning , det gäller på kommunnivå i hela landet . Vi har vissa städer som satsat mycket på miljonprogrammen ( bostadsområdena ), dessa blir inte helt oväntat mindre segregerade än städer där invånare inte kan placeras i miljonprogrammen . För att lösa segregationen måste Sverige riva alla miljonprogrammen ( bostadsområden som har stora områden med hyreskaserner ) . Dessa områden motverkar mycket starkt integrationen i Sverige . Enligt mig är det bara att konstatera att Sverige är uppbyggt fysiskt genom att antingen främja eller motverka_segregation utifrån hur städerna byggts . Sandviken har bevisligen områden där mycket invandrare samlats . Lösningen är mestadels att låta invandrare bor där dessa bor , för någon integrering är mycket svår att få till . Låt därför Sverige förbli ett segregerat land .
700	2023-10-17	Equinox800	Lågstadiet och inget i texten tyder på att det har varit problem som det tydligen varit i Sandviken . Finns det inget problem från början är det ju lungt .
701	2023-10-17	TonaldRump	Vilket jävla vänsterdravel ... Tvinga människor till saker som de egentligen inte vill för att putsa siffror och statistik . Man kommer försöka ända in i döden att förneka hur Sverige ser ut . Det ska alltid skyllas på allt runt om själva problemet . Spydde lite i käften på senaste valvakan . Där ville Dadgostar att vem_som_helst , kan bo vart_som_helst . Alltså billiga lägenheter bredvid dyra kåkar osv . Lätt för henne att säga som sitter bekvämt i sin villa , långt ifrån skiten som hon själv föreslår . Fattar inte politikerna att folk betalar mer pengar i månaden , bara för att slippa sån här jävla_skit ?
702	2023-10-17	obisvenkanobi	för tidigt att säga något ... återkom om 10 år då den blonda flickan blivit tvångsprostituerad av den lokala imamen , och den bruna flickan går i huckle .
703	2023-10-17	K-Glitchen	Grattis Sandviken ! Var inte många år sedan ni skulle gå 500 miljoner + och hånade och brunsmetade andra kommuner . Man skördar det man sår . Jävla hycklare .
704	2023-10-17	DragonOnWall8	Och många av näbbstövlarna i Sandviken röstade på imbecillerna i Centern , inte att förglömma ! Samt röda Liberaler .
705	2023-10-17	HelgeBuk	Hade varit smartare ( ? ) att bara stänga murgårdsskolan och fördela invandrarbarnen jämnt i övriga skolor genom lottning . Så kanske man även skullebryta_upp vissa tidiga små ' gängbildningar ' . Tyvärr råder det lite brist på skolor i kommunen också . Konceptet som sådant har jag inte direkt nåt emot , dvs att man bör försöka undvika rena invandrarskolor och rena invandrarområden utan istället blanda invandrare i lagom dos med helsvenskar , så som det gjordes fram till kanske mitten av 90-talet utan några större_problem . Många välanpassade familjer finns speciellt i små orter , där det fanns en handfull invandrarfamiljer vars barn i många fall integrerades helt automatiskt eftersom alla deras kompisar var helt vanliga Svenssons . Många är de kommuner där man sen minst 30 år har byggt_upp skuggsamhällen där andelen utlandsfödda i vissa områden och vissa skolor landar långt över 50% . Att politiker nu är överraskade över att det har lett till problem är inget konstigt men likväl tragiskt . Bakom siffrorna finns trots allt människor , eller närmare bestämt barn , som ännu inte gjort något förutom att ha oturen att växa_upp i fel område . ' Mr . Musk said Tesla expects to begin producing the truck by the end of 2019. '
706	2023-10-17	Amor	Sandvikenborna har röstat_fram Socialdemokraterna till makten , en medveten röst för integration och mångkultur mot assimilering och majoritetskultur . Väldigt märkligt att de klagar .
