id	mydate	genre	text  
190	2021-01-22	PBLMD	Ytterligare dödsfall med covid_19 har rapporterats i dag. Det innebär att Sverige passerat 11_000 dödsfall. Totalt har nu 11_005 personer med covid_19 avlidit i Sverige, enligt Folkhälsomyndighetens statistik på fredagen. Just nu vårdas personer med covid_19 på intensivvårdsavdelningar runt_om_i landet. Totalt är det personer som vårdas eller har vårdats på intensivvårdsavdelning. Totalt har personer i Sverige bekräftats smittade  
191	2021-01-23	NEWS	Djurmarknaden Huanan i Wuhan i Kina där flera människor smittades av det nya coronaviruset för drygt ett år sedan, i december 2019. En expertgrupp från WHO är i Kina för att undersöka det nya coronavirusets ursprung. Resultaten är viktiga både för denna och framtida pandemier men kan också vara politiskt sprängstoff.  
192	2021-01-23	NEWS	Rekordmånga dör nu i covid_19 i Israel, trots_att landet vaccinerat flest i världen och är under strikt lockdown. En förklaring är att den mer smittsamma engelska covid-19-mutationen fått fäste. En annan är att det tar flera veckor innan vaccinet ger motståndskraft. Så många som 2,3 miljoner av totalt miljoner israeler har redan fått sin första vaccinspruta, och 600_000 har fått en dubbel dos. Ändå har rekordmånga dött hittills under januari, personer, skriver Financial Times. Johan von Schreeb, professor i global katastrofmedicin vid Karolinska_institutet, säger: - De vaccinerar jättemånga, men det tar tre veckor innan det får effekt. När_det_gäller dödssiffror är det dessutom tre veckors fördröjning mellan smittspridning och död. Johan von Schreeb, professor i global katastrofmedicin vid Karolinska_institutet Han konstaterar att Storbritannien, precis som Israel, haft en ökning av antalet smittade trots lockdown. Men senaste veckan har utvecklingen vänt för engelsmännen, och smittspridningen har gått ner med procent. isolerade på stort israeliskt sjukhus Den märkliga utvecklingen i Storbritannien hänger_samman med den mer smittsamma engelska covid-19-mutationen, som nu också håller på att få fäste i Israel. Minst procent av de nya fallen i Israel kopplas till mutationen, som beräknas stå för merparten av alla nya covid-19-fall i mars. - Denna lockdown har påverkats väldigt mycket av den brittiska mutationen, säger vice hälsominister Yoav Kisch enligt Financial Times. Målet är att de flesta israeler ska vara vaccinerade i_mitten_av mars. Tills dess kommer förmodligen smittspridningen att vara rekordhög på_grund_av den nya mutationen, varnar israeliska experter. Israels premiärminister Benjamin Netanyahu. Mutationens verkningar syns bland_annat på det stora sjukhuset Rambam, där över anställda placerats i isolering bara sedan december till_följd_av det muterade viruset, mot tio isolerade under hela pandemin dessförinnan. Att vaccinet från BioNTech/Pfizer trots allt har effekt även på det muterade viruset framgick när israeliska Clalit Health Services nyligen jämförde läkarjournaler för 200_000 israeler som vaccinerats, med lika många som inte vaccinerats. Under två veckor efter första_dosen testade lika många positivt för covid-19, men därefter hade de vaccinerade procent färre infektioner än de ovaccinerade, rapporterar BBC.  
193	2021-01-23	PRDCL	Den franska tidningen Le Monde rapporterar att en tjänsteman på Europeiska Läkemedelsverket blev utsatt för hård press och övertalningskampanjer för att få honom att godkänna coronavaccin som hade allvarliga brister. Enligt tidningen ska hackare ha kommit över meddelandena där det framgår att en mångårig tjänsteman på EMA beskriver diskussioner om vaccinens genomgång och godkännanden med EU-kommissionen som spända och ibland även lite obehagliga . Samma tjänsteman har till danska medicinska myndigheter uttryckt förvåning över att EU-kommissionens ordförande Ursula_von_der_Leyen meddelat att vaccinen från Moderna och Pfizer skulle godkännas redan innan slutet av 2020. Det är fortfarande problem med båda vaccinen , konstaterar tjänstemannen bland_annat i den läckta korrespondensen. Enligt Le Monde handlar de läckta dokumenten framförallt om Pfizers och BioNTechs vaccin för vilket tjänstemannen noterade att det fanns en rad allvarliga problem. Produktionsfaciliteter för vaccinet hade inte kontrollerats, viktig data om vaccinet saknades och den data som fanns tillgänglig visade på kvalitativa skillnader mellan det vaccin som skulle delas_ut till allmänheten och det som använts under de kliniska testerna. EMA-tjänstemannen uttryckte stor oro framför_allt över den sista punkten och konstaterade att massproduktion av vaccinet minskat renheten i det RNA som finns i det. Pfizer_vaccin använder nämligen en mRNA-sträng, en slags sekvens av molekyler som ska säga till celler vad de ska bygga för att producera en särskild sjukdomsspecifik antigen, rapporterar RT. Tjänstemannen signalerade att han var rädd för att de bristfälliga produktionsmetoder som använts kunde leda till att göra vaccinet mindre effektivt och säkert. I dokumenten framkommer det också att en anställd på EMA konstaterar att man måste snabba på processen att gå igenom vaccinen så_att dessa kan godkännas så snabbt som möjligt. Detta eftersom man annars skulle riskera frågor och kritik från Bryssel och massmedia. Pfizer_vaccin godkändes av EU den december och Modernas variant något senare. Sedan dess har ett flertal rapporter om dödsfall och allvarliga vaccinskador inkommit och flera utredningar har startats för att utreda vaccinens skadeverkningar.  
194	2021-01-24	BLOG	Frivärlds senior fellow Patrik Oksanen har blivit intervjuad i brittiska The Sunday Times. Den januari publicerade tidningen en artikel om den svenska coronahanteringen och den senaste tidens spridning av desinformation kopplat till vaccinering, med kommentarer från Oksanen: We're not a little happy country where there are no lies in the public sphere, said Patrik Oksanen, a senior fellow at Stockholm Free World Forum, a think tank. Sweden is a highly trusting country, but with disinformation it's a global ecosystem. Sweden is not an exceptionalist country when it comes to disinformation.  
195	2021-01-24	BLOG	Nu har jag haft pesten i en vecka. Inga egentliga symptom mer än feber på grader och utmattad. Hittills har det varit ungefär som en influensa med den stora skillnaden att febern inte går över. i morgontemp dag ut och dag in. Samma för frugan. Och var det någon som sa att ungdomar inte skulle drabbas så hårt. Är det ytterligare en av FHM alla lögner eller felgissningar. Vår dotter har feber och har tungt med andningen. Tar febernedsättande. Annars hade jag aldrig orkat. Feber ska givetvis inte sitta i så här länge. Men Corona är ett fult ondsint virus. Men det är bara att sitta här i sängen och glo och hoppas att temperaturen sjunker.  
196	2021-01-24	BLOG	Regeringen och Folkhälsomyndigheten hävdar att 'coronastrategin' lyckats undvika en 'sjukvårdskollaps. Men är det sant eller bara 'ren och skär' lögn? En s_k 'sjukvårdskollaps' sägs inträffa när vårdkapaciteten (dvs antal sjukvårdsplatser) inte räcker till för att täcka behovet av 'coronasjuka'. Men varför räknas inte all sjuklighet som en del av sjukvårdskapaciteten under coronapandemin? 'Vårdskuld' är bara en kosmetiskt vilseledande benämning för att 'dölja' av sjukvården' inte klarade av att undvika en sjukvårdskollaps. Svaret är ganska uppenbart, då den s_k 'vårdskulden' kan ses som ett mått på den sjukvårdkollaps som ägt rum inför öppen ridå, men ingen verkar vilja erkänna detta. Om 'vårdskulden' ökar på_grund_av att tillgängliga resurser allokeras till vård och omsorg av 'coronasjuklighet' och att annan vård och omsorg ställs_in kan knappast tolkas som om en 'sjukvårdskolaps' undvikits. Den har bara hamnat i 'skuggan'. Folkhälsomyndigheten (FHM) har präglats av suboptimering. Istället_för_att följa myndighetens egna mål om minimering av sjuklighet och dödlighet eftersträvades en maximering sjukvårdskapaciteten (se diagram nedan), dvs att den BLÅ kurvan inte överstiger sjukvårdskapaciteten. Det skulle innebära en s_k sjukvårdskollaps. FHM hävdar åtiminstone detta och ingen ifrågasätter detta falska påstående. Det är helt_enkelt falskt eller osant. Sjukvårdskollapsen pågick under flera veckor i våras och återkom under vintern. Det är enkelt att konstatera då den s_k 'vårdskulden' 'skjutit i höjden' (t ex HÄR, HÄR, HÄR och HÄR). Bara för att coronasjuka inte 'sprängt taket' när_det_gäller sjukvårdskapaciteten, så betyder detta inte att taket inte 'sprängts'. Det krävs ett helhetsperspektiv, inte suboptimering som innebär att man optimerar kapaciteten ur en aspekt men att denna lösning är icke-optimal sett ur ett helhetsperspektiv . Vårdpersonalen går dessutom 'på knäna'. Flera kommer säkert att drabbas av posttraumatiskt stressyndrom. Sveriges suboptimerade 'coronastrategi' har byggt_upp en stor vårdskuld tack_vare att väldigt mycket utrustning, vårdplatser, läkare, sjuksköterskor, undersköterskor flyttats över till att täcka vårdbehovet för coronapandemin. Dessa människor tvingas dessutom till förlängd arbetstid som ytterligare döljer vårdkollapsen. Massvis med mediciniska ingrepp, operationer och behandlingar har ställts_in på obestämd tid. Vårdskulden leder indirekt till ökad sjuklighet, allvarligare sjuklighet och ökad dödlighet på andra områden som följd än just Covid-19. Hur kan regeringen och Folkhälsomyndigheten tillåtas hävda att 'coronastrategin' lyckats undvika en sjukvårdkollaps, trots_att den pågått mitt framför ögonen på alla? Svaret är enkelt - 'coronastrategin' bygger på suboptimering'. Vårdskuld är ett mått på sjukvårdskollaps!  
197	2021-01-24	NEWS	Den januari bekräftades de första fallen av coronavirus i Europa. Det var efter_att en 48-årig man i Frankrike återvänt från en affärsresa i Wuhan i Kina som han konstaterades smittad av coronaviruset. Två personer i mannens familj insjuknade också. Det var då. Ett år har gått sedan dess, och i_dag är smittläget värre än någonsin i många Europeiska länder. Under vecka 2_2020 rapporterades totalt nästan miljoner nya_fall av viruset bara i Europa, enligt siffror från The European Centre for Disease Prevention and Control (ECDC).  
198	2021-01-24	NEWS	Exakt hur många som är långtidssjuka i covid_19 är svårt att beräkna. Men en grupp sticker ut. Det är unga kvinnor som söker stöd för långtidscovid, rapporterar DN. - Bland långtidssjuka ser vi en helt annan grupp jämfört med den vi såg på Iva, säger Judith Bruchfeld, överläkare på Karolinska universitetssjukhuset till Dagens Nyheter. - Det är främst kvinnor i ung ålder mellan till 45. Det klassiska är att de har varit väldigt friska och högpresterande mitt i livet, säger hon. Men än_så_länge finns det ingen riktig förklaring till varför denna grupp är mer drabbad än andra. - Men vi kan se att dessa människor är jättesjuka, det är tragiskt, säger hon till DN.  
199	2021-01-24	NEWS	Farzaneh Badinlou är forskare vid institutionen för psykologi på Uppsala universitet. Ungas psykiska mående påverkas negativt av coronapandemin med ökad depression, stress och ångest när rutiner rubbas. - Unga förlorar känslan av trygghet vilket påverkar måendet, säger Farzaneh Badinlou som forskar om svenskar mentala hälsa under pandemin. Malin Hansson Dela Kopiera länk Under året har flera studier pekat på att ungas mående påverkats negativt i pandemin. I_bland annat en enkätstudie som studentkåren på Chalmers gjort svarade procent av studenter att de mår sämre eller mycket sämre till_följd_av pandemin. Forskare vid psykologiska institutionen på Uppsala universitet driver ett forskningsprojekt om psykologiska effekter av covid-19-pandemin och även deras studier pekar på att unga vuxna är extra utsatta. - Vi blev först lite förvånade att unga mellan och mådde som sämst, men även_om de unga är fysiskt mer resistenta mot pandemin är de nog mentalt mer sårbara än äldre personer för de har mycket osäkerhet i livet redan och så kommer pandemin som en ytterligare ovisshetsfaktor, säger psykologiprofessor Karin Brocki som leder studien. Farzaneh Badinlou är medforskare i studien och tar_upp hur både sociala, ekonomiska och psykologiska faktorer kan påverka. Unga har ofta en mer ostabil grund, är ogifta, utan barn, bor ensamma, en del har blivit_av med praktikplatser eller jobb och känslan av trygghet. - På_grund_av den fysiska och sociala distanseringen har det blivit stora avbrott i rutiner för unga. Men nu är det svårt att skapa sociala nätverk, träna, sånt vi behöver för att må bra och unga missar många viktiga händelser som är vanliga under den delen av livet, som exempelvis studenten förra året, sånt påverkar hur vi mår, likaså förlorade jobb. HUR PÅVERKAR DET OSS ATT INTE HA RUTINER? Farzaneh Badinlou förklarar: Den påverkar psykisk hälsa på olika sätt, ökar risk för depression, ökar olika ångest problem, ökar oro och osäkerhet. Man känner_sig dålig och otillräcklig. Om man har tidigare eller nuvarande psykiska ohälsa, då blir man sämre och sämre. Men det psykologiska är kanske den viktigaste faktorn. - Under pandemin har unga vuxna fått mindre tillgång till trygga relationer, bostäder, jobb. Det blir en förlust av känslan av säkerhet. Unga har förlorat mycket stöd för psykiska problem. Man pluggar hemma, är hemma hela kvällarna, tappar balansen i livet vilket leder till ensamhet och stress. Sen får vi inte glömma att många unga känner oro för covid precis som andra, säger Farzaneh Badinlou. Forskning visar också att unga vuxna utsätts för sexuellt våld och våld hemma och under pandemin har de färre möjligheter att söka hjälp. Tid på nätet påverkar ångest Informationsflödet är en annan sak som påverkar hur vi mår. - Vi har sett hur unga kan spendera många timmar på nätter med sociala medier. Forskning visar att hur mycket tid man spenderar på nätet påverkar ångest och oro. Och oriktig information, om till_exempel corona, som flödar och kan påverka oss negativt, säger Farzaneh Badinlou.  
200	2021-01-24	NEWS	För att påskynda vaccinationer mot covid_19 låter Storbritannien invånar vänta tolv veckor på en andra vaccinspruta. Nu rekommenderar även franska myndigheten HAS ett större intervall mellan doser än vad som är godkänt av EU. - HAS är en tung myndighet i Europa och det här kan leda till en diskussion även i Sverige, säger vaccinsamordnare Richard_Bergström. På lördagen meddelade den franska myndigheten HAS, som utvärderar och rekommenderar läkemedel, att landet utökar det rekommenderade intervallet mellan första och andra_dosen av både Pfizer och Modernas coronavaccin till sex veckor. Beslutet avviker från EU-kommissionens godkännande, konstaterar vaccinforskaren Matti Sällberg vid Karolinska_institutet. - För Pfizer ligger godkännandet på dagar, för Moderna på 28. Men de resonerar att de får ut första_dosen till fler personer på det här sättet, säger Matti Sällberg. Enligt franska HAS innebär åtgärden att fler människor som riskerar att drabbas av allvarlig_sjukdom eller till_och_med dö får skydd snabbare. Under en månad med ett förlängt intervall skulle minst 700.000 fler personer kunna få skydd jämfört med om sprutor ges med tre veckor mellanrum. Samtidigt är risken låg att vaccinet skulle förlora skyddseffekt, skriver myndigheten. - Det har man ingen aning om. Man kan anta att det inte har någon negativ_effekt, men det vet man inte säkert eftersom det inte testats i kliniska_studier, säger Matti Sällberg. Även_om kroppen bygger_upp ett visst skydd mot covid_19 redan efter den första vaccindosen dröjer det omkring två veckor efter den sista sprutan innan ett fullgott skydd utvecklats, enligt Folkhälsomyndigheten. - Folk kommer att gå längre med ett skydd som är under det optimala, säger Matti Sällberg. Enligt vaccinsamordnare Richard_Bergström kan Frankrikes beslut leda till en liknande diskussion i Sverige, som i_dag vaccinerar med rekommenderade tre veckors mellanrum. - Man får ta ställning till om man ska följa det som är godkänt eller göra en avvikelse för att öka takten. Jag tror personligen att det är klokare att följa det som är godkänt, säger Matti Sällberg. Sedan tidigare ha brittiska myndigheter godkänt ett dosintervall på tolv veckor för att öka vaccinationstakten i landet.  
201	2021-01-24	NEWS	I fredags meddelade Astra_Zeneca att de kommer mer än halvera sina leveranser av covid-vaccin under det första kvartalet. Trots det beräknas ändå alla kunna vaccineras innan juli, skriver SvD. - Det är ett besvärande avbräck men inte oroande. Vi har fortfarande en marginal men den hade varit ännu större med Astra_Zeneca. Avbräcket är att vi inte kommer i_gång med samma intensitet i början, säger Richard_Bergström till tidningen. Förseningen till_trots väntas 7,3 miljoner svenskar ha erbjudits vaccin till andra kvartalet. - Min bedömning är att vi trots det som hänt med Astra_Zeneca kommer att kunna erbjuda vaccin till alla som vill till i_slutet_av juni, säger Richard_Bergström.  
202	2021-01-24	NEWS	Vaccin har fått effekt i Israel Israel är hittills det land som vaccinerat flest människor i världen, något som verkar ha fått effekt. Hittills har över 2,5 miljon människor i landet fått sin första vaccindos, vilket motsvarar cirka procent av befolkningen. Enligt statistik från ett nationellt forskningscenter har antalet inskrivna på sjukhus minskat med över procent för personer över 65, skriver Mail Online. Samtidigt dör rekordmånga i landet just nu. En förklaring kan vara den tid det tar innan vaccinet får effekt. Johan von Schreeb, professor i global katastrofmedicin vid Karolinska_institutet, säger till Aftonbladet att de höga dödstalen kan ha två anledningar. - De vaccinerar jättemånga, men det tar tre veckor innan det får effekt. När_det_gäller dödssiffror är det dessutom tre veckors fördröjning mellan smittspridning och död.  
203	2021-01-24	PBLMD	Coronavirusets andra_våg slog till med full kraft - tvärtemot myndigheter prognoser. SVT Nyheter kan nu avslöja nya uppgifter om överdödligheten på landets äldreboenden. - När pappa blev smittad fanns det kunskap och man borde ha kunnat stoppa smittan och skydda honom, säger Annica vars pappa dog i covid_19 efter_att ha smittats på äldreboendet i Malmö. Lokala klusterutbrott, men låg allmän smittspridning. Det var Folkhälsomyndighetens prognos när det nationella besöksförbudet på äldreboenden hävdes och publiktaket på evenemang höjdes i höstas. Men den andra coronavågen slog till hårt - och blev betydligt värre än myndighetens allvarligaste scenario. Såväl coronakommissionen som Inspektionen för vård och omsorg, IVO, riktade skarp kritik mot hur Sverige tagit hand om sina äldre. - Under våren blev det tydligt att vi misslyckades med att skydda de äldre, sa socialminister Lena_Hallengren (S) efter kommissionens kritik. Över 11_000 avlidna Trots lärdomar från i våras tog sig smittan återigen in i äldreboendenas korridorer. Nu har över 11_000 avlidit med covid_19 i Sverige, närmare hälften av dessa bodde på särskilt boende. En av dem är Lars Larsson som smittades i november på vård- och omsorgsboendet Victoria i Malmö. Två veckor senare var han död. - Nu är min pappa bara en siffra i statistiken. Jag önskar att allmänheten får upp ögonen för hur det verkligen går till, att min pappa inte har dött i onödan, säger dottern Annica. Överdödlighet på procent I våras undersökte SVT Nyheter, med_hjälp_av data från söktjänsten Ratsit, överdödligheten på landets äldreboenden under några av de mest intensiva coronaveckor genom_att jämföra med ett genomsnitt för motsvarande period tidigare år. Vi kunde då se en överdödlighet på närmare procent för äldreboenden i hela landet. När vi gör om granskningen för andra_vågen kan vi konstatera ett liknande mönster. Under årets tio sista veckor ser vi en överdödlighet på procent. Statistiken säger ingenting om hur många som har dött i covid-19, men ger en indikation på var smittan har slagit till. I Region Skåne, som har drabbats hårt under andra coronavågen, är överdödligheten närmare procent på äldreboendena. Sex av de runt äldreboenden som sticker_ut när det kommer till överdödlighet ligger i regionen, visar SVT Nyheters granskning. Kritik mot boendet Demensboendet Victoria i Malmö, som drivs av Förenade care, är ett av boendena som sticker ut. Annica är kritisk till hur boendet har agerat. - Jag kan förstå att det hände i våras när det var nytt och man inte visste så mycket. Men när pappa blev smittad fanns det kunskap och man borde ha kunnat stoppa smittan och skydda honom, säger hon. Flera anhöriga till avlidna riktar kritik mot ledningen. Madeleine Lundström, vd på Förenade care, säger att de undersöker de uppgifter som har kommit in. - Jag har naturligtvis tagit del av de inkomna synpunkter och avvikelserna. Jag ser så klart väldigt allvarligt på det. Det är en tragedi för den enskilde och närstående, säger hon.  
204	2021-01-24	PBLMD	Den brittiska mutationen av coronaviruset finns redan i Sverige, men hur utspridd den är vet man inte i dag. Nu har regioner fått i uppdrag av Folkhälsomyndigheten att skicka tio procent av prover för analys - en ökning jämfört med i dag. - Vi har utökat för att få en bättre uppfattning av hur omfattande smittspridningen ser ut i Sverige, säger Karin Tegmark Wisell vid Folkhälsomyndigheten. Arbetet med att kartlägga nya virusvarianter i Sverige ska trappas upp. Det efter flera utbrott av den nya brittiska virusmutationen i Norge. Regioner har fått i uppdrag att skicka procent av landets alla coronaprover för sekvensering, alltså en analys som kartlägger virusets arvmassa. Vissa regioner har kommit i_gång med att skicka_in misstänkta fall på analys, men än_så_länge har ingen region börjat skicka tio procent av alla prover för sekvensering, uppger nyhetsbyrån TT. TT: Är det här tillräckligt för att kunna säga någonting om förekomsten av exempelvis den brittiska varianten? - Nej, det är därför vi nu ökar upp sekvenseringen. När vi kommer upp till att tio procent av fallen sekvenseras, enligt den europeiska myndigheten ECDC:s rekommendation, är målsättningen att man ska hitta förekomsten av varianter som står för mer än två procent av det totala antalet fall. Om man inte sekvenserar alls kommer man aldrig att hitta allt, säger Karin Tegmark-Wisell. Kan bli kostsamt I Norge håller man nu på att få till att alla PCR-test ska upptäcka den brittiska mutationen, men i Sverige är det inget mål just nu. - Vi tycker att det är viktigare att få till en bred sekvensering för att inte bara fokusera på denna varianten, utan även identifiera andra varianter som kan vara nödvändiga att identifiera, säger Karin Tegmark Wisell till SVT. Att sekvensera samtliga prover i_dag skulle bli mycket kostsamt, enligt Karin Tegmark-Wisell. - Vi har haft ungefär 40_000 fall i veckan och nu har det gått ner till 30_000 fall. Skulle man sekvensera alla de fallen, säg 40_000, skulle det kosta miljoner kronor i veckan. Därför är det angeläget att hitta effektiva metoder som kan ge oss en god uppfattning om förekomsten.  
205	2021-01-25	BLOG	I den svåra situation som Sverige just nu befinner_sig - med fler än 10_000 döda med covid-19, en hälso- och sjukvård samt omsorgsverksamhet som är stark ansträngd till_följd_av pandemin och ett samhälle som har stränga rekommendationer att förhålla_sig till - är vaccinationen som inleddes för ett par veckor sedan oerhört efterlängtad. Då antalet vaccindoser initialt är begränsat har en debatt uppstått om vilka som i_första_hand bör få möjlighet att vaccineras. Vår etiska plattform för prioriteringar vilar på tre etiska principer: människovärdesprincipen (alla har samma rätt till vård oavsett personliga egenskaper eller funktion i samhället), behovs- och solidaritetsprincipen (den som har störst behov av vårdens resurser ska gå före den med mindre behov) samt kostnadseffektivitetsprincipen (resurser ska användas så effektivt som möjligt). Utifrån dessa principer har Folkhälsomyndigheten föreslagit att de personer som bor på särskilt boende eller har hemtjänst samt de personer som bor eller arbetar när dessa personer bör vaccineras först då den största riskfaktorn för allvarlig_sjukdom och död är hög ålder. Röster har höjts för att andra grupper parallellt bör vaccineras med denna första grupp. De grupper som har framhållits är vårdpersonal som arbetar patientnära med dem som har covid-19. Vissa menar att även de som innehar ledningspositioner inom hälso- och sjukvården bör jämställas med vårdpersonal. Att prioritera betyder, enligt Nationalencyklopedin, att ge företräde åt ; att någon eller några får gå före andra. Prioritering av vårdpersonal vid vaccinationer innebär ett avsteg från den etiska plattformen, men gällande vårdpersonal kan detta ses som ett avsteg som etiskt kan motiveras då det kan bidra till att de grupper som har de största behovet av vård kan få detta tillgodosett. Det menar Lars, Sandman, professor i hälso- och sjukvårdsetik, i en debattartikel i Svenska_Dagbladet. Avsteg från den etiska plattformen ska göras i undantagsfall annars faller plattformens legitimitet. Sakskälen ska vara tydliga och en transparant diskussion föras, exakt vilka personalgrupper och varför det görs ska uttalas för att accepteras som legitimt av de grupper som under en tid därmed får stå tillbaka.  
206	2021-01-25	BLOG	Skulle varit administrativ på förmiddagen för att förbereda min föreläsning på onsdag. Men vi hade en del att göra så så blev det inte. Får försöka hinna med det i morgon. Och en annan sak ... det var inte Actic som dragit avgift för PT. Skäms lite grand eftersom jag mailade dem. Men det märkliga var att det stod brf Actic. Eftersom jag råkade_ut för det förra året så trodde jag att det var samma nu. Men så var det inte. Får kolla_upp det mera. Lyckades ta_mig_ut och springa i kväll. Benen är som lyktstolpar, det kändes som en kramp i dem och på slutet värkte det i dem. Fattar inte vad det är. Lagade lite mat sen, har ett ryck att försöka äta upp det vi har i kyl, frys och skafferi. Har såna med jämna mellanrum, vi får se hur det går. Tittat på rapport, fortfarande Coronadystert. Försöker läsa ifatt alla ICAkuriren jag har. Ska nu påbörja 52-53_2020. Lite kvar av kvällen... och jag har blivit beroende av att lyssna på ljudböcker.  
207	2021-01-25	MDCL	Överlevnaden har ökat bland patienter som är 80+ och vårdas på intensivvårdsavdelning för covid-19. Nu klarar_sig mer än varannan, att jämföra med procent förra våren. Fler patienter som är år eller äldre har intensivvårdats under den andra_vågen jämfört med våren 2020. Samtidigt har överlevnaden gått upp, rapporterar nyhetsbyrån TT. Mellan den januari och den maj förra året dog procent av de äldre covidpatienter som fått intensivvård inom dagar. Mellan september och årsskiftet hade siffran sjunkit till procent, vilket alltså innebär att mer än varannan klarar sig. Att fler över år vårdas på intensiven kan bero på att man upptäckt att det lönar_sig att vårda dem eftersom många överlever, uppger Sten Walther som är docent, överläkare och Socialstyrelsens expert på ämnet, till TT. Att fler också överlever kan bero på att det är friskare personer i åldersgruppen som vårdas nu. En annan förklaring kan vara att vården har blivit bättre. Bland_annat är det fler patienter som får syrgas i högflödesgrimma, vilket inte är en lika tuff behandling som intubation.  
208	2021-01-25	NEWS	Alla studenter hälsas välkomna på ett öppet Zoom-möte om coronaviruset. Nu har du som student chans att ställa dina frågor och ge din bild av situationen vi befinner_oss i. Rektor Mats Tinnsten, representanter för studentkåren, arbetsgruppen för corona, representanter för högskolans akademier m.fl. deltar i mötet. Datum: februari Vi ser det som angeläget att få ta_del_av din upplevelse, och vill därmed ge möjlighet till en öppen dialog. Du kan skicka_in dina frågor innan mötet eller välja att ställa dem direkt under Zoom-mötet. Du behöver inte anmäla dig till mötet men ev. frågor ska vara inskickade senast februari. Mötet kommer att genomföras på svenska. Zoom-rummet är begränsat till personer, om fler är intresserade kommer ytterligare möten att ordnas längre fram. Ordningsregler För att underlätta mötet ber vi dig följa de ordningsregler som finns: Ha din mikrofon avstängd när du inte har ordet. Vill du ställa en fråga, använd funktionen Räck upp handen i Zoom eller skriv i chatten. Använd ditt korrekta namn i Zoom och delta gärna med bild.  
209	2021-01-25	PBLMD	Johan Styrud, överläkare, (t.v) tycker Sverige bör testa fler än procent för de nya mutationer av coronaviruset. Den brittiska varianten av coronaviruset finns redan i Sverige, men det är oklart hur många som smittats. Folkhälsomyndigheten vill analysera tio procent av de positiva coronaprover för att undersöka hur spridningen ser ut. Något som inte räcker, enligt överläkare Johan Styrud, som anser att man bör testa ett långt större andel. - Vi tycker tio procent är en rimlig nivå. Ska vi sekvensera allt blir det väldigt omfattande. Just nu har vi runt 30_000 fall i veckan i Sverige och på den nivån är det bra om vi kan komma upp i tio procent. Och den andelen kommer sedan att öka i_takt_med att antalet_fall sjunker, Karin Tegmark Wisell vid Folkhälsomyndigheten. Det stora hindret för att sekvensera, alltså att göra en analys som kartlägger virusets arvmassa, fler positiva prover är enligt Tegmark Wisell att det är resurskrävande och kan tränga undan annan verksamhet på redan hårt pressade laboratorium Testa alla Johan Styrud menar ändå att man behöver prioritera just dessa analyser för att kunna införa rätt åtgärder för att stoppa varianten, som är mycket smittsam. - Norge har ju hittat mer än vad vi har gjort och tio procent låter lite. Nu måste vi veta hur många som har den mutationen för att kunna göra rätt åtgärder. - Om den får spridning betyder mycket större tryck på sjukvården. Jag skulle vilja under ett kortare tag nästan mäta alla positiva. För att få en bild av hur det är just nu. Antalet väntas öka Just nu finns bekräftade_fall av den brittiska varianten, men den senaste sammanställningen är en vecka gammal och Karin Tegmark Wisell räknar med att den siffran ökat när en ny sammanställning presenteras i_morgon tisdag. Något som bekymrar Tegmark Wisell. - Ja, absolut. Inte_minst eftersom rapportering från Storbritannien visat på en omfattande smittspridning trots deras kraftiga restriktioner.  
210	2021-01-25	PBLMD	Minst personer har gripits i Nederländer efter våldsamma protester i flera städer i helgen. Oron blossade_upp till_följd_av skärpta virusrestriktioner, med bland_annat nattligt utegångsförbud - landets första sedan andra världskriget. Kravallpoliser sattes under söndagskvällen in i minst tio städer. I Amsterdam använde polisen vattenkanoner, hundar och ridande personal för att skingra en protest i de centrala delar på söndagseftermiddagen. Närmare personer greps, en del av dem för att ha kastat stenar och smällare. Demonstranter beskjuts med vattenkanon på Museumplein i Amsterdam under söndagens protester. F I Eindhoven satte polisen in tårgas för att skingra hundratals personer som samlats. I staden brändes bilar och på centralstationen plundrades butiker, och omkring personer frihetsberövades. Borgmästaren: Risk för inbördeskrig Stadens borgmästare John Jorritsma gick så långt som att var för att om landet fortsatte på den inslagna vägen, finns det risk att det slutar med inbördeskrig. Det är andra dagen i_rad som oroligheter skakat Nederländerna. På lördagskvällen sattes en tillfälligt uppsatt klinik för covidtestning i fiskestaden Urk i brand, och ungdomar kastade stenar och smällare mot polisen.  
