id	date	party	text
9927	2017-10-05	v	följer föreningar församlingar bryter demokratins principer mänskliga_rättigheter kvinnor barns hbtq rättigheter beviljas anslag riksdagen regeringen 
9928	2017-10-05	v	hedersvåldets grogrund svenska_samhället föregående tecknat bakgrundsskiss skapa förståelse vidden problem hantera 
9929	2017-10-05	v	svensk invandrings- flyktingpolitik världskrigets beskrev 80-talen generös berikat svenska_samhället 
9930	2017-10-05	v	integrationspolitisk regeringar oförberedda åtgärder ogenomtänkta 
9931	2017-10-05	v	integrationen könsb lind baserad grupper 
9932	2017-10-05	v	förmådde förändringar pågick fadime sahindal hållit riksdagen lera flickor unga män mördats blinda tydliggjorde 
9933	2017-10-05	v	juno blom regeringen utredare mäns våld kvinnor intervjuades göteborgsposten drabbades hedersförtrycket samhället synliggör barnen 
9934	2017-10-05	v	kulturrelativister ursäkta osynliggöra förtryck rädd spela främlingsfientliga krafter händer en_gång_i_tiden glömma spelar fundamentalister händerna 
9935	2017-10-05	v	barns rättigheter universell kvinnors rättigheter likaså undantag ursäkter bortförklaringar respektera 
9936	2017-10-05	v	likafullt undan uppenbara konkreta missförhållanden stödja kampen kvinnor barns rättigheter ”respekten folks kulturer&quot sekund grubbla förtrycksmekanismer ryms starkt patriarkala kulturer 
9937	2017-10-05	v	medverkar ”kuturrelativister traditionell kvinnoförtrycket reproduceras 
9938	2017-10-05	v	kvinnor hålls traditionen religionen verktyg oinformerade okunniga rättigheter möjligheter svenska_samhället 
9939	2017-10-05	v	juno blom menade intervju faller retoriken ”stigmatisera förorten tala kvinnor bestämmer bortser sociala sammanhang lever konsekvensen slöjan ”går nedåt åldrarna”. ”sveriges feministisk regering alliansen låter islamister sexualisera flickors kroppar 
9940	2017-10-05	v	hedersvåldet toppen isberg enklaver avskilda samhället starka inslag patriarkala strukturer tradition sedvänjor utgör grogrund kriminalitet sprungen sociala missförhållanden uttryck hedersförtryck kontrollen kvinnors flickors sexualitet begräsningar livsutrymme 
9941	2017-10-05	v	jenny yourstone forskningsledare kriminalvården presenterat undersökning dömda hedersrelaterade brott män födda utomlands hälften genomförd gymnasieutbildning medelålder hälften sysselsättning arbete studier snitt 
9942	2017-10-05	v	omöjligt bedriva framgångsrikt arbete segregation konsekvent belysa villkoren kvinnor flickor utsatta förorter 
9943	2017-10-05	v	statliga utredningar myndigheter skyldiga analysera förslag feministisk jämställdhetsperspektiv 
9944	2017-10-05	v	decennier avsaknad könsmaktanalys integrations- inkluderingspolitik socioekonomiskt_utsatta förorter 
9945	2017-10-05	v	åtgärdsförslag motverka diskriminering kön resterande diskrimineringsgrunder konsekvent genomgående jämställdhetsperspektiv 
9946	2017-10-05	v	jämställdhet frånvaron diskriminering kvinnor män önskvärt samhällstillstånd 
9947	2017-10-05	v	utmana segregation belyser utrikes födda kvinnors svaga arbetskraftsdeltagande sjunkande skolresultat pojkar studieovan bakgrund livsbegränsningar hedersförtryck leder kvinnor flickor 
9948	2017-10-05	v	jämställdhetsintegrering utmärkt instrument leva_upp ambitioner främja helhetsperspektiv effekter samlande insatser synliggöra bakomliggande mekanismer segregation 
9949	2017-10-05	v	extremism fundamentalism leder förtryck kvinnor flickor hedersförtryck segregation fenomen föds fundamentalism extremism förstärker 
9950	2017-10-05	v	kvinnor flickor umgås bestämma kläder på delta utbildnings- arbetsmarknadsprogram få möjligheter livet medborgare 
9951	2017-10-05	v	motverka hedersrelaterat våld förtryck ingå regeringen arbete nationell regionalt kommunalt lämna kvinnor flickor drabbas öde 
9952	2017-10-05	v	demokratisk utvecklingen könsblind segregerade förorter lägre nivå jämställdhet bostadsområden 
9953	2017-10-05	v	jämställdheten förorter skillnader livsvillkor segregation 
9954	2017-10-05	v	demokratisk utvecklingen kön sblind professor staffan lindberg slutsats tvärvetenskaplig studie kvinnor demokratisering samhällets utveckling 
9955	2017-10-05	v	nämnts demokratiunderskott specifikt kvinnor socioekonomiskt_utsatta förorter 
9956	2017-10-05	v	riksdagen ställer_sig anförs motionen regeringen lyfta_fram jämställdhet lösningen utmaningar segregation utgör anlägga jämställdhetsperspektiv framträder skillnader livsvillkor kvinnor män flickor pojkar utsatta bostadsområden tydligt 
9957	2017-10-05	v	då formulera relevanta mål åtgärder motverka segregation riksdagen regeringen tillkänna visas tydligt ineffektiv integrationspolitik 
9958	2017-10-05	v	försedd ideologisk överbyggnad dolt brister bestått bostadspolitik befrämjar segregation brister skol- utbildningspolitiken bestått brister arbetsmarknadspolitiken 
9959	2017-10-05	v	fråga vistas arbete? förklaras diskriminering segregation ”majoritetssamhällets 
9960	2017-10-05	v	diskriminering segregation förorter reagerat avstånd svenska_samhället vägrar integrera fördjupas segregation 
9961	2017-10-05	v	omgivande samhället tillräcklig grad tar_sig_an problem brottas förorten infinner presenterar problemlösare lösningar strider demokratisk principer svensk 
9962	2017-10-05	v	toppen isberg missförhållanden sprunget segregation tronar hedersvåldet 
9963	2017-10-05	v	talas ”politikområden åtgärder vidtas integrationspolitiken isolerat politikområde avskilt 
9964	2017-10-05	v	integrationspolitiken skärningspunkt politikområden strålar samman grupper samhället 
9965	2017-10-05	v	kräver övergripande samordning specifika tgärder 
9966	2017-10-05	v	krävs riktade insatser arbetsmarknaden skola utbildningens område 
9967	2017-10-05	v	krävs specifika sociala ekonomisk polisiära insatser utformad handlingsplan rättslig komma_till_rätta segregeringen hedersvåldet 
9968	2017-10-05	v	sistnämnda punkten noterar brottskod hedersmord 
9969	2017-10-05	v	regeringen tillsätta utredning syfte skapa riksdagen regeringen tillkänna 
9970	2017-10-05	v	skolundervisning könsför religionsfrihet hedersvåldet toppen integrationspolitisk isberg djupa ideologisk rötter 
9971	2017-10-05	v	behövs arbete bekämpa hedersförtryck hedersv ldet lagstiftning ideologisk påverkan debatt arbete skola 
9972	2017-10-05	v	skola undervisning knuten specifik ideologisk religiös riktning vetenskaplig grundval 
9973	2017-10-05	v	grundad värderingar människors värde skola 
9974	2017-10-05	v	flickor pojkar åtskiljs bussen skola religiösa ledare använder föräldrar religionen åstadkomma behålla elever religiösa skola faller skola läroplan elever rättigheter flickor frihet rättigheter stadgade arnkonventionen svensk 
9975	2017-10-05	v	individen barnen grundläggande rättigheter faller undan religiösa ledares krav flickor pojkar hållas åtskilda hållas åtskilda majoritetssamhället kommunala skola 
9976	2017-10-05	v	simundervisning flickor väg. föräldrar flickor lära_sig simma delta samlevnadslektioner. skola faller undan kravet flickebarnen religiös klädkod motsvarande krav pojkar lämnat svenska skola fundament vetenskaplighet jämställdhet demokrati pojkar flickor behandlas värde 
9977	2017-10-05	v	samman krav klädsel befrielse undervisning krav kyskhet oskuldskontroller förbud flickor delta skolutflykter förbud flickor delta samkönade sällskap gemensamma middagar möten tydligt mönster förtrycker flickor unga kvinnor flickor allehanda restriktioner pojkar föreskrivs 
9978	2017-10-05	v	tilldelas uppgiften kontrollera systrar upprätthålla kvinnodiskriminerande ordning flickor relationen pojkar motsvarande 
9979	2017-10-05	v	religiösa skola praktiserar diskriminerande regler tron föreskriver 
9980	2017-10-05	v	skola faller konflikträdsla rädsla beskyllas obehagliga epitet undan religiösa ledar föräldrars krav strider skola grundläggande principer uppgifter svensk 
9981	2017-10-05	v	upprätthålla demokratisk ordning undanröja kvinnodiskriminering befrämja jämställdhet föreslår könssegregerade undervisningsformer religiösa stoppas 
9982	2017-10-05	v	sorts argumentation religionsfrihet tolerera könsförtryck riksdagen regeringen 
9983	2017-10-05	v	undervisningen vetenskaplig skola klassrummet sekulärt 
9984	2017-10-05	v	minderårig elev avskiljas skiljas kön undantag lektioner feministisk självförsvar religion 
9985	2017-10-05	v	skola typer religiösa symboler inklusive klädedräkten riksdagen regeringen 
9986	2017-10-05	v	skola arbete jämställdhet könen bedriva upplysningskampanj hedersvåldet beskriver historisk ursprung effekter samhället strider demokratisk principer mänskliga_rättigheter frihetsinskränkningar flickor unga kvinnor riksdagen regeringen 
9987	2017-10-05	v	upplysningskampanj ingå information lärare socialarbetare poliser domare advokater -lärare m.fl. hedersförtryck hedersvåld riksdagen regeringen 
9988	2017-10-05	v	regering kampanj riktar_sig etnisk föreningar sammanhang riktar_sig ungdomen riksdagen regeringen 
9989	2017-10-05	v	kränkande handlingar drabbar unga kvinnor grundade vidskepelse svenska regeringen oskuldskontroller 
9990	2017-10-05	v	föräldrar kräver läkarundersökning fastställa blivande bruden oskuld djupt förnedrande kvinnor läkare undersökningar ”oskuldskontroller förbjudas riksdagen regeringen 
9991	2017-10-05	v	demokratisk jämlik hållbar stad innehåll sförteckning innehållsförteckning förslag riksdagsbeslut stad markpolitik inkludering planera marknaden miljö hälsa statligt byggbolag klimatsmart planering bilberoendet fysisk tillgänglighet upprustning gentrifiering bryt bostadssegregation feministisk stadsplanering bygga ökad trygghet demokratisk arbete plan- byggprocessen fungerande samhällsservice krav privata centrumägare säkerställa service förslag riksdagsbeslut riksdagen ställer_sig anförs motionen regeringen utreda lämpliga åtgärder stödja kommuner arbete långsiktigt hållbar markpolitik syfte bryta bostadssegregation tillkännager regeringen 
9992	2017-10-05	v	riksdagen ställer_sig anförs motionen etappmål miljökvalitetsmålet bebyggd miljö antas målsättning biltrafiken tillgängligheten kollektivtrafik cykel tillkännager regeringen 
9993	2017-10-05	v	riksdagen ställer_sig anförs motionen regeringen genomföra översyn lämpliga styrmedel inkluderande stadsmiljöavtalet slopad parkeringsnorm stimulera samhällsplanering minskar bilberoendet tillkännager regeringen 
9994	2017-10-05	v	riksdagen ställer_sig anförs motionen kommuner åläggas utarbeta rutiner tillgäng het beaktas arbetet detalj- översiktsplaner tillkännager regeringen 
9995	2017-10-05	v	riksdagen ställer_sig anförs motionen regeringen uppdra berörda myndigheter utforma forskningsbaserade riktlinjer kommuner feministisk stadsplanering tillkännager regeringen 
9996	2017-10-05	v	riksdagen ställer_sig anförs motionen regeringen utreda verkligt medborgarinflytande stärkas kommuner bostadsbyggande stadsplaneringsarbete tillkännager regeringen 
9997	2017-10-05	v	riksdagen ställer_sig anförs motionen tillsättas utredning uppdrag se_över kommuner ställa krav privata centrumägare syfte säkerställa service medborgar bostadsnära centrumanläggningar tillkännager regeringen 
9998	2017-10-05	v	stad vänsterpartiet demokratisk jämlik stad byggs bakgrund storlek plånboken framtiden stad gröna rättvisa bostad trivsamma energisnåla transporter bekvämt billigt förorena bostadsområden utformade fritid rekreation förnybara energikällor 
9999	2017-10-05	v	kräver aktivt politiskt_ansvarstagande människors behov styra 
10000	2017-10-05	v	syns jämlikheten kartor sverigekartan stadsbusskartan pengar centrum stad stadskärnorna 
10001	2017-10-05	v	landsbygden bruksorter arbetarsta dsdelar nedgång skärpta sociala_problem ekonomisk eftersläpning rikaste kommuner stockholms län fattigaste landsbygden storstad gigantisk klyftor 
10002	2017-10-05	v	ändhållplatser stockholms tunnelbana skiljer medellivslängd svikna delar gemensamt 
10003	2017-10-05	v	marknadskrafter fritt spelrum butiker stängs jobb försvinner marknaden frågar betala 
10004	2017-10-05	v	dras resurser centrum ansvar samhälleliga kostnader ojämn resursfördelning för_med_sig vänsterpolitik prioriteringar marknaden 
10005	2017-10-05	v	politiken motkraft marknad inneboende strävan enfald pressas hålla_ihop utvecklas starkare sammanhållet 
10006	2017-10-05	v	årtiondena offentliga lämna landsbygd förorter öde 
10007	2017-10-05	v	social demokratiska_regeringar högerregeringar drivi geografisk klyftor 
10008	2017-10-05	v	bygga demokratisk jämlik hållbar stad ta_sig_an samhällets 
10009	2017-10-05	v	motverka bostadssegregation utförsäljning allmännyttan problem kunskapsnivå likvärdighet följer spåren fria skolvalet 
10010	2017-10-05	v	planera staden fritt röra_sig offentliga_rummet resa kollektivt storleken plånboken 
10011	2017-10-05	v	vänsterp artiet stad alla demokrati 
10012	2017-10-05	v	bygga stad krävs politik ökad jämlikhet 
10013	2017-10-05	v	marknadsstyrda bostadspolitiken lett skenande priser bostadsbrist förlängningen trångboddhet breda grupper höginkomsttagare vant_sig ohållbar överkonsumtion 
10014	2017-10-05	v	byggs dyra bostadsrätter tätbebyggda centrala lägen billiga hyresrätter 
10015	2017-10-05	v	användningen energi bostad lokaler uppemot sveriges energianvändning bråttom 
10016	2017-10-05	v	eftersträvar levande miljöer stads- kommundel erbjuder mesta 
10017	2017-10-05	v	typer bostad arbetsplatser tillgång offentlig service barnomsorg skola fritids vårdcentraler äldreboende kommunala förvaltningar 
10018	2017-10-05	v	dagligvaruhandel kollektivtrafik icke-kommersiell möteslokaler grönområden 
10019	2017-10-05	v	kompakt närhet natur kräver tillgång 
10020	2017-10-05	v	bostadsområden byggas ambitionen livsvillkor hänsyn ljusinsläpp bullernivåer faktorer människors hälsa välmående 
10021	2017-10-05	v	levande stad avgörande nybyggnation förtätning befolkningen behov 
10022	2017-10-05	v	människors möjligheter röra_sig staden begränsas 
10023	2017-10-05	v	ökat medborgarinflytande processen bygga stad idéer planering genomförande nyttjande 
10024	2017-10-05	v	feministisk stadsplanering stad göras tillgängliga 
10025	2017-10-05	v	skapa gemensamhetsutrymmen fria mötesplatser innehåll verksamhet 
10026	2017-10-05	v	ytor spontanidrott upplysta motionsstråk mötesplatser kultur hantverk berikar staden människors 
10027	2017-10-05	v	markpolitik inkludering kommuner verktyg offensivt bostadsbyggande markpolitiken 
10028	2017-10-05	v	genomtänkt långsiktig bedriva progressiv bostadsbyggnadspolitik allmänheten gagn 
10029	2017-10-05	v	markpolitiken grad ramar bostadsbyggandet bedrivas bostadspolitiken effektivitet 
10030	2017-10-05	v	förutsättning genomföra viktiga samhällsbyggnadsåtgärder kommunen äger exploaterbar mark 
10031	2017-10-05	v	kommuner beroende enskilda markägares planlägga bygga riskerar bostadsbyggandet ojämnt oberäkneligt otillräckligt 
10032	2017-10-05	v	kommuner möjlighet förvärva attraktiv byggmark minskat borgerliga_regeringen avskaffade förköpslagen förköpslagen innebar kommunen förköpsrätt fastighet överlåtelse uppfyllde kriterier lagen uppställde 
10033	2017-10-05	v	lagen redskap kommuner fysisk planering tätbebyggelseutveckling stöd exploateringsavtal 
10034	2017-10-05	v	motionen bostad krav förköpslag införas bostadsbrist driver_upp priser mark 
10035	2017-10-05	v	byggherrar kommunen tillgång planlagd mark syfte bygga låter bygga förväntar_sig fortsatt stigande markpriser avkastning investering 
10036	2017-10-05	v	bekräftats nyheters granskning granskn omfattade bostad lägenhetshus byggdes klart anledning byggs sakta 
10037	2017-10-05	v	mark sättet byggbar mark bebyggd behov 
10038	2017-10-05	v	vänsterpartiet acceptera ordning byggherrar fördröjande vinstupplägg tillåts styra bostadsutbudet bostadsbrist 
10039	2017-10-05	v	komma_till_rätta problem vänsterpartiet lagt_fram förslag riksdagen kommuner ökade möjligheter återta byggherres markanvisning syfte tillgång byggbar mark motion 
10040	2017-10-05	v	positivt regeringen kommit_överen kommuner utökade möjligheter press byggherrar färdigplanerad mark 
10041	2017-10-05	v	juni tillsattes nooshi dadgostar riksdagsledamot vänsterpartiet utredare säkerställa befintliga byggrätter landets muner anspråk bebyggs 
10042	2017-10-05	v	utredningen presenteras våren förutsätter regeringen vidta åtgärder enli ghet utredningen uppdrag 
10043	2017-10-05	v	vänsterpartiet centralt statligt_stödja kommuner bedriva långsiktigt hållbar markpolitik främjar socioekonomisk inkludering styras kortsiktiga ekonomisk behov 
10044	2017-10-05	v	sannolikt behov kunskapsmässiga ekonomiska_resurser bryta dominerande kortsiktigheten svenska markpolitiken strategisk arbete nyttjandet offentligt ägd mark 
10045	2017-10-05	v	regeringen utreda lämpliga åtgärder stödja kommuner arbete långsiktigt hållbar markpolitik syfte bryta bostadssegregation riksdagen ställa_sig regeringen 
10046	2017-10-05	v	planera marknaden miljö hälsa trenden bygga tätare 
10047	2017-10-05	v	bostadspriser minskas kvadratmetrar lägenheter pressas 
10048	2017-10-05	v	vänsterpartiet lägenheter inslag bostadsbeståndet aktivt arbetat hyresrätter råd ytor lösningen skenande bostadspriser 
10049	2017-10-05	v	vinstmaximering akuta bostadsbristen skapar trångboddhet jakten kvadratmetrar tigare människors välmående boendestandard faktor människors välmående 
10050	2017-10-05	v	ljusinsläpp värderat trivas bostad 
10051	2017-10-05	v	höga bullernivåer dålig inomhusluf påverka människors livskvalitet 
10052	2017-10-05	v	avskildhet biltrafik föräldrar vågar släppa_ut leka gården närhet grönområden skapar friluftsliv ökad hälsa 
10053	2017-10-05	v	bostadsområden byggs gamla områden renoveras standard bibehålls 
10054	2017-10-05	v	tvingas avkall viktiga hälsofaktorer någonstan 
10055	2017-10-05	v	vänsterpartiet värnar schysst boendestandard råd betala havsutsikt diskbänk marmor 
10056	2017-10-05	v	bygga kollektivtrafiknära binda samman stadsdelar bygga hållbarare resmönster ndard 
10057	2017-10-05	v	statligt byggbolag bygg jättar kontrollerar bostadsmarknaden svårigheter aktörer 
10058	2017-10-05	v	höga vinstmarginaler uppemot pressas bostadspriser hyror uppåt 
10059	2017-10-05	v	aktörer däribland sabo uttryckt påverkar bostadsbyggandet samhällsbyggandet förläng ningen svensk konkurrenskraft 
10060	2017-10-05	v	tydligt behövs åtgärder tryck byggbolagen produktiviteten 
10061	2017-10-05	v	vänsterpartiet statligt byggbolag uppgift bygga lägenheter hyresrätter råd efterfråga bolaget affärsdrivande måttliga avkastningskrav 
10062	2017-10-05	v	statligt byggbolag möjlighet politisk styrning säkra långsiktigheten samhällsbyggandet 
10063	2017-10-05	v	styr konjunkturen byggandet statlig aktör säkerställa jämnare byggtakt förlängningen positivt byggbranschen 
10064	2017-10-05	v	statligt byggbolag regionala hänsyn agera gynnar 
10065	2017-10-05	v	satsa områden byggbolag bedömer riskabla landsbygdskommuner 
10066	2017-10-05	v	motion bostad utreda statligt byggbolag uppgift bygga lägenheter hyresrätter råd efterfråga upprättas 
10067	2017-10-05	v	klimatsmart planering jämlik stad ekologiskt_hållbar 
10068	2017-10-05	v	bygger_bort bostadsbristen sparar stad gröna ytor 
10069	2017-10-05	v	parker grönområden ytor rekreation bidrar psykologisk välbefinnande fyller funktion urbana ekosystemen 
10070	2017-10-05	v	renar luft dagvatten förhindrar översvämni ngar skyfall kyler staden värmeböljor hjälper motverka effekter varmare somrar 
10071	2017-10-05	v	erbjuder allmän inträde motkrav förväntad konsumtion aktivera mötas ekonomi 
10072	2017-10-05	v	strandlinjer undantag strandskyddet exploateras bostadsrätter mångmiljonklassen prioriteringen bygga hårdgjord mark 
10073	2017-10-05	v	överdäckade vägar avsmalnade vägar trafik färre parkeringsplatser utrymme bebyggelse centrala lägen ökar framkomligheten staden gång- cykeltrafikanter förbättrar områden utsatta oväsen avgaser 
10074	2017-10-05	v	stadsdelar glest befolkade villamattor förtätas utrymme blandad bebyggelse hyresrätter ökad service 
10075	2017-10-05	v	underlag utbyggd kollektivtrafik ökad lokal gemenskap 
10076	2017-10-05	v	bilberoendet stad planerad bilar gles bullrig miljö separerade stadsdelar 
10077	2017-10-05	v	genererar negativa konsekvenser miljön hälsa 
10078	2017-10-05	v	transportsektorn tredjedel utsläpp växthusgaser dominerande vägtrafiken 
10079	2017-10-05	v	personbilstrafiken ökat åren befolkningen stad 
10080	2017-10-05	v	biltrafiken leder klimatförändring lokala miljöproblem buller avgaser partiklar 
10081	2017-10-05	v	samhällsplaneringen möjligheter transportsektorns miljö- energipåverkan 
10082	2017-10-05	v	otidsenlig parkeringsnorm anger parkeringsplatser byggas bostad 
10083	2017-10-05	v	trafikplaneringen skapa hållbart samhälle tillgängligt reducerar onödiga resor transporter 
10084	2017-10-05	v	utveckling gynnar miljö klimat minskar energiförbrukningen 
10085	2017-10-05	v	transportsnål samhällsplanering bebyggelse förtätas exploaterad mark anspråk transporteffektivt energisnålare samhälle 
10086	2017-10-05	v	planering skapar cykla åka kollektivt minskar utrymmet resor stad 
10087	2017-10-05	v	alternativen resor transporter lastbil stärkas styrmedel samhällsplanering transportsystemet 
10088	2017-10-05	v	utmaningen utveckla stad planerats bilismen modern bebyggelse möjligheter transporter låga utsläpp långa pendlingsresor skapar stress 
10089	2017-10-05	v	staden kärnor bostad arbetsplatser dagligvaruhandel kollektivtrafikanslutning offentlig service kvalitet grad fråga trafiksnål samhällsplanering 
10090	2017-10-05	v	samhällsservicen återförs offentliga_sektorn vård skola baseras närhetsprincipen minskar transportbehovet 
10091	2017-10-05	v	kommande planeringen transportinfrastrukturen perioden 2018–2029 betydelse utsläpp växthusgaser inrikes transporter 
10092	2017-10-05	v	vänsterpartiet samhällsvinster förena kommande investeringar åtgärder styrmedel transportsnål samhällsplanering 
10093	2017-10-05	v	stadsmiljöavtalen lämpligt staten medfinansiera åtgärder hållbara stadsmiljöer hållbart resande 
10094	2017-10-05	v	stadsmiljöavtalen utvecklas åtgärder samordnade varutransporter 
10095	2017-10-05	v	stadsmiljöavtalen utgå tydligt nationell stadsmiljömål minskad trafik ökad tillgänglighet kollektivtrafik cykel 
10096	2017-10-05	v	etappmål miljökvalitetsmålet bebyggd miljö antas målsättning biltrafiken tillgängligheten kollektivtrafik cykel 
10097	2017-10-05	v	riksdagen ställa_sig regeringen kän 
10098	2017-10-05	v	krav bygger bostads- företagsområden redovisa transportbehov uppkommer byggnationen slutförd 
10099	2017-10-05	v	vänsterpartiet föreslagit kommuner möjlighet ställa krav transportplaner hållbara resor transporter 
10100	2017-10-05	v	gröna res- transportplaner arbetsgivare byggherrar fastighetsägare helhetsgrepp resandet godsleveranser verksamheten hållbara 
10101	2017-10-05	v	internationell visat_sig bil- lastbilstrafiken verksamhet 
10102	2017-10-05	v	utvärderingar införda gröna resplaner effekter minskat bilresande iskare personal 
10103	2017-10-05	v	transportsnåla lösningar gynnar tillgång 
10104	2017-10-05	v	strategisk plan omställning transportsektorn fossilfrihet myndigheter tagit_fram regeringen uppdrag föreslås möjligheten lagstadgad kommuner införa krav gröna res- transportplaner utreds regeringen budgetpropositionen aviserat översyn 
10105	2017-10-05	v	konkret förslag området meddelat skrivelse proposition behov riksdagen tillkännagivande frågan riskerar skjutas_upp 
10106	2017-10-05	v	motion ökad cykeltrafik miljö hälsa krav regeringen återkomma förslag lagstadgad kommuner införa krav gröna res- transportplaner nyetableri ngar ombyggnationer 
10107	2017-10-05	v	regeringen genomföra översyn lämpliga styrmedel inkluderande stadsmiljöavtalet slopad parkeringsnorm stimulera samhällsplanering minskar bilberoendet riksdagen ställa_sig regeringen 
10108	2017-10-05	v	biltrafiken ersätts kollektivt resande frigörs ytor gåendemiljöer förbättras bilar buller avgaser minskar 
10109	2017-10-05	v	stadsbilden förändras bilvägar utgör långa barriärer gående korsas trafiksäkerheten unga 
10110	2017-10-05	v	parkeringsplatser bostad köpcentra arbetsplatser torg tomtmark bostad arbetsplatser kommunal service läsning motion transportsnål samhällsplanering 
10111	2017-10-05	v	fysisk tillgänglighet staden llhör stadsdel utrymme staden befolkning 
10112	2017-10-05	v	planering design används exkludera staden 
10113	2017-10-05	v	prioritera kommersiell mötesplatser offentliga utrymmen tillgång 
10114	2017-10-05	v	tydligt fysisk avgränsningar gated communities åtgärder syftar försvåra närvaron hemlösa 
10115	2017-10-05	v	tydligaste exemplet exkluderande design kommuner privata aktörer bygger_bort möjligheten typer vistas plats 
10116	2017-10-05	v	bänkar lutar spikar ytor höga ljud hål ungdomar centrum 
10117	2017-10-05	v	plats anses fysisk tillgänglig varierar 
10118	2017-10-05	v	fysisk funktionsnedsättning staden te_sig betydlig tillgänglig 
10119	2017-10-05	v	bristande tillgäng het räknas diskriminering vänsterpartiet 
10120	2017-10-05	v	fn:s konvention rättigheter funktionsnedsättning delaktighet tillgäng het 
10121	2017-10-05	v	myndigheten elaktighet följer årligen kommuner fysisk tillgänglighet 
10122	2017-10-05	v	kommuner uppnår kraven aktivt tillgänglighetsfrågor varierar 
10123	2017-10-05	v	kommuner rutiner fysisk tillgäng het beaktas plan- bygglovsprocesser sällan perspektivet genomsy arbetet kommuner rutiner översiktsplaner 
10124	2017-10-05	v	möta demografiska_utvecklingen äldre planeringen områden bygger kommande tillgänglighetsproblem 
10125	2017-10-05	v	kommuner åläggas utarbeta rutiner tillgäng het beaktas arbetet detalj- översiktsplaner riksdagen ställa_sig regeringen motion rättigheter funktionsnedsättning 
10126	2017-10-05	v	upprustning gentrifiering positivt fysisk upprustning stad arbetarstadsdelar 
10127	2017-10-05	v	fastigheter stadsmiljön storskaliga miljonprogramsområden renovering förnyelse pusselbitar vägen jämlik stad 
10128	2017-10-05	v	upprustning synnerligen oansvarigt fastighetsägare förefaller intresserade höja hyror rbättra lägenheter standard 
10129	2017-10-05	v	pågående gentrifieringsprocessen sociala exkludering inträffar hyresgäster drabbas ofrivillig omplacering hyreshöjningar drabbar sveriges stad lägre inkomster trängs stadskärnor 
10130	2017-10-05	v	lägenheter närförorter betraktades typisk arbetarstadsdelar rustas_upp säljs priser 
10131	2017-10-05	v	bott området lötsligt stanna 
10132	2017-10-05	v	situation renoveringar ombyggnationer bostad innebära orimligt hyreshöjningar uppmärksammade hyran stigit höga hyreshöjningar råd hyresgästen besittningsskydd hotat 
10133	2017-10-05	v	bostadsbristen lediga lägenheter flytta 
10134	2017-10-05	v	rusta_upp rimliga hyresjusteringar tvingas flytta området renoveringar löpande underhållet brustit renoveringar social hållbarhet åtanke 
10135	2017-10-05	v	avgörande hyresgäster planeringen skede möjlighet påverka 
10136	2017-10-05	v	villaägare äger bostadsrätt möjlighet kostsamma subventioner renovera bostad motsvarande rot-avdrag boende hyresrätt 
10137	2017-10-05	v	ojämlikt förhållande hyresrätt betalar villaägares möjlighet kakla badrummet skatten 
10138	2017-10-05	v	vänsterpartiet drivit frågan införa upprustningsstöd riktat hyresrätter 
10139	2017-10-05	v	positivt mandatperioden kommit_överen regeringen äldre hyresrätter statligt_stöd moderniseras socialt miljömässigt hållbart hyreshöjninge begränsas renoveringen 
10140	2017-10-05	v	motion bostad krav ökat inflytande hyresgäster renoveringar 
10141	2017-10-05	v	råd möjlighet ekonomisk svårigh eter upprustning bryt bostadssegregation klassklyftor vuxit 
10142	2017-10-05	v	åren ekonomisk ojämlikheten kontinuerligt ökat metod väljer mäta ojämlikhet skillnader ökat inkomster förmögenheter 
10143	2017-10-05	v	utvecklingen ökade ekonomisk klyftor unik oecd-länder utvecklingen riktning decennier 
10144	2017-10-05	v	utmärker takten ekonomisk ojämlikheten ökat ovanligt 
10145	2017-10-05	v	oecd land relativa fattigdomen ökat decennier 
10146	2017-10-05	v	betraktas ekonomiskt_utsatta samhället ekonomisk ojämlikheten människors inkomst relaterad ökade klassklyftor bostadssegregation ökat 
10147	2017-10-05	v	ekonomisk resurssvaga grupper koncentreras bostadsområden välbeställda grupper koncentreras områden 
10148	2017-10-05	v	skillnader inkomst utbildningsnivå hälsa förväntad livslängd variera malmö skiljer medellivslängd stadsdelar 
10149	2017-10-05	v	stockholm förväntade livslängden lågutbildad stadsdelen vårby lägre högutbildad danderydsbo 
10150	2017-10-05	v	debatten lyfts stad miljonprogramsområden uttryck bostadssegregation områden präglas låginkomsttagare 
10151	2017-10-05	v	bostadssegregation påtaglig homogena medel- överklassområden 
10152	2017-10-05	v	välbärgade villaförorter storstad gentrifierade stadskärnor tydliga uttryck 
10153	2017-10-05	v	enstaka märks t.o.m. gated communities bostadsområden avspärrade omvärlden tillträdeskontroll inpasserande 
10154	2017-10-05	v	gemensamt privilegierade områden systematisk utestängningen låginkomsttagare bidrar splittring bristande förståelse sammanhållning invånar stad 
10155	2017-10-05	v	motverka krävs insatser välbärgade centrala områden stad 
10156	2017-10-05	v	byggandet allmännyttiga hyresrätter höginkomstområden effekt verktyget bryta bostadssegregation klassklyftor segregation problematisk perspektiv 
10157	2017-10-05	v	begränsas människors frihet möjlighet förverkliga drömmar hotas sociala sammanhållningen hållbarheten samhället riskerar skapa polarisering misstroende grupper 
10158	2017-10-05	v	stödet generell välfärden rimligt skatteuttag riskerar undermineras grupper väljer köpa samhällsgemenskapen inhägnade områden 
