id,date,author,post
770,2021-11-05,Ok-perfekt,Det är väl inte ens ett problem ? Det är en förutsättning Vilka lösningar återstår efter det då ?
771,2021-11-05,Ok-perfekt,"Segregationen minskar om konservativa håller inne med sina lösningar ? Vad menar du ? Segregationen har uppstått till följd av antikonservativa , progressiva ideer . Integration=kulturellt homogent land . Segregation=mångkultur . Hur definierar du begreppen egentligen ? Och om svenskar vill ha apartheid så kommer omvärlden agera mot Sverige som Sverige gjorde mot sydafrika . Man kan bara uppgivet skaka på huvudet ."
772,2021-11-05,Pecka-,Varför utgå från att segregationen är något negativt ? Lika barn leka bäst .
773,2021-11-05,ProGBG,Med tvång . Något som 7 klövern aldrig kommer göra . Det finns massa sätt med tvång . 1 . Ta bort språkundervisningen på att andra språk . I Sverige är det bara Svenska och Engelska som bör va huvudspråken i Sverige och inget annat språk . 2 . För att få och inneha medborgarskap så måste alla prata svenska inom 2år samt ha kunskaper om landet historia och kultur . 3 . 2-3 barns regeln . Mer barn som dom inte kan försörja på egen hand så åker dom ut . 4 . Alla kriminella handlingar eller på annat sätt är ett hot mot Svenska befolkningen osv så mister dom medborgarskapen 5 . Man får inte rösta om man inte har jobbat och skattat i minst 5 år . 6 . Inga företag med andra namn än svenska eller engelska . 7 . Inga religiösa friskolor 8 . Där svenskar bor i hyresrätter måste 50% invandrare bo . 9 . Ingen får gå på socialen förrän dom har arbetat i minst 5 år . 10 . Invandrare som jobbar för segregation åker ut med huvudet före . Följer dom detta så kan jag lova att vi har mer lydiga invandrare och integrerade . Man kan även kör ett steg att vi kriminella handlingar mot landet och dess befolkning så ryker inte bara personen som gör brottet utan personen familj också samt ev släktingar . Men 7 klövern kommer aldrig göra det som krävs för att dom skiter i landet och dess befolkning .
774,2021-11-05,Pungpuckel,"Så länge politiker håller sig i sina gated communityn , så är det ingen som vill ' bryta segregationen ' . Det är bara sossigt löst prat som vanligt .. same old"
775,2021-11-05,rantaplan,"Agree , jag är för gränser och nationell suveränitet ! Varför denna agression mot mig ?"
776,2021-11-05,rantaplan,Bygg fler hyreslägenheter tex i Täby eller Djursholm💎
777,2021-11-05,rantaplan,"Jag har ett nybyggt sådant nästan i min omedelbara närhet ( ok det är mest för kvinnor och stadgade familjer ) Vi har inte haft någotsomhelst problem med dessa ' anafabeter ' , i 3 år nu !"
778,2021-11-05,rantaplan,"Ja , tex China Town funkar ju bra ! Men då droger , klanstrider skjutningar och då rena rama maffian råder måste det krossas med våld ! Klaner är fascismens grogrund !"
779,2021-11-05,rantaplan,När har jag snackat EMOT gränser ? Jag är en finländare för bövelen ! Vet exakt var gränserna går både fysiskt och mentalt !
780,2021-11-05,rantaplan,Vet du ens vad jag menade med China Town ?
781,2021-11-05,rantaplan,"Ösa är kanske fel ord , men du har en poäng ! Frågan är hur dessa analfabeter skall ha råd med dessa mångmiljonlägenheter i innerstan och Södermalm ?"
782,2021-11-05,Rep0904,Varför skulle man vilja bryta den ? Hört talas om white flight ?
783,2021-11-05,scaloppina,"I alla länder finns det människor som bara vill umgås med sina landsmän , gäller både svensken och invandraren . Det har man inte tagit hänsyn till utan man har utgått att alla vill blandas . Man kan inte bryta segregation så länge alla inte vill det ."
784,2021-11-05,scaloppina,"Jag besöker Rinkeby ibland . Det finns en by stämmning där , främmande människor i alla åldrar kommer ofta att prata även med mig med icke utländskt utseende . Det samma händer även i Östermalm , annars är det sällsynt att främmande talar med en i övriga delar av Stockholm eller i förorter ."
785,2021-11-05,scaloppina,"Ja , jag säger bara att det finns vissa gemensamma saker i Rinkeby och Östermalm enl . min erfarenhet . För mig har det ingen större betydelse varifrån människan kommer , viktigast är hur den människan är , är van att t ex jobba i internationella miljöer . Men jag är emot dagens invandrarpolitik , vi har för många , olösta problem p g a vissa invandrare . Om det har jag skrivit även här . Vi har tagit in för mycket fel sorts folk och för snabbt utan att inse konsekvenser ."
786,2021-11-05,VarmaDrycker,"Fast detta säger ingenting . Jag har själv inga problem att röra mig i miljöer där jag är den enda svensken eller den enda ljushyade . På individnivå trivs jag ihop med de flesta invandrare , och kanske till och med bättre än med den genomsnittliga svensken . Jag har personligen noll ' främlingsrädsla ' och det är inte det det handlar om . Nu är jag ju dessutom själv deltids-utvandrare , och därmed invandrare i en annan miljö , där ingen pratar svenska eller lever utifrån svenska referensramar , och där jag förväntas anpassa mig . Har absolut inga problem med det heller . Problemet ligger på aggregerad nivå , när summan av alla kostnader räknas samman - kostnaderna för de vi försörjer via skattemedel , den försämring av skolor som självklart sker när allt fler av eleverna är invandrare , när det bildas gäng som lever i kriminalitet utanför lagen , när det bildas enklaver som lever efter egna klanbaserade lagar och regler . Enskilda individer som bidrar till den kostnaden kan vara hur trevliga som helst , men summan av kardemumman blir ändå ett förfall som river ned det samhälle svenskarna byggde med sådan möda ."
787,2021-11-05,VarmaDrycker,"Ja , jag kan ju bara instämma . Jag skiter egentligen fullständigt i om någon kommer från Botswana , Bolivia eller Borlänge , bara det är en vettig person . Jag har inget emot invandrare på individnivå . Problemet är att de är för många och att systemet inte ställer krav utan uppmuntrar fusk och bedrägerier . Tar man emot hundratusentals lycksökare med påhittade bakgrundshistorier , och utan att ställa några krav på dem , då går det inte ihop - vare sig ekonomiskt , kulturellt eller socialt . Gärna invandring i rimlig omfattning - men inte så jävla många , så jävla fort , och med sådan avsaknad av urval , bakgrundskotroller och krav !"
788,2021-11-06,1423zZ,"Integration som gynnar landets ursprungliga invånare låter sig bara göras om en mindre mängd migranter kommer till landet . Migranter som utbildningsmässigt och kulturellt är kompatibla med ursprungsbefolkningen . Politiker har under lång , lång tid bäddat för ett samhälle i segregation eftersom tvingande integrationsbeslut under nuvarande förutsättningar där Sverige har tagit emot långt fler än vad landet mäktar med , helt enkelt inte låter sig göras . Ja , såvida man inte helt vill sänka landet till en lägsta nivå där inget fungerar och där infiltration från främmande intressen blir en lätt sak ."
789,2021-11-06,Bensindriven,"Jag har faktiskt en arbetskamrat som verkar i Singapore . Man talar om ' tigerekonomi ' , men det är böter att ens spotta på gatorna . Med det sagt verkar det som ett spännande land !"
790,2021-11-06,Bensindriven,"Jag skulle kunna tänka mig ett begränsat barnbidrag till max 3 barn per familj . Jag kommer ihåg en artikel jag läste i DN i några år sedan . Om en somalisk kille som jobbade som spärrvakt . Dom hade 12 barn , och en på väg . Det är orimligt att acceptera dessa familjekonstelationer om man inte kan försörja sin egen familj ."
791,2021-11-06,deadpixel,"Just detta är mina tankar också . Jag har inget intresse av att bryta någon segregation , och jag vägrar låta min familj bli något slags integrationsåtgärd . Politiker och alla andra som svamlar om att bryta segregation borde föregå som exempel . Bor man i ett svenskt område borde man flytta till ett invandrartätt område , med allt vad det innebär för barn , skolgång etc . Det betyder inte att jag någonsin kommer vilja följa dessa exempel , mina ideal ligger annorstädes , men jag kunde åtminstone respektera åsikten hos någon som gör allt den kan för att bryta segregationen . I slutändan blir det förmodligen tyvärr tal om [drakoniska#neg lösningar#neg#-2#0.5] som kommer drabba alla oss som inte har något intresse av integration , svenskar såväl som invandrare . Vi kommer helt enkelt förbjudas att bo var vi vill , beroende på den demografiska sammansättningen i områdena vi vill flytta till/bo i . ' Nej , då skulle folk protestera ! ' Kanske , men inte i tillräcklig utsträckning . Vi som förvärvsarbetar idag bär redan en tung ekonomisk börda för det mångkulturella experimentet ; jag förväntas inte kunna gå i pension förrän i 70-årsåldern ."
792,2021-11-06,Gnothiseauton,"Denna småskurenhet exemplifierar väl idén om den egoistiska borgaren . Som råkat födas i ett rikt land och tycker det är helt otänkbart att dela med sig av det välstånd hen fått till skänks . Jag säger inte att jag vill se en omedelbar och fullständig global omfördelning , det vore kaos . Men vissa är så fullständigt renons på insikt om sina helt oförtjänta privilegier . De människorna får mer än gärna dra för mitt vidkommande , och jag sätter hellre mina barn på en multikultiskola än bland de odrägliga brackor som blir till när hagalna kälkborgare parar sig ."
793,2021-11-06,Impertinent,"Det är ingen slump att jag fötts i ett rikt land . Mina förfäder har jobbat och försvarat det med vapen i hand och offrat sitt eget blod . Att andra länder är fattiga beror helt på att människorna är odugliga där . Ditt prat om att sätta dina barn i multikultiskolor avslöjar dig som något av dessa tre alternativ : en barnlös incel , en fattig typ som inte har andra alternativ , eller en genuint ond människa som inte vill dina barns bästa ."
794,2021-11-06,Labanochapelsinen,"Det finns ju många nackdelar också , troligtvis är det lika hårt som i Hong Kong angående hur man bor . Höga hyror . Skulle vara som att begära 14 000 sek för 15 kvadrat i Sverige , vilket jag misstänker det finns i vissa gator i Stockholm ."
795,2021-11-06,Labanochapelsinen,"Svaret är att titta på Singapore . Ett land där de har tre religioner , indier , kineser och övriga från Sydostasien . Så gott som noll kriminalitet på gatorna , öppen liberalism och belöning för hårt arbete . Svårt att komma in i samhället svar ja men kvinnorna där slipper bli våldtagna och gangsterrap förekommer inte . Skall jag nämna att man blir bötfälld för nedskräpning ? Enda dåliga I Singapore är dödsstraff för innehav av cannabis ."
796,2021-11-06,Ok-perfekt,Ok . Tycker du det om segregationen också ? Om inte : Hur menar du att den ska hanteras ? Utan att angripa själva mångkulturen .
797,2021-11-06,Opaque,"Är det boendesegregationen hon menar ? Var det inte så att Sossarna fyllde miljonprogrammets områden med nysvenskar som förväntades bidra genom arbete i det nya hemlandet ? Kanske man ska börja där igen . Återgå till den ursprungliga planen innan man vevar igång den trötta gamla skivan om segregering igen . Jobbet tillhör liksom topp tio i integrationen , sedan spelar det fan ingen roll hur man bor anser jag . Det här snacket om boendesegregering är bara ett politiskt avledningsmanöver som obönhörligen strandar i metadiskussioner om rasism och diskriminering åter igen ."
798,2021-11-06,priamos2014,"Du menar som iran , först slängde man ut , eller slog ihjäl dom konservativa . Efter det slog muslimerna ihjäl socialisterna och levde lyckliga i alla sina dagar ."
799,2021-11-06,redrik.feinfeldt,"Om det nu stämmer att det är dödsstraff på innehav av cannabis är systemet självfallet vidrigt och rättsäkerheten utan gråzon förmodligen bokstavligen livsfarligt , enkla misstag och livet är slut , verkar sinnessjukt"
800,2021-11-06,skogsmaran,En hel del av dina ' egoistiska borgare ' har inte ställt sig positiva till den här samhällsomvandlingen och försöker undvika den så långt det är möjligt . Gör du det omöjligt att självsegregera kommer du driva på gated communities för de som stannar och utflyttning för övriga . Typiskt avundsamt tänk . Alla ska ha det lika dåligt av princip .
801,2021-11-06,tipsexperten,Vet man att det är dödsstraff på innehav av cannabis så får man väl låta bli att ha det på sig om man är rädd för att dö .
802,2021-11-07,mangne,Går det inte med någon form av diplomati ändra på detta ? .
803,2021-11-07,psak,"Bryta segregationen . Till att börja med är ju en central grej i det hela att andelen svenskar i landet minskar kontinuerligt och andelen utlänningar ökar . Segregationen bröt vi ju på sätt och vis redan när vi öppnade gränserna . Till en början fylldes förorterna med det utländska . Nu ska alltså ännu fler av de ( allt färre ) svenska orter som återstår få påfyllning , därigenom få samma resultat som de första förorterna , dvs att svenskar sticker . Svenskarna har i flera decennier betygsatt invandrartäta områden genom att lämna dem . Av god anledning förmodligen . Jag tycker inte det är eftersträvansvärt att bryta någon segregation . Återvandring . Inte integration ."
804,2021-11-07,RandomWanderer,"1 . Förbjud Feminism 2 . Ombilda hela Media och kräv neutralitet , på riktigt 3 . Ta ner ' vettlös ' invandring till noll ( 99% av den nuvarande vänsterextrema invandringen ) 4 . Låt bara riktig utbildad arbetskraftinvandring eller de med eget kapital komma hit ( alltså samma som Kanadas regler ) 5 . Börja skeppa hem alla som kommit efter 2015 och inte uppfyller ovan krav Ordningen är allt annars kommer det aldrig gå att utföra det som nu krävs ."
805,2021-11-08,BusyGuy,"Segregation bryts genom att invandrarna utrotar urinvånarna . Så har det alltid gått till och den processen är i fullaste fart här i Sverige nu . Sverige har ju haft världshistoriens största invandring under det senaste årtiondet , 13% av befolkningen har kommit som anonyma invandrare sedan år 2010 . Oräknat de ytterligare procentenheter av befolkningen som de har fött här sedan ankomst . Dessutom från världens våldsammaste och mest förtryckta delar av världen , så vem har inte klarat av att förutse vad det innebär för Sverige ?"
806,2021-11-08,HarryManback,"Ge dom en anledning att integrera . - Stenhårda straff mot grov kriminalitet . 3 domar , ut - Kraftigt reducerade bidrag till utrikesfödda - Lämna enbart ut tillfälliga uppehållstillstånd - Krav på svenska vid tillfälligt uppehållstillstånd - Du får enbart räkna dom åren du varit i Sverige som grund för svensk pension - När det anses att lugnet återvänt i hemlandet , obligatorisk tvingande återvandring - Hårdare straff längre ner i åldrarna , fr.o.m. 15 år - Möjligt att bli dömd oavsett ålder vid grova brott - Blir du dömd under 15 , mer fängelselik miljö , eventuellt införa ungdomsfängelser - Militären har rätt att understöda polisen vid väpnade konflikter - Om du ej lyckats få jobb inom 5 år , sätts i väntan på utvisning då du får 1 år på dig , annars ut - Se till att högutbildade får chans att jämföra och komplettera sin utbildning , detta kanske redan görs .."
807,2021-11-08,Johnblend,Hur bryter vi segregationen ? Stena Danica tar 2300 passagerare x 1304 turer = 2 999 200 pers . Göteborg - Grimsby/England . Pudding-tuggarna med sina 67 miljoner invånare skulle inte märka nån skillnad .
808,2021-11-08,knarkpark,Ska vi någon gång få bukt med segregationen i det här samhället och ta ansvar för dom här utsatta invandrargrupperna ... Ja då måste vi helt enkelt ta och slänga ut dom jävlarna .
809,2021-11-08,Kolgrill-ftw,Genom att stänga gränsen . Repatriera ca 2 miljoner från MENA . Vänta runt 100 år . Då finns det en liten chans .
810,2021-11-08,Ok-perfekt,"Men det är ju det jag säger . Ska man ha extra allt så blir det dyrt . Visst du kan jämföra med orättvis omfördelning mellan folkgrupper , men i slutändan finns det en verklighet att ta hänsyn till : Lyx kostar . Ingenstans i Sveriges historia har byggnaderna varit överdådiga . Det hände bara när sossarna snodde eller lånade gammalt kapital och fick guld från nazisterna . Det är inte hållbara inkomstkällor . Hur ska du konkret få ner kostnaden för att bygga en etta ? Med motstånd ? Hur ska det gå till ?"
811,2021-11-08,rantaplan,De kriminella familjerna skall absolut utvisas ! Hoppas V fattar detta !!
812,2021-11-08,rantaplan,"Du påstår att nybyggnation är LYX ! <beaming-face-with-smiling-eyes> ! HAMMARBY SJÖSTAD HAR OMFATTSFNDE BYGGFUSK O MÖGEL !! Extra allt , vilken hyresrätt har det ? Allt byggs enligt normen ! Men det finns försök bla i Finland där man kan bygga väldigt billigt om man vill ! Om man vägrar Grynderna , dvs de snikna byggherrarna all profit !"
813,2021-11-08,rantaplan,"En nybyggd sk billig etta ca 40kvm går på 10tusen ! Det är inte invandrare som protesterar ( dom får ju sin hyra betald av sos ) Det är de svenska pensionärerna , ungdomarna , ensamstående föräldrarna med barn plus en och annan hemlös som får betala priset ! Vi kommer absolut att göra motstånd ."
814,2021-11-08,rantaplan,"Vi är inte skaisna , paranoida eller rädda ! Vill bara säga att kolla på Sam Vaknin ! Så får ni en realistisk syn på tillvaron !"
815,2021-11-08,skogsmaran,"Fast det här bygger på en felaktig tankefigur . De som är födda i Sverige ( eller någon annanstans ) 'råkar' inte vara födda här . Alla människor är en produkt av egna val , genetik , uppväxt och ett visst mått av slump . Detta är i sin tur en produkt av föräldrarnas genetik , uppväxt , egna val och ett visst mått av slump och så har det pågått i generationer . Att säga att någon 'råkar' födas på en viss plats och som barn till vissa föräldrar med vissa förutsättningar är i princip samma sak som att tro att det finns en metafysisk pool av medvetanden som svävar runt i kosmos och som sedan helt slumpmässigt placeras i en kropp . Det finns inget som tyder på att så skulle vara fallet . Vi är alla produkter av arv och miljö samt våra föräldras och förföräldras arv och miljö . Och appropå att dela med sig ? Vi betalar en av de högsta skattesatserna i världen som vi delar med oss solidariskt i befolkningen och även med andra som kommit till samhället senare i livet . Men det betyder inte att jag vill bo i ett multikulturellt samhälle eller använda barnen som integrationsredskap för det ."
816,2021-11-08,Sotern,"Genom att överge mångkulturen . Segregation är en direkt följd av mångkulturen . Integration står i direkt motsats till mångkultur . Integration betyder att invandrare intrigeras i VÅR kultur . Mångkultur betyder att invandrarna behåller och odlar sina egna kulturer . Man kan inte få bådadera och politikerna , och inte minst väljarna , måste bestämma sig för hur de/vi vill ha det ."
817,2021-11-08,Tiberius.,"Varför skall vi ens försöka bryta en rådande segregation , då detta endast leder till att vi på sikt själva riskerar att förlora vår kulturella särprägel och identitet ... ? Och handen på hjärtat - Är det verkligen integration som det svenska folket behöver och vill ha...? / Tiberius"
818,2021-11-13,Klappasäften,"Det går inte det är försent . SCB har redan 1970 när de mätt fattigdomen i Sverige aldrig registrerat så många fattiga i Sverige som vi har nu . Över 1 , 5 miljoner fattiga och politikerna och de som röstat på dem direkt orsakat denna fattigdom och segregation . Något som var rätt så vanligt före andra världskriget men även till mindre del efter . Vi var på god väg att utrota fattigdomen efter sjuttiotalet men sedan dess har vi en massiv invandring som spätt på en segregation och fattigdom som vi aldrig skådat i Sverige . Det kommer inte gå att bryta denna trend det är försent ! Det finns helt inga pengar eller vilja bland politiker att ordna upp detta som de själva orsakat . Hjälper dessutom inte att allmännyttan säljs ut i rasande fart ."
819,2021-11-13,Naknekejsaren,"Vi ska inte bryta segregation , utan fördjupa den ."
820,2022-06-20,53280,"Borde inte kvinnor i slöja återvandra istället för att stanna i Sverige ? Varför driver inte SD en åtvandrings politik istället ? SD:s förstanamn i Stockholms stad ser kvinnor i slöja som "" offer för kulturella värderingar "" och vill förbjuda plagget för vård- och omsorgsanställda samt bussförare . Gabriel Kroon vill också se ett stopp för moskébyggen i Sverige . – I stället för att gå till moskén behöver man lägga sin tid på att lära sig svenska och ta del av samhället . https://www.dn.se/sverige/gabriel-kr...l-segregation/"
821,2022-06-20,53280,"Moskér är onödiga byggnader , dom hör inte hemma i vårt kulturarv ."
822,2022-06-20,nytthus,Vad har Gabriel för belägg för att de spenderar så mycket tid i moskéerna att de helt enkelt inte hinner lära sig svenska ?
823,2022-06-20,Ok-perfekt,"Omg . Det är 2022 . Läs på om situationen någon jävla gång . Problemen går tillbaka till fundamentalt olika sätt att bygga civilisationer . Vissa vänder andra kinden till , andra kräver blodshämnd . Har inget med enskilda partier att göra ."
824,2022-06-20,OliverCromwell,"Givetvis , men så länge de är här ska de inte hålla på med slöjor och moskéer . Det är SD:s poäng här ."
825,2022-06-20,Smugumin,Men Sverige är lika mycket muslimers land som det är etniska svenskars så är ju förjävligt att du vill skicka bort folk som hör hemma här .
826,2022-06-20,StormuftinMagda,"Nej det stämmer inte . I Sverige har den inhemska etniska svensken sina rötter . Tusentals år av historia . Vi vet att kroknäsor som dig själv vill radera och förändra världshistorien så det passar er agenda . Nu kan du vara tyst , du är besegrad ."
827,2022-08-07,Ajabaja555,"Man kan ju bara tiita på den här Erik Nises så förstår man rätt så snart att det är något lurt . Antingen är han en flykting från ett arabland som bytt till svenskt namn . Eller andra generationens invandrare . Kanske en mamma som är nordisk och en far från något MENA land . Bara skägget skriker att det här är en smygmuslim ' Jag tycker att det är så genomskinligt att placera arbetslösa invandrare i finare områden där folk arbetat ihop sin inkomst och som blir borttvingade . Det är en helt öppen och fräck stöld ! Dessa människor har tydligen ingen som helst skam i kroppen ! Framför allt är det på bostadsmarknaden som Nises vill se tvångsåtgärder . ' För att bryta segregationen ska den som har ett jobb , eller studerar , i första hand få hyra bostad i de billigare områdena , och de som är arbetslösa ska få hyra bostad i de dyrare ' , skriver han . Konkret innebär det att välbeställda svenskar ska få nej om de söker lägenhet i ett välfungerande bostadsområde och i stället hänvisas till exempelvis Tjärna ängar . Bidragsberoende och kriminellt belastade migranter ska tvärtom erbjudas förtur till lägenheter i de fina områdena och slippa sådana krav på inkomst och vandel som krävs för att svenskar ska få teckna kontrakt . Vidare vill Nises stoppa omvandling av hyresrätter till bostadsrätter för svenskar men införa särskilda regler för invandrare så att de kan ombilda även om de saknar arbetsinkomster , har betalningsanmärkningar eller av andra skäl inte kan få bostadslån ."
828,2022-08-07,Baezhangr,Jag hade tänkt lägga in ' måste ' men trodde det skulle provocera kränka mer
829,2022-08-07,Baezhangr,"Kan man hitta bostäder åt 150 000 invandrare som bor i utsatta områden , bryta segreagtionen ? Eller har Sverige tagit emot för många invandrare , att det inte går bryta segregationen , inte finns bostäder i områden utanför utsatta områden ? Har segregationen uppstått pga man inte aft en kravbaserad integrationspoliti , inte haft strikta försörjningskrav för uppehållstillstånd och medborgarskap ? Inte haft tydlig samhällsinformation ? Om man inte vill ha aktiv återvandrigsnpolitik . Hur ska man då bryta segregationen ? Är det bra invandrare är majoritet i bostadsområdet , är det integration ? https://www.aftonbladet.se/nyheter/a...er-dn-intervju https://www.aftonbladet.se/debatt/a/...-asylbakgrund*"
830,2022-08-07,Baezhangr,"Och samma gäng som vill tvinga ' blandas ' Är de som också blir kränkta provocerade inte vill erkänna det inte är ok prata om ' tak , volymer , bostadsbrist , bostadskö ' Eller varför man tar in 100 000 tals invandrare det inte finns bostäder de inte har råd med ? Då är det enklare gå på känslor säga ' blandat ' Men invandrar vill inte blanda sig med svenskar , de vill bo bland sina landsmän , det är därför vi har ' utanförskap ' En trebarns familj får 20000 kr i bidrag kan inte bo på Södermalm eller Täby eller Danderyd för de har inte råd ! Men det kan vissa inte erkänna ? Hur ska man ' blandas ' där ?"
831,2022-08-07,buddy99,"Låter vettigt tycker jag , krävs svenska förebilder ur medelklassen även yrkesarbetande folk , låt inte barnen få agera integrationsverktyg ."
832,2022-08-07,Carl.Apiarie,Det är kanske dags att tänka tvärt om . Att man redan från början bygger bostadsområden enbart för nysvenskar . med det antal vi har blir det naturligtvis inte bostadsområden . Det blir städer . Det låter kanske hemskt . Men kanske är det lösningen . Lång ifrån städer där folk sover och arbetar . Hela städer där folk går på bidrag . Ingen arbetar . Och framför allt . Ingen polis som stör dem . Det blir dyrt för oss . men ställ detta mot hur annars samhället kommer se ut i framtiden .
833,2022-08-07,censuria,Politiker och journalister borde visa vägen och flytta till dessa områden . På sin fritid kan de gå och omkring och prata värdegrund med gängen .
834,2022-08-07,Enoch.Thulin,Dit de 150 000 blattarna flyttar blir per automatik ett nytt ' utsatt område ' . Hela de länder de kommer ifrån är ett ' utsatt område ' . Varför skulle det bli annorlunda bara för att dom flyttas runt ?
835,2022-08-07,jack.daniels,"Varför kommer jag att tänka på den gamla sanningen : du kan ta negern ur djungeln , men inte djungeln ur negern ?"
836,2022-08-07,Kammadaj,"Vad man håller på att slå knut på sig själv för att lösa segregeringen . Det enda rätta är att utvisa de individer som är de som gör förorterna otrygga . Det är folk som egentligen aldrig skulle ha fått medborgarskap . Flyttar man runt problemindivider , så flyttar man bara runt problemen , man löser inte det och problem går inte att sopa under mattan som någon typ av lösning ."
837,2022-08-07,Niggers,Vad hjälper det att flytta runt problemet ? Du får inte jobb bara för du flytta ifrån Rinkeby till Östermalm . Bättre att ha återvandring av dem som inte vill / inte kan jobba . Skall vi verkligen lägga pengar på ' människor ' som saknar blod och jord koppling till Sverige ? Vem skall betala att socialfallen bor i dyrare områden ? Om dom inte klara av det själva . Sjuka idéer ..
838,2022-08-07,ossianassar,"Haha ! Undrar hur många sozzar och Sd idioter , eller någon från något annat parti för den delen , vi får se i de blandade områdena . Fy fan . Bor hellre i en tepee i skogen . Det är fan illa redan nu . Nu ska svennarna inte få sova på nätterna heller för att orka gå och slava och pröjsa för eländet . Tvi fan säger jag . SD har mer och mer ballat ur . AFS ( Alternativ För Sverige ) måste växa och sätta blåslampan i röven på de landsförrädarna ."
839,2022-08-07,Rosa_Luxemburg,Den svenska-socialdemokratiska nationalsporten socialingenjörskonst tappar aldrig i popularitet .
840,2022-08-07,Rosa_Luxemburg,Rosengård var full av svenska förebilder för 35 år sedan .
841,2022-08-07,Shadowk102,Politikerna vill väl göra fattiga muslimer till skattebetalande personer som liknar Ayad Al Saffar nog . Det ska vara riktig kapitalism dock menar jag och man kan inte ha riktig kapitalism om man har så hög skatt som i Sverige och även Islam ska utsättas för kapitalism . Köper folk liksom Islam religionen så blir det mer av det annars inte . Just nu är det politiker som importerar massa Islam till landet och det verkar som att de skattar svenskar så otroligt högt för att aldrig förlora makten typ . Går det att övertala folk att bli konservativa när islam-älskande politiker har massa pengar som de kan typ köpa folk för ?
842,2022-08-07,Sladdaren,Riks Aspling ( SD ) : Därför är Ygemans förslag korkat | Socialdemokraterna vägrar folkräkning https://www.youtube.com/watch?v=f4g ...b channel=Riks
843,2022-08-07,torstenferdinand,"Men det här är ju vad SD och högern vill också . Integrera bort gängkriminaliteten genom att flytta Abdi från Rosengård till Lidingö . ' Öppen svenskhet ' och sånt . Det är naiv , ryggradslös plakatpolitik oavsett om det är sossarna eller SD som föreslår det . Ett led i folkutbytet dessutom ."
844,2022-08-07,Vavadejasa,"Erik Nises , S ordförande i Borlänge går ännu längre : ' Den som har jobb eller studerar ska i första hand erbjudas bostad i billigare områden ' . ' De som är arbetslösa ska få hyra i dyrare områden ' . Detta för att bryta segregationen . Artikel finns på gårdagens Omni och DN debatt bl.a . Tyvärr lyckades jag inte länka . Vad tycks om den integrationslösningen ?"
845,2022-08-07,Vaxad,150.000 ? Snarare minst 1.5 miljoner odugliga skräpmänniskor som bör flytta . Dock inte inom landets gränser - utan tillbaka till skithålet de kom ifrån .
846,2022-09-07,991ESS,Jag är helst 100% segregerad från dessa illegala invandrade samt såssar .
847,2022-09-07,Agent.Smith,Kanske dags att byta namn till segregationsminister för ügeman .
848,2022-09-07,Bassplay,"Dom är snart där , oroa dig inte !!"
849,2022-09-07,Hddv1,"Politiska poängen bara !! Man kan inte börja tvinga folk umgås , dricka kaffe om de inte vill?? <grinning-face>"
850,2022-09-07,jack.daniels,"Jodå , jag är inte naiv ! Visst vet jag att de vill sprida ut skräpet över större områden ( problemen märks inte så mycket då ) antingen så anpassar jag mig till nya grannar , eller så blir det flytt ut i skogen eller annat land !"
851,2022-09-07,Manorm,I dag intervjuas migrations- och integrationsministern Anders Ygeman i Dagens Nyheter . Han medger då att Sverige har ' misslyckats med segregationen under de senaste 30 åren i Sverige. ' Han säger att ( även ) Socialdemokraterna har ett ansvar för det . Frågeställning : Kommer Ygemans uttalande att få några konsekvenser för Socialdemokraterna ? Får det några andra effekter ?
852,2022-09-07,Manorm,"Som flera påtalat uttrycker sig Ygeman klumpigt . Men jag tror alla förstår andemeningen : att den nuvarande segregationen är ett misslyckande . Men för all del , skoja vidare . Låt oss också få ordning på brotten , som Kristersson vill ha det ."
853,2022-09-07,Mysadname,"Oj , det är så stora belopp att varje styrande av detta land är en nolla som representerar varsin nolla i den kostnaden ."
854,2022-09-07,PK-befriad,De har misslyckats med att plantera arabnäsor och negerläppar på varenda nordiskt barn som planerat men de kommer trappa upp insatserna nästa mandatperiod . Alla ska med !
855,2022-09-07,RollonHomie,"Att kalla det för ett ' misslyckande ' är nog att ta i lite . De har ju lyckats till hundra procent och har inte gjort något annat än att jobba för att skapa denna katastrofala misär . Om vi vanligt folk redan från början kunde förutspå resultatet , så har landets styrande politiker också gjort det . De valde istället att stoppa huvudet i sanden och hoppades på att ett mirakel skulle inträffa längre fram . Mirakel finns inte och verkligheten är ingen fiktion . Lägg där till att nuvarande regering inte verkar ha minsta planer på att göra något åt det . De vill fortsätta i större skala . Inte förrän nu , när så mycket skit har träffat fläkten , att den går på endast ett halvt , söndertrasat rotorblad inför ett nyval ... ja , då försöker de plötsligt övertala oss om att det minsann skall bli en ändring . Nej , det är skamligt . Man behöver ju bara se de ansvariga för att förstå att de hör hemma i Samhalls verksamheter . Vilka jävla skämt !"
856,2022-09-07,Schicklgrubblare,"Ja det är som småbarn dessa hovnarrar , de går säkerligen att ha bakom kassan på ICA , men att styra ett land ska de ju inte göra ."
